n_year,nombre_estado,cve_ent,genero,pob_start_year,pob_mid_year
1975,Michoacán,16,Mujeres,1358708,1371546
1975,Michoacán,16,Total,2722281,2746365
1975,Morelos,17,Hombres,394218,401854
1975,Morelos,17,Mujeres,394472,402251
1975,Morelos,17,Total,788690,804105
1975,Nacional,00,Hombres,29465581,29885073
1975,Nacional,00,Mujeres,29477916,29907465
1975,Nacional,00,Total,58943497,59792538
1975,Nayarit,18,Hombres,328775,332890
1975,Nayarit,18,Mujeres,318729,322883
1975,Nayarit,18,Total,647504,655773
1975,Nuevo León,19,Hombres,1058773,1077267
1975,Nuevo León,19,Mujeres,1045614,1064260
1975,Nuevo León,19,Total,2104387,2141527
1975,Oaxaca,20,Hombres,1167428,1174915
1975,Oaxaca,20,Mujeres,1170991,1177603
1975,Oaxaca,20,Total,2338419,2352518
1975,Puebla,21,Hombres,1523880,1542233
1975,Puebla,21,Mujeres,1534766,1553743
1975,Puebla,21,Total,3058646,3095976
1975,Querétaro,22,Hombres,311226,317103
1975,Querétaro,22,Mujeres,307464,313285
1975,Querétaro,22,Total,618690,630388
1975,Quintana Roo,23,Hombres,76600,79878
1975,Quintana Roo,23,Mujeres,70586,73627
1975,Quintana Roo,23,Total,147186,153505
1975,San Luis Potosí,24,Hombres,773366,782058
1975,San Luis Potosí,24,Mujeres,758385,767398
1975,San Luis Potosí,24,Total,1531751,1549456
1975,Sinaloa,25,Hombres,797243,810583
1975,Sinaloa,25,Mujeres,765546,778839
1975,Sinaloa,25,Total,1562789,1589422
1975,Sonora,26,Hombres,670735,680234
1975,Sonora,26,Mujeres,656309,665163
1975,Sonora,26,Total,1327044,1345397
1975,Tabasco,27,Hombres,472742,479472
1975,Tabasco,27,Mujeres,457422,464005
1975,Tabasco,27,Total,930164,943477
1975,Tamaulipas,28,Hombres,859698,869946
1975,Tamaulipas,28,Mujeres,862678,873233
1975,Tamaulipas,28,Total,1722376,1743179
1975,Tlaxcala,29,Hombres,253818,256769
1975,Tlaxcala,29,Mujeres,247547,250721
1975,Tlaxcala,29,Total,501365,507490
1975,Veracruz,30,Hombres,2371684,2407502
1975,Veracruz,30,Mujeres,2338535,2375044
1975,Veracruz,30,Total,4710219,4782546
1975,Yucatán,31,Hombres,471269,478269
1975,Yucatán,31,Mujeres,467199,474061
1975,Yucatán,31,Total,938468,952330
1975,Zacatecas,32,Hombres,541549,545524
1975,Zacatecas,32,Mujeres,540473,544806
1975,Zacatecas,32,Total,1082022,1090330
1976,Aguascalientes,01,Hombres,222782,227038
1976,Aguascalientes,01,Mujeres,226569,230967
1976,Aguascalientes,01,Total,449351,458005
1976,Baja California,02,Hombres,532830,539375
1976,Baja California,02,Mujeres,535314,542203
1976,Baja California,02,Total,1068144,1081578
1976,Baja California Sur,03,Hombres,90808,92950
1976,Baja California Sur,03,Mujeres,86078,88103
1976,Baja California Sur,03,Total,176886,181053
1976,Campeche,04,Hombres,178239,182282
1976,Campeche,04,Mujeres,174802,178782
1976,Campeche,04,Total,353041,361064
1976,Chiapas,07,Hombres,994466,1005949
1976,Chiapas,07,Mujeres,959872,970541
1976,Chiapas,07,Total,1954338,1976490
1976,Chihuahua,08,Hombres,952322,960304
1976,Chihuahua,08,Mujeres,945245,954275
1976,Chihuahua,08,Total,1897567,1914579
1976,Ciudad de México,09,Hombres,4017953,4057989
1976,Ciudad de México,09,Mujeres,4272045,4315198
1976,Ciudad de México,09,Total,8289998,8373187
1976,Coahuila,05,Hombres,700437,709993
1976,Coahuila,05,Mujeres,689993,700093
1976,Coahuila,05,Total,1390430,1410086
1976,Colima,06,Hombres,154674,157142
1976,Colima,06,Mujeres,152708,155195
1976,Colima,06,Total,307382,312337
1976,Durango,10,Hombres,563010,567890
1976,Durango,10,Mujeres,548276,553830
1976,Durango,10,Total,1111286,1121720
1976,Estado de México,15,Hombres,2980292,3072024
1976,Estado de México,15,Mujeres,2946350,3039606
1976,Estado de México,15,Total,5926642,6111630
1976,Guanajuato,11,Hombres,1391187,1406908
1976,Guanajuato,11,Mujeres,1387265,1404280
1976,Guanajuato,11,Total,2778452,2811188
1976,Guerrero,12,Hombres,996680,1007725
1976,Guerrero,12,Mujeres,989948,1000612
1976,Guerrero,12,Total,1986628,2008337
1976,Hidalgo,13,Hombres,730582,738273
1976,Hidalgo,13,Mujeres,716729,723867
1976,Hidalgo,13,Total,1447311,1462140
1976,Jalisco,14,Hombres,2011482,2035042
1976,Jalisco,14,Mujeres,2055515,2081267
1976,Jalisco,14,Total,4066997,4116309
1976,Michoacán,16,Hombres,1386021,1396086
1976,Michoacán,16,Mujeres,1384338,1396173
1976,Michoacán,16,Total,2770359,2792259
1976,Morelos,17,Hombres,409437,417144
1976,Morelos,17,Mujeres,409982,417864
1976,Morelos,17,Total,819419,835008
1976,Nacional,00,Hombres,30302934,30715735
1976,Nacional,00,Mujeres,30335357,30760336
1976,Nacional,00,Total,60638291,61476071
1976,Nayarit,18,Hombres,336955,340973
1976,Nayarit,18,Mujeres,326983,331064
1976,Nayarit,18,Total,663938,672037
1976,Nuevo León,19,Hombres,1095715,1114320
1976,Nuevo León,19,Mujeres,1082860,1101694
1976,Nuevo León,19,Total,2178575,2216014
1976,Oaxaca,20,Hombres,1182343,1188936
1976,Oaxaca,20,Mujeres,1184166,1189864
1976,Oaxaca,20,Total,2366509,2378800
1976,Puebla,21,Hombres,1560530,1577874
1976,Puebla,21,Mujeres,1572667,1590754
1976,Puebla,21,Total,3133197,3168628
1976,Querétaro,22,Hombres,322929,328901
1976,Querétaro,22,Mujeres,319052,325006
1976,Querétaro,22,Total,641981,653907
1976,Quintana Roo,23,Hombres,83118,86627
1976,Quintana Roo,23,Mujeres,76626,79886
1976,Quintana Roo,23,Total,159744,166513
1976,San Luis Potosí,24,Hombres,790698,798461
1976,San Luis Potosí,24,Mujeres,776358,784497
1976,San Luis Potosí,24,Total,1567056,1582958
1976,Sinaloa,25,Hombres,823873,837162
1976,Sinaloa,25,Mujeres,792081,805360
1976,Sinaloa,25,Total,1615954,1642522
1976,Sonora,26,Hombres,689677,699091
1976,Sonora,26,Mujeres,673968,682749
1976,Sonora,26,Total,1363645,1381840
1976,Tabasco,27,Hombres,486146,492770
1976,Tabasco,27,Mujeres,470534,477037
1976,Tabasco,27,Total,956680,969807
1976,Tamaulipas,28,Hombres,880142,890121
1976,Tamaulipas,28,Mujeres,883751,894104
1976,Tamaulipas,28,Total,1763893,1784225
1976,Tlaxcala,29,Hombres,259670,262547
1976,Tlaxcala,29,Mujeres,253836,256954
1976,Tlaxcala,29,Total,513506,519501
1976,Veracruz,30,Hombres,2443270,2478675
1976,Veracruz,30,Mujeres,2411492,2447816
1976,Veracruz,30,Total,4854762,4926491
1976,Yucatán,31,Hombres,485217,492073
1976,Yucatán,31,Mujeres,480867,487585
1976,Yucatán,31,Total,966084,979658
1976,Zacatecas,32,Hombres,549449,553090
1976,Zacatecas,32,Mujeres,549087,553110
1976,Zacatecas,32,Total,1098536,1106200
1977,Aguascalientes,01,Hombres,231245,235502
1977,Aguascalientes,01,Mujeres,235309,239739
1977,Aguascalientes,01,Total,466554,475241
1977,Baja California,02,Hombres,545864,552314
1977,Baja California,02,Mujeres,549046,555907
1977,Baja California,02,Total,1094910,1108221
1977,Baja California Sur,03,Hombres,95040,97199
1977,Baja California Sur,03,Mujeres,90085,92155
1977,Baja California Sur,03,Total,185125,189354
1977,Campeche,04,Hombres,186281,190382
1977,Campeche,04,Mujeres,182715,186763
1977,Campeche,04,Total,368996,377145
1977,Chiapas,07,Hombres,1017379,1028582
1977,Chiapas,07,Mujeres,981164,991588
1977,Chiapas,07,Total,1998543,2020170
1977,Chihuahua,08,Hombres,968242,975767
1977,Chihuahua,08,Mujeres,963253,971961
1977,Chihuahua,08,Total,1931495,1947728
1977,Ciudad de México,09,Hombres,4097974,4136706
1977,Ciudad de México,09,Mujeres,4358295,4400474
1977,Ciudad de México,09,Total,8456269,8537180
1977,Coahuila,05,Hombres,719506,728940
1977,Coahuila,05,Mujeres,710147,720193
1977,Coahuila,05,Total,1429653,1449133
1977,Colima,06,Hombres,159560,162010
1977,Colima,06,Mujeres,157639,160134
1977,Colima,06,Total,317199,322144
1977,Durango,10,Hombres,572719,577310
1977,Durango,10,Mujeres,559339,564715
1977,Durango,10,Total,1132058,1142025
1977,Estado de México,15,Hombres,3163701,3257471
1977,Estado de México,15,Mujeres,3132811,3228531
1977,Estado de México,15,Total,6296512,6486002
1977,Guanajuato,11,Hombres,1422590,1437822
1977,Guanajuato,11,Mujeres,1421244,1437944
1977,Guanajuato,11,Total,2843834,2875766
1977,Guerrero,12,Hombres,1018715,1029220
1977,Guerrero,12,Mujeres,1011221,1021405
1977,Guerrero,12,Total,2029936,2050625
1977,Hidalgo,13,Hombres,745921,753342
1977,Hidalgo,13,Mujeres,730960,737857
1977,Hidalgo,13,Total,1476881,1491199
1977,Jalisco,14,Hombres,2058555,2081441
1977,Jalisco,14,Mujeres,2106973,2132304
1977,Jalisco,14,Total,4165528,4213745
1977,Michoacán,16,Hombres,1406093,1416091
1977,Michoacán,16,Mujeres,1407956,1419891
1977,Michoacán,16,Total,2814049,2835982
1977,Morelos,17,Hombres,424798,432545
1977,Morelos,17,Mujeres,425697,433660
1977,Morelos,17,Total,850495,866205
1977,Nacional,00,Hombres,31126882,31533527
1977,Nacional,00,Mujeres,31183728,31605691
1977,Nacional,00,Total,62310610,63139218
1977,Nayarit,18,Hombres,344936,348838
1977,Nayarit,18,Mujeres,335093,339109
1977,Nayarit,18,Total,680029,687947
1977,Nuevo León,19,Hombres,1132866,1151467
1977,Nuevo León,19,Mujeres,1120477,1139429
1977,Nuevo León,19,Total,2253343,2290896
1977,Oaxaca,20,Hombres,1195479,1200629
1977,Oaxaca,20,Mujeres,1195509,1199796
1977,Oaxaca,20,Total,2390988,2400425
1977,Puebla,21,Hombres,1595158,1612081
1977,Puebla,21,Mujeres,1608790,1626598
1977,Puebla,21,Total,3203948,3238679
1977,Querétaro,22,Hombres,334825,340798
1977,Querétaro,22,Mujeres,330901,336877
1977,Querétaro,22,Total,665726,677675
1977,Quintana Roo,23,Hombres,90091,93703
1977,Quintana Roo,23,Mujeres,83097,86461
1977,Quintana Roo,23,Total,173188,180164
1977,San Luis Potosí,24,Hombres,806164,814165
1977,San Luis Potosí,24,Mujeres,792587,801047
1977,San Luis Potosí,24,Total,1598751,1615212
1977,Sinaloa,25,Hombres,850404,863606
1977,Sinaloa,25,Mujeres,818590,831889
1977,Sinaloa,25,Total,1668994,1695495
1977,Sonora,26,Hombres,708452,717712
1977,Sonora,26,Mujeres,691480,700150
1977,Sonora,26,Total,1399932,1417862
1977,Tabasco,27,Hombres,499334,505844
1977,Tabasco,27,Mujeres,483487,489904
1977,Tabasco,27,Total,982821,995748
1977,Tamaulipas,28,Hombres,900041,909727
1977,Tamaulipas,28,Mujeres,904404,914553
1977,Tamaulipas,28,Total,1804445,1824280
1977,Tlaxcala,29,Hombres,265370,268149
1977,Tlaxcala,29,Mujeres,260021,263087
1977,Tlaxcala,29,Total,525391,531236
1977,Veracruz,30,Hombres,2514025,2549040
1977,Veracruz,30,Mujeres,2484092,2520295
1977,Veracruz,30,Total,4998117,5069335
1977,Yucatán,31,Hombres,498873,505634
1977,Yucatán,31,Mujeres,494259,500925
1977,Yucatán,31,Total,993132,1006559
1977,Zacatecas,32,Hombres,556681,559490
1977,Zacatecas,32,Mujeres,557087,560350
1977,Zacatecas,32,Total,1113768,1119840
1978,Aguascalientes,01,Hombres,239715,243966
1978,Aguascalientes,01,Mujeres,244118,248582
1978,Aguascalientes,01,Total,483833,492548
1978,Baja California,02,Hombres,558716,565160
1978,Baja California,02,Mujeres,562718,569687
1978,Baja California,02,Total,1121434,1134847
1978,Baja California Sur,03,Hombres,99315,101517
1978,Baja California Sur,03,Mujeres,94171,96274
1978,Baja California Sur,03,Total,193486,197791
1978,Campeche,04,Hombres,194433,198568
1978,Campeche,04,Mujeres,190759,194873
1978,Campeche,04,Total,385192,393441
1978,Chiapas,07,Hombres,1039736,1050605
1978,Chiapas,07,Mujeres,1001956,1012187
1978,Chiapas,07,Total,2041692,2062792
1978,Chihuahua,08,Hombres,983244,990283
1978,Chihuahua,08,Mujeres,980626,989076
1978,Chihuahua,08,Total,1963870,1979359
1978,Ciudad de México,09,Hombres,4175390,4212661
1978,Ciudad de México,09,Mujeres,4442603,4483972
1978,Ciudad de México,09,Total,8617993,8696633
1978,Coahuila,05,Hombres,738313,747568
1978,Coahuila,05,Mujeres,730184,740239
1978,Coahuila,05,Total,1468497,1487807
1978,Colima,06,Hombres,164407,166832
1978,Colima,06,Mujeres,162574,165070
1978,Colima,06,Total,326981,331902
1978,Durango,10,Hombres,581844,586139
1978,Durango,10,Mujeres,570037,575252
1978,Durango,10,Total,1151881,1161391
1978,Estado de México,15,Hombres,3351189,3446706
1978,Estado de México,15,Mujeres,3324202,3422441
1978,Estado de México,15,Total,6675391,6869147
1978,Guanajuato,11,Hombres,1453006,1467665
1978,Guanajuato,11,Mujeres,1454590,1471044
1978,Guanajuato,11,Total,2907596,2938709
1978,Guerrero,12,Hombres,1039672,1050264
1978,Guerrero,12,Mujeres,1031548,1041957
1978,Guerrero,12,Total,2071220,2092221
1978,Hidalgo,13,Hombres,760711,767772
1978,Hidalgo,13,Mujeres,744693,751322
1978,Hidalgo,13,Total,1505404,1519094
1978,Jalisco,14,Hombres,2104272,2126355
1978,Jalisco,14,Mujeres,2157587,2182574
1978,Jalisco,14,Total,4261859,4308929
1978,Michoacán,16,Hombres,1426037,1435214
1978,Michoacán,16,Mujeres,1431779,1443223
1978,Michoacán,16,Total,2857816,2878437
1978,Morelos,17,Hombres,440235,447975
1978,Morelos,17,Mujeres,441568,449615
1978,Morelos,17,Total,881803,897590
1978,Nacional,00,Hombres,31938548,32339747
1978,Nacional,00,Mujeres,32026031,32448557
1978,Nacional,00,Total,63964579,64788304
1978,Nayarit,18,Hombres,352695,356477
1978,Nayarit,18,Mujeres,343074,347028
1978,Nayarit,18,Total,695769,703505
1978,Nuevo León,19,Hombres,1170022,1188612
1978,Nuevo León,19,Mujeres,1158330,1177509
1978,Nuevo León,19,Total,2328352,2366121
1978,Oaxaca,20,Hombres,1205720,1210795
1978,Oaxaca,20,Mujeres,1204030,1208369
1978,Oaxaca,20,Total,2409750,2419164
1978,Puebla,21,Hombres,1628949,1645641
1978,Puebla,21,Mujeres,1644358,1662237
1978,Puebla,21,Total,3273307,3307878
1978,Querétaro,22,Hombres,346729,352702
1978,Querétaro,22,Mujeres,342803,348833
1978,Querétaro,22,Total,689532,701535
1978,Quintana Roo,23,Hombres,97266,100993
1978,Quintana Roo,23,Mujeres,89784,93261
1978,Quintana Roo,23,Total,187050,194254
1978,San Luis Potosí,24,Hombres,822112,829746
1978,San Luis Potosí,24,Mujeres,809463,817743
1978,San Luis Potosí,24,Total,1631575,1647489
1978,Sinaloa,25,Hombres,876758,889849
1978,Sinaloa,25,Mujeres,845138,858484
1978,Sinaloa,25,Total,1721896,1748333
1978,Sonora,26,Hombres,726918,736018
1978,Sonora,26,Mujeres,708768,717369
1978,Sonora,26,Total,1435686,1453387
1978,Tabasco,27,Hombres,512301,518663
1978,Tabasco,27,Mujeres,496274,502638
1978,Tabasco,27,Total,1008575,1021301
1978,Tamaulipas,28,Hombres,919369,928716
1978,Tamaulipas,28,Mujeres,924648,934654
1978,Tamaulipas,28,Total,1844017,1863370
1978,Tlaxcala,29,Hombres,270875,273560
1978,Tlaxcala,29,Mujeres,266106,269135
1978,Tlaxcala,29,Total,536981,542695
1978,Veracruz,30,Hombres,2584000,2618508
1978,Veracruz,30,Mujeres,2556440,2592640
1978,Veracruz,30,Total,5140440,5211148
1978,Yucatán,31,Hombres,512350,519000
1978,Yucatán,31,Mujeres,507536,514174
1978,Yucatán,31,Total,1019886,1033174
1978,Zacatecas,32,Hombres,562249,565217
1978,Zacatecas,32,Mujeres,563566,567095
1978,Zacatecas,32,Total,1125815,1132312
1979,Aguascalientes,01,Hombres,248178,252450
1979,Aguascalientes,01,Mujeres,253000,257529
1979,Aguascalientes,01,Total,501178,509979
1979,Baja California,02,Hombres,571553,578145
1979,Baja California,02,Mujeres,576598,583767
1979,Baja California,02,Total,1148151,1161912
1979,Baja California Sur,03,Hombres,103665,105900
1979,Baja California Sur,03,Mujeres,98332,100492
1979,Baja California Sur,03,Total,201997,206392
1979,Campeche,04,Hombres,202659,206873
1979,Campeche,04,Mujeres,198942,203152
1979,Campeche,04,Total,401601,410025
1979,Chiapas,07,Hombres,1061425,1072137
1979,Chiapas,07,Mujeres,1022364,1032479
1979,Chiapas,07,Total,2083789,2104616
1979,Chihuahua,08,Hombres,997272,1004013
1979,Chihuahua,08,Mujeres,997478,1005754
1979,Chihuahua,08,Total,1994750,2009767
1979,Ciudad de México,09,Hombres,4249878,4286391
1979,Ciudad de México,09,Mujeres,4525284,4566217
1979,Ciudad de México,09,Total,8775162,8852608
1979,Coahuila,05,Hombres,756765,766012
1979,Coahuila,05,Mujeres,750244,760379
1979,Coahuila,05,Total,1507009,1526391
1979,Colima,06,Hombres,169200,171607
1979,Colima,06,Mujeres,167518,170020
1979,Colima,06,Total,336718,341627
1979,Durango,10,Hombres,590383,594476
1979,Durango,10,Mujeres,580409,585502
1979,Durango,10,Total,1170792,1179978
1979,Estado de México,15,Hombres,3542170,3639893
1979,Estado de México,15,Mujeres,3520620,3621627
1979,Estado de México,15,Total,7062790,7261520
1979,Guanajuato,11,Hombres,1482273,1496595
1979,Guanajuato,11,Mujeres,1487437,1503722
1979,Guanajuato,11,Total,2969710,3000317
1979,Guerrero,12,Hombres,1060804,1071217
1979,Guerrero,12,Mujeres,1052321,1062596
1979,Guerrero,12,Total,2113125,2133813
1979,Hidalgo,13,Hombres,774781,781617
1979,Hidalgo,13,Mujeres,757905,764361
1979,Hidalgo,13,Total,1532686,1545978
1979,Jalisco,14,Hombres,2148382,2169963
1979,Jalisco,14,Mujeres,2207507,2232246
1979,Jalisco,14,Total,4355889,4402209
1979,Michoacán,16,Hombres,1444333,1452960
1979,Michoacán,16,Mujeres,1454619,1465702
1979,Michoacán,16,Total,2898952,2918662
1979,Morelos,17,Hombres,455662,463473
1979,Morelos,17,Mujeres,457615,465780
1979,Morelos,17,Total,913277,929253
1979,Nacional,00,Hombres,32739289,33138343
1979,Nacional,00,Mujeres,32869435,33293060
1979,Nacional,00,Total,65608724,66431403
1979,Nayarit,18,Hombres,360209,363910
1979,Nayarit,18,Mujeres,350925,354846
1979,Nayarit,18,Total,711134,718756
1979,Nuevo León,19,Hombres,1207158,1225974
1979,Nuevo León,19,Mujeres,1196632,1216136
1979,Nuevo León,19,Total,2403790,2442110
1979,Oaxaca,20,Hombres,1215828,1220287
1979,Oaxaca,20,Mujeres,1212660,1216369
1979,Oaxaca,20,Total,2428488,2436656
1979,Puebla,21,Hombres,1662276,1678687
1979,Puebla,21,Mujeres,1680061,1697800
1979,Puebla,21,Total,3342337,3376487
1979,Querétaro,22,Hombres,358623,364625
1979,Querétaro,22,Mujeres,354817,360909
1979,Querétaro,22,Total,713440,725534
1979,Quintana Roo,23,Hombres,104666,108522
1979,Quintana Roo,23,Mujeres,96691,100318
1979,Quintana Roo,23,Total,201357,208840
1979,San Luis Potosí,24,Hombres,837334,844783
1979,San Luis Potosí,24,Mujeres,825972,834136
1979,San Luis Potosí,24,Total,1663306,1678919
1979,Sinaloa,25,Hombres,902882,916015
1979,Sinaloa,25,Mujeres,871786,885294
1979,Sinaloa,25,Total,1774668,1801309
1979,Sonora,26,Hombres,745064,754141
1979,Sonora,26,Mujeres,725919,734540
1979,Sonora,26,Total,1470983,1488681
1979,Tabasco,27,Hombres,524971,531286
1979,Tabasco,27,Mujeres,508952,515315
1979,Tabasco,27,Total,1033923,1046601
1979,Tamaulipas,28,Hombres,938013,947230
1979,Tamaulipas,28,Mujeres,944607,954557
1979,Tamaulipas,28,Total,1882620,1901787
1979,Tlaxcala,29,Hombres,276191,278809
1979,Tlaxcala,29,Mujeres,272112,275118
1979,Tlaxcala,29,Total,548303,553927
1979,Veracruz,30,Hombres,2652964,2687301
1979,Veracruz,30,Mujeres,2628778,2665091
1979,Veracruz,30,Total,5281742,5352392
1979,Yucatán,31,Hombres,525593,532218
1979,Yucatán,31,Mujeres,520756,527406
1979,Yucatán,31,Total,1046349,1059624
1979,Zacatecas,32,Hombres,568134,570833
1979,Zacatecas,32,Mujeres,570574,573900
1979,Zacatecas,32,Total,1138708,1144733
1980,Aguascalientes,01,Hombres,256678,261383
1980,Aguascalientes,01,Mujeres,262001,267019
1980,Aguascalientes,01,Total,518679,528402
1980,Baja California,02,Hombres,584683,594881
1980,Baja California,02,Mujeres,590890,600812
1980,Baja California,02,Total,1175573,1195693
1980,Baja California Sur,03,Hombres,108092,110578
1980,Baja California Sur,03,Mujeres,102605,104981
1980,Baja California Sur,03,Total,210697,215559
1980,Campeche,04,Hombres,211048,214654
1980,Campeche,04,Mujeres,207310,210861
1980,Campeche,04,Total,418358,425515
1980,Chiapas,07,Hombres,1082799,1102424
1980,Chiapas,07,Mujeres,1042538,1062040
1980,Chiapas,07,Total,2125337,2164464
1980,Chihuahua,08,Hombres,1010711,1020537
1980,Chihuahua,08,Mujeres,1013983,1024370
1980,Chihuahua,08,Total,2024694,2044907
1980,Ciudad de México,09,Hombres,4322850,4336271
1980,Ciudad de México,09,Mujeres,4607103,4623752
1980,Ciudad de México,09,Total,8929953,8960023
1980,Coahuila,05,Hombres,775209,785553
1980,Coahuila,05,Mujeres,770463,781259
1980,Coahuila,05,Total,1545672,1566812
1980,Colima,06,Hombres,173969,176312
1980,Colima,06,Mujeres,172475,174888
1980,Colima,06,Total,346444,351200
1980,Durango,10,Hombres,598513,603029
1980,Durango,10,Mujeres,590545,595917
1980,Durango,10,Total,1189058,1198946
1980,Estado de México,15,Hombres,3737567,3815348
1980,Estado de México,15,Mujeres,3722581,3803745
1980,Estado de México,15,Total,7460148,7619093
1980,Guanajuato,11,Hombres,1510868,1530436
1980,Guanajuato,11,Mujeres,1519961,1542487
1980,Guanajuato,11,Total,3030829,3072923
1980,Guerrero,12,Hombres,1081572,1093489
1980,Guerrero,12,Mujeres,1072826,1085737
1980,Guerrero,12,Total,2154398,2179226
1980,Hidalgo,13,Hombres,788405,796483
1980,Hidalgo,13,Mujeres,770760,779425
1980,Hidalgo,13,Total,1559165,1575908
1980,Jalisco,14,Hombres,2191490,2215083
1980,Jalisco,14,Mujeres,2256929,2283701
1980,Jalisco,14,Total,4448419,4498784
1980,Michoacán,16,Hombres,1461532,1475089
1980,Michoacán,16,Mujeres,1476724,1493014
1980,Michoacán,16,Total,2938256,2968103
1980,Morelos,17,Hombres,471237,478385
1980,Morelos,17,Mujeres,473891,481589
