system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
0000000000000000000a,7.952138905834167,5.798340413194294,7.5298311122452235,14.779737693303632,43.40604225825185,138.2355890267489,135.68447441543867,126.44882113748758,97.16423046234044,28.872998305016804,7.0348681558756905,6.429382101770654,11,11,Guanajuato,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,8.712855729409748,2.620631355822494,6.006753981037325,6.043666959394891,53.240753799437705,221.47855455047622,275.1076550655374,227.36573049166077,249.08128843195527,67.77629160142784,3.6715248360325723,6.778580752176363,12,12,Guerrero,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,12.428130755813058,22.82465386954633,16.25458306015967,27.941555547328004,61.8774025439133,112.05362891838465,121.38469900963622,118.6173758421932,186.43485420240137,84.16512349418427,19.117226516654068,12.558659738536601,13,13,Hidalgo,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,8.388524780009845,5.44211995100875,10.554435065714717,4.358784045225881,25.099869663382872,162.7070404136828,225.5874314976956,197.6884334421779,129.11625929694205,43.08179221090002,4.93947388373946,9.449087619885908,14,14,Jalisco,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,9.940512319354971,7.626354712166977,11.568147049758386,39.884831825663476,81.76923313260656,202.88732125281018,191.5452668336743,190.36018692148826,170.86466926904507,48.618244737126275,8.220380105612659,7.6912577491776055,15,15,M�xico,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,9.276987130860196,3.4596691905031953,6.864796659915785,8.863362903059771,46.95288141260981,152.7866735088732,226.02092425968112,189.04112509675977,150.31390950152502,51.00935206126184,4.540483888912436,6.649743931294809,16,16,Michoac�n de Ocampo,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,8.78277089002545,2.214121004559078,9.968891033671825,26.620461682372795,83.8854344220078,239.05068890079377,225.08356813958255,186.59255948209903,211.696129031777,44.63516789651409,4.189456898095673,4.8874596208134715,17,17,Morelos,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,8.091107332170294,5.588136684364866,13.318852392502901,2.358711319872738,1.4665564021845023,137.64032132769182,265.1374151324373,309.9581552128094,213.1803493862652,28.165182483183653,3.079474287580668,16.188524435512257,18,18,Nayarit,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,16.3882384041988,19.22470186814394,23.97670215739737,29.37411438902268,43.42325480841655,61.68536000916552,27.871693109101134,55.94711050020694,172.12903822283022,23.196923888190927,26.966152347837784,14.24753493814365,19,19,Nuevo Le�n,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,13.205380045404894,19.674049873649402,20.011310998309543,21.277119385789963,119.69882765881266,238.27304544809124,280.2644389752632,227.3949368197875,289.9516575543684,129.40636592946865,29.545600913884602,30.484287138080408,20,20,Oaxaca,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,10.621668041498753,14.297882472363508,16.34866605156843,36.17990570992836,73.7920295562688,171.25414147042466,169.90449527864743,142.84680688401122,200.97859682073096,87.82985881476651,18.001408248576258,23.27484916153609,21,21,Puebla,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,12.336948987839445,12.638788708947548,10.19558675518737,19.604856335217697,47.7106399097863,115.83382245235843,115.87511368189752,120.03792888891836,137.9506943127899,51.271133250054824,12.577056471101844,7.4800709294925465,22,22,Quer�taro,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,21.756696207978276,31.558912977553145,39.40243446865335,69.75860426846099,253.46272600825932,78.60901409354,96.1910552941019,206.17529467463748,152.1001587387687,140.62402485281814,72.3223556943639,107.15665651013558,23,23,Quintana Roo,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,11.54604481713845,9.548096026581556,10.90111335180167,22.473373363817412,51.43299380446678,102.1843997412991,60.76195180176585,95.31916977184594,118.46061435756218,39.97384229151437,18.129044002928843,9.902843362037453,24,24,San Luis Potos�,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,12.544649991048766,12.523262624272824,15.63066015809629,2.0816859496262605,2.1463815663830546,58.59259090844807,172.1745015248836,166.26571970961004,139.91157528266342,18.74986044101753,8.515993486204898,18.237839704697986,25,25,Sinaloa,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,23.969183755155143,16.560434006656756,9.713400160901147,8.924988252650314,2.0089020580540224,26.645987765163177,118.7702409468113,74.86039179976866,58.660079497641824,13.984759124381561,7.344151719628245,15.848570629561735,26,26,Sonora,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,69.02154893287764,164.5781101000013,42.2249322494058,50.082077888869854,148.93488924073503,131.1992274556398,174.01469699187385,231.59051040955936,391.2780607478124,387.48839242979665,141.17575468284636,211.79879998308041,27,27,Tabasco,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,17.17152875250151,17.36727726518573,18.440213540782093,31.646278409040615,52.58519732282873,80.62840079165166,51.86463253317204,111.95888387532183,169.57929332559138,34.59598907725475,42.397047255914195,15.339862962446215,28,28,Tamaulipas,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,5.307581327111467,9.426637557695251,9.975109709081702,45.14200825740072,89.06580093325773,173.35906226451158,148.7714708112797,99.51735928686654,124.13080795695566,50.5456075150596,10.32411460518062,15.487080616727024,29,29,Tlaxcala,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,37.56479380157264,52.26331086651955,35.64744743484563,29.151481776810986,113.04058828783161,193.87413021131806,238.0714309978662,300.13928284955614,334.91842533840594,295.21830458691153,85.59941938240371,68.63392717919038,30,30,Veracruz de Ignacio de la Llave,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,11.683826680633175,25.449421654303137,19.864027064539137,53.77109026809412,117.44678387743575,129.96483317795608,179.38303401962082,187.1630749591556,207.0210199467333,123.08094198273362,34.21630673663595,55.42663957843794,31,31,Yucat�n,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,7.342921816975181,5.748053840709849,9.581495576860666,10.78220076564205,24.996948809513597,62.81509724439222,80.46341059407837,90.75475031666667,68.76693698961752,18.03050005416697,8.568190259134672,10.701606425958582,32,32,Zacatecas,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
