system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
0000000000000000000b,1.1408723731156885,0.2459348623777795,0.3181071158136113,2.3041250970320784,57.49002605681022,189.7154227330361,188.78782851902548,244.13316262110166,424.90644513213573,76.70732354849947,3.922136612182139,0.7447479885088967,12,12,Guerrero,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,4.668887501700959,7.346950354494653,28.35231832208424,34.25451627434091,74.16365128248621,106.78832933690335,128.25685261515036,107.56603522991409,241.99938488769493,142.8200991117832,12.563328519814979,7.371199011336033,13,13,Hidalgo,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,4.186949113925669,1.1675545018195987,4.520518234821084,2.754443654376674,7.20805191085618,100.88700874446491,262.4331195548749,215.89609183655807,207.66314922026194,54.045617760372764,4.710056978631504,18.256495001803742,14,14,Jalisco,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,0.3636480666477406,0.6255198989951398,12.674948566359687,17.181147546162222,72.13848313815997,127.19877597154444,179.9947223688671,195.85599656545784,219.94516797539183,49.43224741105051,7.050842793402407,0.7228527989022072,15,15,M�xico,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,1.4491085738013916,0.8748247172130876,4.603605783635391,3.079313379030618,25.17378083854837,118.07935731742782,193.02037388203195,212.79762555025016,172.1108460488997,51.37052654861314,2.4936434517368498,2.330084147673056,16,16,Michoac�n de Ocampo,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,0.10914442137049794,0.002750218008270712,7.172214578936179,9.100368539231969,102.55746859508812,248.11068146336473,203.56329596404257,348.6789490792286,360.31706798024345,69.9644242284445,1.5055530335854228,0.5232209160174094,17,17,Morelos,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,5.465530935672684,6.375968018074964,0.8140319007324505,2.1130924471883406,0.35072961296378985,63.29820711697131,266.83993388405275,280.0454695110799,299.3159421631383,99.34684622991531,2.779384521208679,30.822636657990426,18,18,Nayarit,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,11.852891598525638,6.759677196403783,40.87104271060228,38.17437350532316,49.5399631616322,43.59095123328705,22.446896293630193,54.285163844597626,104.5220592054383,72.04048075270205,11.31113575413129,23.540466544721795,19,19,Nuevo Le�n,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,6.1565826715463965,7.557428369929586,16.763495567738488,24.92563338462027,126.47196440949004,346.8330868495218,238.35388360590588,243.33296822697957,360.10263260300843,180.9024178293706,23.248886439145316,12.062425255295121,20,20,Oaxaca,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,4.639366650565712,7.507096491233143,25.500697958083332,30.0088734138057,105.3020844959727,175.62066237006684,185.74195816663908,232.15867466415588,300.96254468589814,114.45218148781552,14.21207132468105,7.6524459981705295,21,21,Puebla,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,3.406341434498481,3.4739921811214827,19.788414618824625,29.704807869986688,29.498081352966775,86.04740585743033,148.26972776842322,101.7111411542323,208.41749736818426,94.86219230635172,5.470098822504022,3.3943773303307467,22,22,Quer�taro,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,27.602025405282703,11.05102522169785,19.625751078117684,54.36341827647925,62.23321361375226,253.97070199400977,144.47022329921236,181.1180190818778,199.19942394892405,330.9274924704433,106.49120864557784,70.9352985454974,23,23,Quintana Roo,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,4.950661448447436,3.327951929741763,20.694728194376058,31.382976299727222,32.35601161745391,67.7070350215085,97.06443503246584,103.33185899188557,130.1171896641143,99.66473374255463,3.0746263398658797,10.144989309103858,24,24,San Luis Potos�,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,6.788443117406896,14.825294787539914,2.027919091391991,1.3142931343279987,0.9981048396882576,11.805294611332803,109.16308502544302,176.3074659514176,133.80887028106488,33.85706676121474,1.7537770341204568,21.586642423428266,25,25,Sinaloa,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,31.638727199404045,15.797917224940786,5.243704742088891,1.3750911964044186,0.9437947705492302,5.428151811776206,126.54002072225185,70.77059152672503,29.100639221798705,4.476256124793139,4.66919438137709,23.34418163848125,26,26,Sonora,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,63.55457875703899,56.176164469403375,74.60584276856451,64.45216191752837,85.68008735870126,262.03080068850596,131.12037176189787,163.3215638063965,322.2665773399534,391.3031823271639,86.31916612034922,70.45795895737605,27,27,Tabasco,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,11.174570322146112,9.484371811466604,50.92494393170014,34.33800539822743,70.24245198759812,63.53273108756326,52.670696238506125,83.95743929217406,99.30030240306188,160.67243625305636,16.516481469224463,11.203582234387165,28,28,Tamaulipas,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,1.277137121446954,1.2036013957974092,19.279829120142065,29.823827075207863,116.55771920847624,124.30638839604315,197.91841587616486,164.10946034966054,173.1716731022163,47.40043995700436,9.360004272496045,2.1293892599365907,29,29,Tlaxcala,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,23.839917609317137,40.15251244739488,64.78354548934664,37.13275610347316,114.94847720355307,194.8752645610871,298.6865710199977,198.68788328269167,429.14757057501237,372.64495355313,48.52706374987576,47.178239542857455,30,30,Veracruz de Ignacio de la Llave,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,13.33382130972546,6.6290823309379014,7.699141084394905,40.0897231860396,30.91440537998151,218.5544393573272,179.72024219539873,167.78832565376058,197.0830538366506,189.81224791299547,37.55386393687004,35.47900432725988,31,31,Yucat�n,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,4.578931885898416,1.6902353324056298,15.654051537235812,4.968265142103858,8.710708468920677,33.646405377571234,137.07901573611198,108.5631620451895,115.49201631041679,23.333133672523918,1.0381897591338776,26.200634589790724,32,32,Zacatecas,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
