nombre_estado,cve_ent,n_week,normal_pr_mm
Aguascalientes,01,01,1.962879475560997
Aguascalientes,01,02,4.3983879549884355
Aguascalientes,01,03,5.292039047033842
Aguascalientes,01,04,3.2052747303788345
Aguascalientes,01,05,4.135632764411718
Aguascalientes,01,06,1.2074205894259427
Aguascalientes,01,07,1.7214711405677559
Aguascalientes,01,08,0.9636555497470572
Aguascalientes,01,09,2.1755328021016926
Aguascalientes,01,10,0.9323999116379212
Aguascalientes,01,11,0.5533636635097887
Aguascalientes,01,12,0.8154145631875142
Aguascalientes,01,13,1.1352789137169044
Aguascalientes,01,14,1.263510147198218
Aguascalientes,01,15,1.4295130231319269
Aguascalientes,01,16,1.8025407496473347
Aguascalientes,01,17,1.6833031437524006
Aguascalientes,01,18,1.3682197847128656
Aguascalientes,01,19,2.967337913444621
Aguascalientes,01,20,3.7217435611304275
Aguascalientes,01,21,7.954222242974526
Aguascalientes,01,22,7.432618701630467
Aguascalientes,01,23,13.946111369045884
Aguascalientes,01,24,26.302184848655465
Aguascalientes,01,25,24.244963151656847
Aguascalientes,01,26,27.35781967982159
Aguascalientes,01,27,33.173155875310044
Aguascalientes,01,28,30.271451057801983
Aguascalientes,01,29,25.343660487839408
Aguascalientes,01,30,24.90295056486286
Aguascalientes,01,31,27.486167863705777
Aguascalientes,01,32,26.99573207056116
Aguascalientes,01,33,24.40774465386146
Aguascalientes,01,34,26.173089718892946
Aguascalientes,01,35,24.174723360265524
Aguascalientes,01,36,27.828878467638116
Aguascalientes,01,37,20.771737874404586
Aguascalientes,01,38,19.227801202798307
Aguascalientes,01,39,10.855888574630798
Aguascalientes,01,40,10.388764330061907
Aguascalientes,01,41,14.50205241437597
Aguascalientes,01,42,5.541652691740854
Aguascalientes,01,43,5.0525461172896176
Aguascalientes,01,44,3.001029484938786
Aguascalientes,01,45,2.086362006512506
Aguascalientes,01,46,3.333585619717373
Aguascalientes,01,47,2.449185123024084
Aguascalientes,01,48,1.7850385758113363
Aguascalientes,01,49,1.8111919571832342
Aguascalientes,01,50,1.7828647964259494
Aguascalientes,01,51,2.4030993188112983
Aguascalientes,01,52,2.588915743934236
Baja California,02,01,6.566747652263474
Baja California,02,02,4.98870626431509
Baja California,02,03,3.3386526113942394
Baja California,02,04,5.6200110516904935
Baja California,02,05,6.1985755179350175
Baja California,02,06,7.599981855758187
Baja California,02,07,7.940155325594935
Baja California,02,08,5.63116128079451
Baja California,02,09,7.074605805210888
Baja California,02,10,7.911599174712743
Baja California,02,11,5.275488928275887
Baja California,02,12,3.3113172426012207
Baja California,02,13,3.092261235868912
Baja California,02,14,2.0831082308423055
Baja California,02,15,1.6335296234700445
Baja California,02,16,1.6520361646187047
Baja California,02,17,0.7267363678770052
Baja California,02,18,0.357164009354117
Baja California,02,19,0.1540522061715543
Baja California,02,20,0.154317829151913
Baja California,02,21,0.20756951070278684
Baja California,02,22,0.10775371751511588
Baja California,02,23,0.01813985432207352
Baja California,02,24,0.0027835167583680535
Baja California,02,25,0.01808816788879732
Baja California,02,26,0.12019246233556223
Baja California,02,27,0.5024292400653555
Baja California,02,28,0.8054746858633093
Baja California,02,29,0.8669947503080664
Baja California,02,30,1.2933045533182697
Baja California,02,31,1.1175228179393546
Baja California,02,32,1.7093208740856927
Baja California,02,33,2.3877235937531234
Baja California,02,34,1.5195730322315988
Baja California,02,35,1.6072736886941021
Baja California,02,36,2.750112518285999
Baja California,02,37,1.6554546947893873
Baja California,02,38,1.9067691464309404
Baja California,02,39,1.8608047398109975
Baja California,02,40,1.0709254210283814
Baja California,02,41,1.2466627230740643
Baja California,02,42,1.060953237758659
Baja California,02,43,2.139801825210791
Baja California,02,44,2.428691514311075
Baja California,02,45,1.3818802338753948
Baja California,02,46,3.0418870269558935
Baja California,02,47,2.7793693287886474
Baja California,02,48,5.34360688350609
Baja California,02,49,6.561722490485073
Baja California,02,50,4.536596855293436
Baja California,02,51,5.3131560817536565
Baja California,02,52,4.573842214437623
Baja California Sur,03,01,4.391941542826287
Baja California Sur,03,02,2.3166922271788577
Baja California Sur,03,03,3.429333671941457
Baja California Sur,03,04,3.1796353078452926
Baja California Sur,03,05,2.9428986818064726
Baja California Sur,03,06,2.024486200060735
Baja California Sur,03,07,1.7034003064075087
Baja California Sur,03,08,1.3130666830349418
Baja California Sur,03,09,1.4096405143817727
Baja California Sur,03,10,0.9174692167415467
Baja California Sur,03,11,0.550098637876446
Baja California Sur,03,12,0.575722662703738
Baja California Sur,03,13,0.4914972835168392
Baja California Sur,03,14,0.17284136574228973
Baja California Sur,03,15,0.096412593652908593
Baja California Sur,03,16,0.08473532812646548
Baja California Sur,03,17,0.06014091025960457
Baja California Sur,03,18,0.06385499379814374
Baja California Sur,03,19,0.02785011800741592
Baja California Sur,03,20,0.03909997666859778
Baja California Sur,03,21,0.042642210570471635
Baja California Sur,03,22,0.019277955638485035
Baja California Sur,03,23,0.0023540458814269856
Baja California Sur,03,24,0.004522318895557272
Baja California Sur,03,25,0.036740849935068744
Baja California Sur,03,26,0.16838796857640415
Baja California Sur,03,27,1.1961661688821459
Baja California Sur,03,28,2.0004313892040075
Baja California Sur,03,29,3.0776548263878154
Baja California Sur,03,30,4.392850285734316
Baja California Sur,03,31,4.187997854209725
Baja California Sur,03,32,9.510773387770499
Baja California Sur,03,33,6.550068785590183
Baja California Sur,03,34,7.537776429360801
Baja California Sur,03,35,12.278327579926728
Baja California Sur,03,36,14.669434242938586
Baja California Sur,03,37,8.355823115726146
Baja California Sur,03,38,7.119639003212016
Baja California Sur,03,39,8.119472266749897
Baja California Sur,03,40,4.117454231787257
Baja California Sur,03,41,2.796238435249376
Baja California Sur,03,42,0.8162172402863201
Baja California Sur,03,43,2.338736679404352
Baja California Sur,03,44,2.2574165339320467
Baja California Sur,03,45,1.00504063640596
Baja California Sur,03,46,1.160799615765283
Baja California Sur,03,47,0.9937697829982655
Baja California Sur,03,48,2.9775002485985924
Baja California Sur,03,49,4.600831404940737
Baja California Sur,03,50,3.7416563975582084
Baja California Sur,03,51,3.120200438088462
Baja California Sur,03,52,3.6454666683157435
Campeche,04,01,14.446529466133631
Campeche,04,02,5.718242178943902
Campeche,04,03,8.548062799897123
Campeche,04,04,10.898806058918364
Campeche,04,05,7.572880555213617
Campeche,04,06,9.415215145034283
Campeche,04,07,10.008996285547772
Campeche,04,08,8.93633405475039
Campeche,04,09,3.4122064433100214
Campeche,04,10,6.333446652837941
Campeche,04,11,4.009900121499897
Campeche,04,12,7.513339755943054
Campeche,04,13,7.265484217064818
Campeche,04,14,5.326007433097352
Campeche,04,15,7.4667025338261155
Campeche,04,16,5.916057838737729
Campeche,04,17,9.633331571628442
Campeche,04,18,10.696254304502899
Campeche,04,19,15.590941325172441
Campeche,04,20,21.056899236015017
Campeche,04,21,27.55657484661613
Campeche,04,22,39.699043018605764
Campeche,04,23,38.384088228835715
Campeche,04,24,50.712898777646146
Campeche,04,25,42.01265930707016
Campeche,04,26,43.6099389705146
Campeche,04,27,36.53164759633815
Campeche,04,28,36.340757786078974
Campeche,04,29,38.07089377323266
Campeche,04,30,39.131653788019314
Campeche,04,31,41.42583333249473
Campeche,04,32,44.3756125642949
Campeche,04,33,41.74214816539184
Campeche,04,34,51.31239140086819
Campeche,04,35,55.44709289971099
Campeche,04,36,49.68715872457485
Campeche,04,37,60.99631166215659
Campeche,04,38,50.49028759011991
Campeche,04,39,62.012988594870116
Campeche,04,40,56.6213313430065
Campeche,04,41,42.5559320540491
Campeche,04,42,32.72085518378533
Campeche,04,43,27.806147669500568
Campeche,04,44,26.99828844608844
Campeche,04,45,24.232002098141827
Campeche,04,46,14.216106973642479
Campeche,04,47,15.181330732608115
Campeche,04,48,16.232275062371983
Campeche,04,49,11.627595856766177
Campeche,04,50,9.017896367096817
Campeche,04,51,10.851754356036006
Campeche,04,52,10.337454934361814
Coahuila,05,01,2.6607701544985165
Coahuila,05,02,3.8465298711678013
Coahuila,05,03,3.7899205643469127
Coahuila,05,04,3.0718379817750896
Coahuila,05,05,3.794753677779207
Coahuila,05,06,2.225940952839488
Coahuila,05,07,2.394544540361547
Coahuila,05,08,2.696389283869152
Coahuila,05,09,2.70394452936372
Coahuila,05,10,1.5344665567246918
Coahuila,05,11,2.3766458110903326
Coahuila,05,12,1.6943843884899392
Coahuila,05,13,2.4235812774671563
Coahuila,05,14,3.241817768571743
Coahuila,05,15,4.292843750916572
Coahuila,05,16,5.140162521332349
Coahuila,05,17,5.4103901773340715
Coahuila,05,18,5.932192040640546
Coahuila,05,19,7.598435176193524
