nombre_estado,cve_ent,nombre_municipio,cve_geo,n_month,normal_pr_mm
Oaxaca,20,Taniche,20542,8,124.45259749401308
Oaxaca,20,Taniche,20542,9,134.37952356884878
Oaxaca,20,Taniche,20542,10,61.80547141966181
Oaxaca,20,Taniche,20542,11,11.917247083194663
Oaxaca,20,Taniche,20542,12,9.698060310275658
Oaxaca,20,Tataltepec de Valdés,20543,1,2.167703235797056
Oaxaca,20,Tataltepec de Valdés,20543,2,9.663608486495932
Oaxaca,20,Tataltepec de Valdés,20543,3,7.948585615926996
Oaxaca,20,Tataltepec de Valdés,20543,4,13.232471864742347
Oaxaca,20,Tataltepec de Valdés,20543,5,97.97245063407945
Oaxaca,20,Tataltepec de Valdés,20543,6,346.5068994220932
Oaxaca,20,Tataltepec de Valdés,20543,7,207.5223777358092
Oaxaca,20,Tataltepec de Valdés,20543,8,234.77610122768272
Oaxaca,20,Tataltepec de Valdés,20543,9,312.92913557065543
Oaxaca,20,Tataltepec de Valdés,20543,10,226.48668006944112
Oaxaca,20,Tataltepec de Valdés,20543,11,16.9477918224301
Oaxaca,20,Tataltepec de Valdés,20543,12,3.9074810377996636
Oaxaca,20,Teococuilco de Marcos Pérez,20544,1,7.858430457621398
Oaxaca,20,Teococuilco de Marcos Pérez,20544,2,7.734269458917295
Oaxaca,20,Teococuilco de Marcos Pérez,20544,3,12.325621241835487
Oaxaca,20,Teococuilco de Marcos Pérez,20544,4,56.359547842957696
Oaxaca,20,Teococuilco de Marcos Pérez,20544,5,93.96765571164268
Oaxaca,20,Teococuilco de Marcos Pérez,20544,6,197.66065135039173
Oaxaca,20,Teococuilco de Marcos Pérez,20544,7,187.32617034947071
Oaxaca,20,Teococuilco de Marcos Pérez,20544,8,175.05260685407464
Oaxaca,20,Teococuilco de Marcos Pérez,20544,9,230.25304052701674
Oaxaca,20,Teococuilco de Marcos Pérez,20544,10,87.05397862006285
Oaxaca,20,Teococuilco de Marcos Pérez,20544,11,41.6058082536486
Oaxaca,20,Teococuilco de Marcos Pérez,20544,12,15.586583834798287
Oaxaca,20,Teotitlán de Flores Magón,20545,1,4.053070297817373
Oaxaca,20,Teotitlán de Flores Magón,20545,2,3.324277487113249
Oaxaca,20,Teotitlán de Flores Magón,20545,3,3.8981286161751445
Oaxaca,20,Teotitlán de Flores Magón,20545,4,10.743788333383918
Oaxaca,20,Teotitlán de Flores Magón,20545,5,48.684182020483384
Oaxaca,20,Teotitlán de Flores Magón,20545,6,111.89711507940281
Oaxaca,20,Teotitlán de Flores Magón,20545,7,96.41373035386306
Oaxaca,20,Teotitlán de Flores Magón,20545,8,93.34589850403546
Oaxaca,20,Teotitlán de Flores Magón,20545,9,109.78939520516714
Oaxaca,20,Teotitlán de Flores Magón,20545,10,39.61306744410987
Oaxaca,20,Teotitlán de Flores Magón,20545,11,6.904273871495806
Oaxaca,20,Teotitlán de Flores Magón,20545,12,4.496664305596407
Oaxaca,20,Teotitlán del Valle,20546,1,1.0562318052020516
Oaxaca,20,Teotitlán del Valle,20546,2,3.0920821471703195
Oaxaca,20,Teotitlán del Valle,20546,3,4.209835093784683
Oaxaca,20,Teotitlán del Valle,20546,4,30.080259692311223
Oaxaca,20,Teotitlán del Valle,20546,5,70.02611407450463
Oaxaca,20,Teotitlán del Valle,20546,6,132.10004554367595
Oaxaca,20,Teotitlán del Valle,20546,7,84.02662793759765
Oaxaca,20,Teotitlán del Valle,20546,8,97.77198543901464
Oaxaca,20,Teotitlán del Valle,20546,9,113.03295399605864
Oaxaca,20,Teotitlán del Valle,20546,10,53.69644770714644
Oaxaca,20,Teotitlán del Valle,20546,11,6.673101308480157
Oaxaca,20,Teotitlán del Valle,20546,12,2.6763429921418482
Oaxaca,20,Teotongo,20547,1,5.132578501531773
Oaxaca,20,Teotongo,20547,2,1.663108729035515
Oaxaca,20,Teotongo,20547,3,5.64631966064474
Oaxaca,20,Teotongo,20547,4,21.984845758352417
Oaxaca,20,Teotongo,20547,5,77.10833379230917
Oaxaca,20,Teotongo,20547,6,125.8631846769992
Oaxaca,20,Teotongo,20547,7,107.39198366798436
Oaxaca,20,Teotongo,20547,8,99.57356719248223
Oaxaca,20,Teotongo,20547,9,120.9788894761291
Oaxaca,20,Teotongo,20547,10,55.77143064004805
Oaxaca,20,Teotongo,20547,11,10.358740938934012
Oaxaca,20,Teotongo,20547,12,9.7903304061705
Oaxaca,20,Tepelmeme Villa de Morelos,20548,1,6.853235216612235
Oaxaca,20,Tepelmeme Villa de Morelos,20548,2,4.921141877780775
Oaxaca,20,Tepelmeme Villa de Morelos,20548,3,7.1333929003722085
Oaxaca,20,Tepelmeme Villa de Morelos,20548,4,17.695211521493867
Oaxaca,20,Tepelmeme Villa de Morelos,20548,5,63.26624543976229
Oaxaca,20,Tepelmeme Villa de Morelos,20548,6,125.07147506814337
Oaxaca,20,Tepelmeme Villa de Morelos,20548,7,95.16445219175759
Oaxaca,20,Tepelmeme Villa de Morelos,20548,8,86.66762162959387
Oaxaca,20,Tepelmeme Villa de Morelos,20548,9,117.71452188885783
Oaxaca,20,Tepelmeme Villa de Morelos,20548,10,47.28815716847898
Oaxaca,20,Tepelmeme Villa de Morelos,20548,11,19.591601166182656
Oaxaca,20,Tepelmeme Villa de Morelos,20548,12,10.467745627514516
Oaxaca,20,Tezoatlan de Segura y Luna,20549,1,7.6656701995668675
Oaxaca,20,Tezoatlan de Segura y Luna,20549,2,3.1515798775936146
Oaxaca,20,Tezoatlan de Segura y Luna,20549,3,3.6430810963984133
Oaxaca,20,Tezoatlan de Segura y Luna,20549,4,19.485205288188872
Oaxaca,20,Tezoatlan de Segura y Luna,20549,5,79.40921712592946
Oaxaca,20,Tezoatlan de Segura y Luna,20549,6,159.98497715051437
Oaxaca,20,Tezoatlan de Segura y Luna,20549,7,148.9477504315215
Oaxaca,20,Tezoatlan de Segura y Luna,20549,8,150.99525723464308
Oaxaca,20,Tezoatlan de Segura y Luna,20549,9,154.0293214219945
Oaxaca,20,Tezoatlan de Segura y Luna,20549,10,71.82380056055818
Oaxaca,20,Tezoatlan de Segura y Luna,20549,11,12.351897961132014
Oaxaca,20,Tezoatlan de Segura y Luna,20549,12,9.320700252269921
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,1,0.39588414804617317
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,2,2.1868474963421884
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,3,2.978777326202467
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,4,28.565617547340516
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,5,78.48639602038472
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,6,134.79347129246898
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,7,72.00357221142154
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,8,91.21175624212
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,9,104.57509119951341
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,10,51.634394855823594
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,11,4.296958115456678
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,12,1.711860765001484
Oaxaca,20,Tlacolula de Matamoros,20551,1,1.7669999173630075
Oaxaca,20,Tlacolula de Matamoros,20551,2,3.060419983738571
Oaxaca,20,Tlacolula de Matamoros,20551,3,3.330767645840058
Oaxaca,20,Tlacolula de Matamoros,20551,4,26.386287663693302
Oaxaca,20,Tlacolula de Matamoros,20551,5,85.19184579045637
Oaxaca,20,Tlacolula de Matamoros,20551,6,136.43230071508185
Oaxaca,20,Tlacolula de Matamoros,20551,7,97.58756426702266
Oaxaca,20,Tlacolula de Matamoros,20551,8,99.01560740086322
Oaxaca,20,Tlacolula de Matamoros,20551,9,129.15274196576758
Oaxaca,20,Tlacolula de Matamoros,20551,10,41.0547277703079
Oaxaca,20,Tlacolula de Matamoros,20551,11,11.55005323983556
Oaxaca,20,Tlacolula de Matamoros,20551,12,3.962851399651815
Oaxaca,20,Tlacotepec Plumas,20552,1,8.703290578937137
Oaxaca,20,Tlacotepec Plumas,20552,2,3.6636421265604553
Oaxaca,20,Tlacotepec Plumas,20552,3,7.630907395716646
Oaxaca,20,Tlacotepec Plumas,20552,4,23.814009856304672
Oaxaca,20,Tlacotepec Plumas,20552,5,72.90340707817768
Oaxaca,20,Tlacotepec Plumas,20552,6,127.84488687201934
Oaxaca,20,Tlacotepec Plumas,20552,7,102.77194747480114
Oaxaca,20,Tlacotepec Plumas,20552,8,89.80979343239856
Oaxaca,20,Tlacotepec Plumas,20552,9,120.49507982279239
Oaxaca,20,Tlacotepec Plumas,20552,10,53.67562623795868
Oaxaca,20,Tlacotepec Plumas,20552,11,21.85925908746334
Oaxaca,20,Tlacotepec Plumas,20552,12,11.257300084119459
Oaxaca,20,Tlalixtac de Cabrera,20553,1,1.5801775187706786
Oaxaca,20,Tlalixtac de Cabrera,20553,2,7.6896580000039165
Oaxaca,20,Tlalixtac de Cabrera,20553,3,8.742605630555325
Oaxaca,20,Tlalixtac de Cabrera,20553,4,33.93023113690931
Oaxaca,20,Tlalixtac de Cabrera,20553,5,71.49182208165143
Oaxaca,20,Tlalixtac de Cabrera,20553,6,155.21152000464602
Oaxaca,20,Tlalixtac de Cabrera,20553,7,103.1415863726157
Oaxaca,20,Tlalixtac de Cabrera,20553,8,119.49321865971496
Oaxaca,20,Tlalixtac de Cabrera,20553,9,127.44702500376604
Oaxaca,20,Tlalixtac de Cabrera,20553,10,51.946473730782145
Oaxaca,20,Tlalixtac de Cabrera,20553,11,10.269312389850162
Oaxaca,20,Tlalixtac de Cabrera,20553,12,3.7431810688570573
Oaxaca,20,Totontepec Villa de Morelos,20554,1,37.717763933421004
Oaxaca,20,Totontepec Villa de Morelos,20554,2,36.84724448222021
Oaxaca,20,Totontepec Villa de Morelos,20554,3,28.947194506451016
Oaxaca,20,Totontepec Villa de Morelos,20554,4,64.60297100627533
Oaxaca,20,Totontepec Villa de Morelos,20554,5,120.48615455354297
Oaxaca,20,Totontepec Villa de Morelos,20554,6,339.2917292906693
Oaxaca,20,Totontepec Villa de Morelos,20554,7,374.0292880729107
Oaxaca,20,Totontepec Villa de Morelos,20554,8,368.5106876428383
Oaxaca,20,Totontepec Villa de Morelos,20554,9,426.3349532993775
Oaxaca,20,Totontepec Villa de Morelos,20554,10,194.49812441377307
Oaxaca,20,Totontepec Villa de Morelos,20554,11,113.52562646440171
Oaxaca,20,Totontepec Villa de Morelos,20554,12,62.58605837369693
Oaxaca,20,Trinidad Zaachila,20555,1,2.392063863214756
Oaxaca,20,Trinidad Zaachila,20555,2,6.59058795327705
Oaxaca,20,Trinidad Zaachila,20555,3,5.609975490730906
Oaxaca,20,Trinidad Zaachila,20555,4,36.71448945337463
Oaxaca,20,Trinidad Zaachila,20555,5,102.06926827123242
Oaxaca,20,Trinidad Zaachila,20555,6,159.1751738128681
Oaxaca,20,Trinidad Zaachila,20555,7,158.1024440282867
Oaxaca,20,Trinidad Zaachila,20555,8,138.59314600458694
Oaxaca,20,Trinidad Zaachila,20555,9,174.4687801264581
Oaxaca,20,Trinidad Zaachila,20555,10,61.28730909143176
Oaxaca,20,Trinidad Zaachila,20555,11,14.749267571833398
Oaxaca,20,Trinidad Zaachila,20555,12,10.270185679126355
Oaxaca,20,La Trinidad Vista Hermosa,20556,1,4.089428814147648
Oaxaca,20,La Trinidad Vista Hermosa,20556,2,1.5703055487233295
Oaxaca,20,La Trinidad Vista Hermosa,20556,3,6.33907449358388
Oaxaca,20,La Trinidad Vista Hermosa,20556,4,18.419955108625846
Oaxaca,20,La Trinidad Vista Hermosa,20556,5,70.01803683640664
Oaxaca,20,La Trinidad Vista Hermosa,20556,6,113.98266552845637
Oaxaca,20,La Trinidad Vista Hermosa,20556,7,96.74426004915907
Oaxaca,20,La Trinidad Vista Hermosa,20556,8,85.97601986696846
Oaxaca,20,La Trinidad Vista Hermosa,20556,9,104.27696768120715
Oaxaca,20,La Trinidad Vista Hermosa,20556,10,53.36951638857524
Oaxaca,20,La Trinidad Vista Hermosa,20556,11,9.69768699474502
Oaxaca,20,La Trinidad Vista Hermosa,20556,12,9.926162402169746
Oaxaca,20,Unión Hidalgo,20557,1,0.731984950098195
Oaxaca,20,Unión Hidalgo,20557,2,6.633252619061777
Oaxaca,20,Unión Hidalgo,20557,3,0.9654122492162426
Oaxaca,20,Unión Hidalgo,20557,4,4.029613432073464
Oaxaca,20,Unión Hidalgo,20557,5,66.45351566993651
Oaxaca,20,Unión Hidalgo,20557,6,261.9332421860863
Oaxaca,20,Unión Hidalgo,20557,7,177.65454659984843
Oaxaca,20,Unión Hidalgo,20557,8,175.7537069145963
Oaxaca,20,Unión Hidalgo,20557,9,251.58959242076915
Oaxaca,20,Unión Hidalgo,20557,10,92.4350743695051
Oaxaca,20,Unión Hidalgo,20557,11,12.988524349937304
Oaxaca,20,Unión Hidalgo,20557,12,1.3327565799593741
Oaxaca,20,Valerio Trujano,20558,1,3.6875039867483657
Oaxaca,20,Valerio Trujano,20558,2,2.398771596855884
Oaxaca,20,Valerio Trujano,20558,3,3.8736026140339086
Oaxaca,20,Valerio Trujano,20558,4,13.156858400036006
Oaxaca,20,Valerio Trujano,20558,5,45.71926449199395
Oaxaca,20,Valerio Trujano,20558,6,106.92841177319623
Oaxaca,20,Valerio Trujano,20558,7,110.84881535066307
Oaxaca,20,Valerio Trujano,20558,8,100.64717377424242
Oaxaca,20,Valerio Trujano,20558,9,119.33199898994226
Oaxaca,20,Valerio Trujano,20558,10,50.54824620522688
Oaxaca,20,Valerio Trujano,20558,11,9.254588107668944
Oaxaca,20,Valerio Trujano,20558,12,5.116211285493231
Oaxaca,20,San Juan Bautista Valle Nacional,20559,1,66.9971055519819
Oaxaca,20,San Juan Bautista Valle Nacional,20559,2,88.7297860554963
Oaxaca,20,San Juan Bautista Valle Nacional,20559,3,50.678901891779425
Oaxaca,20,San Juan Bautista Valle Nacional,20559,4,73.02345286903707
Oaxaca,20,San Juan Bautista Valle Nacional,20559,5,146.10681576773982
Oaxaca,20,San Juan Bautista Valle Nacional,20559,6,480.93828616357507
Oaxaca,20,San Juan Bautista Valle Nacional,20559,7,554.9346069450443
Oaxaca,20,San Juan Bautista Valle Nacional,20559,8,571.2730576500983
Oaxaca,20,San Juan Bautista Valle Nacional,20559,9,545.8924072203902
Oaxaca,20,San Juan Bautista Valle Nacional,20559,10,288.40597688165946
Oaxaca,20,San Juan Bautista Valle Nacional,20559,11,175.4217062587197
Oaxaca,20,San Juan Bautista Valle Nacional,20559,12,100.71322796239978
Oaxaca,20,Villa Díaz Ordaz,20560,1,4.811746442473374
Oaxaca,20,Villa Díaz Ordaz,20560,2,6.69302705768054
Oaxaca,20,Villa Díaz Ordaz,20560,3,4.72857848410409
Oaxaca,20,Villa Díaz Ordaz,20560,4,31.587853972505787
Oaxaca,20,Villa Díaz Ordaz,20560,5,82.04201899820391
Oaxaca,20,Villa Díaz Ordaz,20560,6,156.8343248714715
Oaxaca,20,Villa Díaz Ordaz,20560,7,119.3287697459031
Oaxaca,20,Villa Díaz Ordaz,20560,8,126.52741671078044
Oaxaca,20,Villa Díaz Ordaz,20560,9,165.406012617929
Oaxaca,20,Villa Díaz Ordaz,20560,10,63.10362919666041
Oaxaca,20,Villa Díaz Ordaz,20560,11,23.567051266468226
Oaxaca,20,Villa Díaz Ordaz,20560,12,8.01677984388775
Oaxaca,20,Yaxe,20561,1,1.331821126930962
Oaxaca,20,Yaxe,20561,2,2.0499993141400155
Oaxaca,20,Yaxe,20561,3,3.7079410979838294
Oaxaca,20,Yaxe,20561,4,33.53454741911155
Oaxaca,20,Yaxe,20561,5,83.97344816206659
Oaxaca,20,Yaxe,20561,6,126.09422957427714
Oaxaca,20,Yaxe,20561,7,87.8333805456585
Oaxaca,20,Yaxe,20561,8,92.61866101347955
Oaxaca,20,Yaxe,20561,9,114.37448346118133
Oaxaca,20,Yaxe,20561,10,43.84293513891013
Oaxaca,20,Yaxe,20561,11,8.928170412172836
Oaxaca,20,Yaxe,20561,12,5.400941503274241
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,1,12.472507756243845
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,2,5.735262930075559
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,3,8.687170251129674
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,4,31.63939024096774
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,5,93.73622829994953
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,6,183.55495149474737
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,7,183.54250131568244
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,8,165.0071795528134
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,9,191.06864003890246
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,10,69.3174302146301
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,11,33.25407213430072
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,12,14.803297278677771
Oaxaca,20,Yogana,20563,1,1.5186889730688395
Oaxaca,20,Yogana,20563,2,7.831690587343369
Oaxaca,20,Yogana,20563,3,3.091323821178932
Oaxaca,20,Yogana,20563,4,29.061878160959154
Oaxaca,20,Yogana,20563,5,94.45208780017224
Oaxaca,20,Yogana,20563,6,152.88079208604003
Oaxaca,20,Yogana,20563,7,107.05224602211894
Oaxaca,20,Yogana,20563,8,137.2946574956759
Oaxaca,20,Yogana,20563,9,131.19425966805062
Oaxaca,20,Yogana,20563,10,55.5509358882025
Oaxaca,20,Yogana,20563,11,11.603740480037567
Oaxaca,20,Yogana,20563,12,6.71095026381248
Oaxaca,20,Yutanduchi de Guerrero,20564,1,2.5998675910417024
Oaxaca,20,Yutanduchi de Guerrero,20564,2,1.9480889139662274
Oaxaca,20,Yutanduchi de Guerrero,20564,3,3.8302334360245824
Oaxaca,20,Yutanduchi de Guerrero,20564,4,17.66116737049442
Oaxaca,20,Yutanduchi de Guerrero,20564,5,79.87459451660021
Oaxaca,20,Yutanduchi de Guerrero,20564,6,170.88637520943317
Oaxaca,20,Yutanduchi de Guerrero,20564,7,145.07380890188273
Oaxaca,20,Yutanduchi de Guerrero,20564,8,165.72708427026106
Oaxaca,20,Yutanduchi de Guerrero,20564,9,129.202632005587
Oaxaca,20,Yutanduchi de Guerrero,20564,10,65.32515274214673
Oaxaca,20,Yutanduchi de Guerrero,20564,11,5.97285179886553
Oaxaca,20,Yutanduchi de Guerrero,20564,12,6.620465385247995
Oaxaca,20,Villa de Zaachila,20565,1,3.363549042463077
Oaxaca,20,Villa de Zaachila,20565,2,5.883200215126114
Oaxaca,20,Villa de Zaachila,20565,3,4.8813102038721174
Oaxaca,20,Villa de Zaachila,20565,4,37.74937570976697
Oaxaca,20,Villa de Zaachila,20565,5,94.13187349674658
Oaxaca,20,Villa de Zaachila,20565,6,157.9481400321592
Oaxaca,20,Villa de Zaachila,20565,7,144.75361888468015
Oaxaca,20,Villa de Zaachila,20565,8,131.44040976895323
Oaxaca,20,Villa de Zaachila,20565,9,166.51703211050457
Oaxaca,20,Villa de Zaachila,20565,10,57.131773657304755
Oaxaca,20,Villa de Zaachila,20565,11,14.755407546108064
Oaxaca,20,Villa de Zaachila,20565,12,7.896544357513919
Oaxaca,20,San Mateo Yucutindoo,20566,1,7.64785297629317
Oaxaca,20,San Mateo Yucutindoo,20566,2,4.450751037522269
Oaxaca,20,San Mateo Yucutindoo,20566,3,5.890982737408039
Oaxaca,20,San Mateo Yucutindoo,20566,4,24.170482328161892
Oaxaca,20,San Mateo Yucutindoo,20566,5,118.58142438375451
Oaxaca,20,San Mateo Yucutindoo,20566,6,286.8529903731189
Oaxaca,20,San Mateo Yucutindoo,20566,7,311.6867964479705
Oaxaca,20,San Mateo Yucutindoo,20566,8,331.72342546132955
Oaxaca,20,San Mateo Yucutindoo,20566,9,282.1322356458298
Oaxaca,20,San Mateo Yucutindoo,20566,10,121.20018189946867
Oaxaca,20,San Mateo Yucutindoo,20566,11,33.1607626659756
Oaxaca,20,San Mateo Yucutindoo,20566,12,13.97032242655942
Oaxaca,20,Zapotitlán Lagunas,20567,1,8.234158469712098
Oaxaca,20,Zapotitlán Lagunas,20567,2,2.032147123653132
Oaxaca,20,Zapotitlán Lagunas,20567,3,2.193375721226625
Oaxaca,20,Zapotitlán Lagunas,20567,4,17.30686837417898
Oaxaca,20,Zapotitlán Lagunas,20567,5,69.58474022536483
Oaxaca,20,Zapotitlán Lagunas,20567,6,166.1705343628972
Oaxaca,20,Zapotitlán Lagunas,20567,7,155.25244070219517
Oaxaca,20,Zapotitlán Lagunas,20567,8,192.43734887024354
Oaxaca,20,Zapotitlán Lagunas,20567,9,190.5229103187253
Oaxaca,20,Zapotitlán Lagunas,20567,10,72.12902919466006
Oaxaca,20,Zapotitlán Lagunas,20567,11,9.480195476123034
Oaxaca,20,Zapotitlán Lagunas,20567,12,1.375596709877614
Oaxaca,20,Zapotitlán Palmas,20568,1,6.646495936820095
Oaxaca,20,Zapotitlán Palmas,20568,2,3.5739139324697815
Oaxaca,20,Zapotitlán Palmas,20568,3,11.558120467364526
Oaxaca,20,Zapotitlán Palmas,20568,4,23.890787545365402
Oaxaca,20,Zapotitlán Palmas,20568,5,74.61371215922938
Oaxaca,20,Zapotitlán Palmas,20568,6,149.95749401539328
Oaxaca,20,Zapotitlán Palmas,20568,7,123.65656389585995
Oaxaca,20,Zapotitlán Palmas,20568,8,125.78494920587706
Oaxaca,20,Zapotitlán Palmas,20568,9,159.7140193121483
Oaxaca,20,Zapotitlán Palmas,20568,10,56.702025624397855
Oaxaca,20,Zapotitlán Palmas,20568,11,13.014716792867983
Oaxaca,20,Zapotitlán Palmas,20568,12,6.327865703035005
Oaxaca,20,Santa Inés de Zaragoza,20569,1,1.453436794638026
Oaxaca,20,Santa Inés de Zaragoza,20569,2,1.5355288605047255
Oaxaca,20,Santa Inés de Zaragoza,20569,3,6.369947705366405
Oaxaca,20,Santa Inés de Zaragoza,20569,4,24.063926048750233
Oaxaca,20,Santa Inés de Zaragoza,20569,5,67.04691182522515
Oaxaca,20,Santa Inés de Zaragoza,20569,6,138.99289928463583
Oaxaca,20,Santa Inés de Zaragoza,20569,7,108.4978107476544
Oaxaca,20,Santa Inés de Zaragoza,20569,8,120.87460593086844
Oaxaca,20,Santa Inés de Zaragoza,20569,9,108.4162770499551
Oaxaca,20,Santa Inés de Zaragoza,20569,10,53.749354562488044
Oaxaca,20,Santa Inés de Zaragoza,20569,11,6.859577913827569
Oaxaca,20,Santa Inés de Zaragoza,20569,12,3.527380217981383
Oaxaca,20,Zimatlán de Álvarez,20570,1,9.7602372362568115
Oaxaca,20,Zimatlán de Álvarez,20570,2,9.512294479946624
Oaxaca,20,Zimatlán de Álvarez,20570,3,4.745120242909332
Oaxaca,20,Zimatlán de Álvarez,20570,4,39.761041528021714
Oaxaca,20,Zimatlán de Álvarez,20570,5,136.08504713007534
Oaxaca,20,Zimatlán de Álvarez,20570,6,266.77994416030646
Oaxaca,20,Zimatlán de Álvarez,20570,7,301.8587240485879
Oaxaca,20,Zimatlán de Álvarez,20570,8,267.9356999839395
Oaxaca,20,Zimatlán de Álvarez,20570,9,300.8037992785421
Oaxaca,20,Zimatlán de Álvarez,20570,10,116.29961706119323
Oaxaca,20,Zimatlán de Álvarez,20570,11,43.938486313931946
Oaxaca,20,Zimatlán de Álvarez,20570,12,17.932544744088357
Puebla,21,Acajete,21001,1,11.2087006224278
Puebla,21,Acajete,21001,2,7.7931473210348035
Puebla,21,Acajete,21001,3,11.29496596389304
Puebla,21,Acajete,21001,4,36.98138580855767
Puebla,21,Acajete,21001,5,85.43805097259342
Puebla,21,Acajete,21001,6,153.98029908434992
Puebla,21,Acajete,21001,7,104.61835569312696
Puebla,21,Acajete,21001,8,107.51275379392922
Puebla,21,Acajete,21001,9,147.0551877130763
Puebla,21,Acajete,21001,10,61.66922529650978
Puebla,21,Acajete,21001,11,19.147005122480042
Puebla,21,Acajete,21001,12,12.838111190067954
Puebla,21,Acateno,21002,1,48.481852825018294
Puebla,21,Acateno,21002,2,48.01730741992652
Puebla,21,Acateno,21002,3,54.9272232870926
Puebla,21,Acateno,21002,4,83.18384763233081
Puebla,21,Acateno,21002,5,104.0494159546933
Puebla,21,Acateno,21002,6,205.53055860859436
Puebla,21,Acateno,21002,7,206.36692694778515
Puebla,21,Acateno,21002,8,245.81499114579765
Puebla,21,Acateno,21002,9,339.25156300872663
Puebla,21,Acateno,21002,10,273.91073540021904
Puebla,21,Acateno,21002,11,104.8224854400068
Puebla,21,Acateno,21002,12,57.9362073923593
Puebla,21,Acatlán,21003,1,5.407009847464426
Puebla,21,Acatlán,21003,2,2.5213782462873837
Puebla,21,Acatlán,21003,3,5.889089351098172
Puebla,21,Acatlán,21003,4,20.58067856490694
Puebla,21,Acatlán,21003,5,60.40581104256368
Puebla,21,Acatlán,21003,6,143.49506424227826
Puebla,21,Acatlán,21003,7,116.79234130273822
Puebla,21,Acatlán,21003,8,130.576214979307
Puebla,21,Acatlán,21003,9,151.14416553610022
Puebla,21,Acatlán,21003,10,46.49788488725579
Puebla,21,Acatlán,21003,11,9.503850545331996
Puebla,21,Acatlán,21003,12,1.815022373618229
Puebla,21,Acatzingo,21004,1,10.671239968643338
Puebla,21,Acatzingo,21004,2,5.1862774100519635
Puebla,21,Acatzingo,21004,3,10.796925763540344
Puebla,21,Acatzingo,21004,4,36.73374777651088
Puebla,21,Acatzingo,21004,5,82.73016615515208
Puebla,21,Acatzingo,21004,6,145.08286331979775
Puebla,21,Acatzingo,21004,7,90.23723310491039
Puebla,21,Acatzingo,21004,8,97.57961382382415
Puebla,21,Acatzingo,21004,9,115.905980790601
Puebla,21,Acatzingo,21004,10,46.09211482492118
Puebla,21,Acatzingo,21004,11,14.159882597247632
Puebla,21,Acatzingo,21004,12,7.129469254637392
Puebla,21,Acteopan,21005,1,6.696244092075345
Puebla,21,Acteopan,21005,2,1.4978478598561502
Puebla,21,Acteopan,21005,3,5.611550375467971
Puebla,21,Acteopan,21005,4,16.003181402663362
Puebla,21,Acteopan,21005,5,63.35028086423453
Puebla,21,Acteopan,21005,6,198.68020919473355
Puebla,21,Acteopan,21005,7,174.00835068192097
Puebla,21,Acteopan,21005,8,165.9845375580805
Puebla,21,Acteopan,21005,9,206.18001419889941
Puebla,21,Acteopan,21005,10,69.48004834384224
Puebla,21,Acteopan,21005,11,7.497721413470575
Puebla,21,Acteopan,21005,12,1.5799503783980404
Puebla,21,Ahuacatlán,21006,1,34.93746635491398
Puebla,21,Ahuacatlán,21006,2,24.81533332897557
Puebla,21,Ahuacatlán,21006,3,38.64051831010415
Puebla,21,Ahuacatlán,21006,4,48.48052158055181
Puebla,21,Ahuacatlán,21006,5,66.02238860009395
Puebla,21,Ahuacatlán,21006,6,194.03829283194005
Puebla,21,Ahuacatlán,21006,7,219.9149428758406
Puebla,21,Ahuacatlán,21006,8,186.71719219209967
Puebla,21,Ahuacatlán,21006,9,368.7074477670018
Puebla,21,Ahuacatlán,21006,10,161.66379294244928
Puebla,21,Ahuacatlán,21006,11,89.79981011774403
Puebla,21,Ahuacatlán,21006,12,32.64117780846076
Puebla,21,Ahuatlán,21007,1,7.881936426055691
Puebla,21,Ahuatlán,21007,2,1.3687846728388924
Puebla,21,Ahuatlán,21007,3,1.7525523246835506
Puebla,21,Ahuatlán,21007,4,15.141842647207781
Puebla,21,Ahuatlán,21007,5,57.034254822947545
Puebla,21,Ahuatlán,21007,6,180.3906199818376
Puebla,21,Ahuatlán,21007,7,113.25518032826507
Puebla,21,Ahuatlán,21007,8,142.0433832316871
