nombre_estado,cve_ent,nombre_municipio,cve_geo,normal_pr_mm
Oaxaca,20,Santa María Tlalixtac,20438,2395.349559651004
Oaxaca,20,Santa María Tonameca,20439,952.792981651456
Oaxaca,20,Santa María Totolapilla,20440,974.7019129793433
Oaxaca,20,Santa María Xadani,20441,952.8443313575357
Oaxaca,20,Santa María Yalina,20442,1642.1903131778847
Oaxaca,20,Santa María Yavesía,20443,1484.3601151984003
Oaxaca,20,Santa María Yolotepec,20444,1187.0984899816897
Oaxaca,20,Santa María Yosoyúa,20445,1066.5272375218333
Oaxaca,20,Santa María Yucuhiti,20446,1610.2285384349902
Oaxaca,20,Santa María Zacatepec,20447,1799.0004787041128
Oaxaca,20,Santa María Zaniza,20448,1482.6116052528955
Oaxaca,20,Santa María Zoquitlán,20449,484.5329944147691
Oaxaca,20,Santiago Amoltepec,20450,1520.6621616936427
Oaxaca,20,Santiago Apoala,20451,719.5869929426109
Oaxaca,20,Santiago Apóstol,20452,642.7673225980897
Oaxaca,20,Santiago Astata,20453,807.4092867732456
Oaxaca,20,Santiago Atitlán,20454,2299.5445447881493
Oaxaca,20,Santiago Ayuquililla,20455,739.8136799779915
Oaxaca,20,Santiago Cacaloxtepec,20456,642.9272392735616
Oaxaca,20,Santiago Camotlán,20457,2183.716172255568
Oaxaca,20,Santiago Comaltepec,20458,2403.3190924209316
Oaxaca,20,Villa de Santiago Chazumba,20459,546.7807413861217
Oaxaca,20,Santiago Choápam,20460,2646.592023471995
Oaxaca,20,Santiago del Río,20461,1210.2200525802655
Oaxaca,20,Santiago Huajolotitlán,20462,631.5816457129877
Oaxaca,20,Santiago Huauclilla,20463,639.156135758992
Oaxaca,20,Santiago Ihuitlán Plumas,20464,646.3369283104513
Oaxaca,20,Santiago Ixcuintepec,20465,1727.5901034565568
Oaxaca,20,Santiago Ixtayutla,20466,1835.2684841706164
Oaxaca,20,Santiago Jamiltepec,20467,1323.9508408676847
Oaxaca,20,Santiago Jocotepec,20468,2575.0129219035584
Oaxaca,20,Santiago Juxtlahuaca,20469,1776.0086934097706
Oaxaca,20,Santiago Lachiguiri,20470,1149.6734833162072
Oaxaca,20,Santiago Lalopa,20471,1803.9015033490157
Oaxaca,20,Santiago Laollaga,20472,930.6336148203103
Oaxaca,20,Santiago Laxopa,20473,1598.8070061727026
Oaxaca,20,Santiago Llano Grande,20474,1294.882009866583
Oaxaca,20,Santiago Matatlán,20475,564.0865388645001
Oaxaca,20,Santiago Miltepec,20476,627.9919863016088
Oaxaca,20,Santiago Minas,20477,1475.8546782338358
Oaxaca,20,Santiago Nacaltepec,20478,838.3226408788669
Oaxaca,20,Santiago Nejapilla,20479,1034.0288404337816
Oaxaca,20,Santiago Nundiche,20480,969.275316815468
Oaxaca,20,Santiago Nuyoó,20481,1628.8368365077172
Oaxaca,20,Santiago Pinotepa Nacional,20482,1236.2725250296833
Oaxaca,20,Santiago Suchilquitongo,20483,883.162526317799
Oaxaca,20,Santiago Tamazola,20484,884.7892088794398
Oaxaca,20,Santiago Tapextla,20485,1193.351539047997
Oaxaca,20,Villa Tejúpam de la Unión,20486,722.3533460251305
Oaxaca,20,Santiago Tenango,20487,838.9789301035355
Oaxaca,20,Santiago Tepetlapa,20488,573.1889095642529
Oaxaca,20,Santiago Tetepec,20489,1546.917092562078
Oaxaca,20,Santiago Texcalcingo,20490,1293.9150859380625
Oaxaca,20,Santiago Textitlán,20491,1638.784282545258
Oaxaca,20,Santiago Tilantongo,20492,790.1602565714502
Oaxaca,20,Santiago Tillo,20493,731.8317044299725
Oaxaca,20,Santiago Tlazoyaltepec,20494,1102.8750967753147
Oaxaca,20,Santiago Xanica,20495,1401.2365524599186
Oaxaca,20,Santiago Xiacuí,20496,1405.9432053734026
Oaxaca,20,Santiago Yaitepec,20497,1712.9433498268554
Oaxaca,20,Santiago Yaveo,20498,2409.575613663096
Oaxaca,20,Santiago Yolomécatl,20499,854.0555685843852
Oaxaca,20,Santiago Yosondúa,20500,1521.1490711156341
Oaxaca,20,Santiago Yucuyachi,20501,870.1786330526751
Oaxaca,20,Santiago Zacatepec,20502,2619.7718272854236
Oaxaca,20,Santiago Zoochila,20503,1547.9254242478146
Oaxaca,20,Nuevo Zoquiápam,20504,1158.6385152430673
Oaxaca,20,Santo Domingo Ingenio,20505,1133.1043254475744
Oaxaca,20,Santo Domingo Albarradas,20506,1168.4362302425438
Oaxaca,20,Santo Domingo Armenta,20507,1220.787268341817
Oaxaca,20,Santo Domingo Chihuitán,20508,989.8212473483292
Oaxaca,20,Santo Domingo de Morelos,20509,1015.9953804086341
Oaxaca,20,Santo Domingo Ixcatlán,20510,1436.2046599648472
Oaxaca,20,Santo Domingo Nuxaá,20511,862.7402931142491
Oaxaca,20,Santo Domingo Ozolotepec,20512,1420.4498314239224
Oaxaca,20,Santo Domingo Petapa,20513,1566.217811681822
Oaxaca,20,Santo Domingo Roayaga,20514,2043.2939654463792
Oaxaca,20,Santo Domingo Tehuantepec,20515,926.5480151088656
Oaxaca,20,Santo Domingo Teojomulco,20516,1408.2960193762306
Oaxaca,20,Santo Domingo Tepuxtepec,20517,999.8283081162042
Oaxaca,20,Santo Domingo Tlatayápam,20518,881.6413183516432
Oaxaca,20,Santo Domingo Tomaltepec,20519,673.2181159433909
Oaxaca,20,Santo Domingo Tonalá,20520,741.841483167675
Oaxaca,20,Santo Domingo Tonaltepec,20521,685.2996888836441
Oaxaca,20,Santo Domingo Xagacía,20522,1351.6863768618366
Oaxaca,20,Santo Domingo Yanhuitlán,20523,735.6750296138005
Oaxaca,20,Santo Domingo Yodohino,20524,749.8854334301126
Oaxaca,20,Santo Domingo Zanatepec,20525,1372.6038976466416
Oaxaca,20,Santos Reyes Nopala,20526,1328.0339613632987
Oaxaca,20,Santos Reyes Pápalo,20527,702.663711449805
Oaxaca,20,Santos Reyes Tepejillo,20528,1080.655640638432
Oaxaca,20,Santos Reyes Yucuná,20529,766.7001972839388
Oaxaca,20,Santo Tomás Jalieza,20530,606.6806716606197
Oaxaca,20,Santo Tomás Mazaltepec,20531,953.870153733063
Oaxaca,20,Santo Tomás Ocotepec,20532,1640.670384728306
Oaxaca,20,Santo Tomás Tamazulapan,20533,1124.7589164920623
Oaxaca,20,San Vicente Coatlán,20534,829.0980141637859
Oaxaca,20,San Vicente Lachixío,20535,1308.8582057379222
Oaxaca,20,San Vicente Nuñú,20536,924.5356483023304
Oaxaca,20,Silacayoápam,20537,998.0706241860335
Oaxaca,20,Sitio de Xitlapehua,20538,538.0500055502512
Oaxaca,20,Soledad Etla,20539,569.6090835042656
Oaxaca,20,Villa de Tamazulápam del Progreso,20540,709.6589313492218
Oaxaca,20,Tanetze de Zaragoza,20541,1832.10985808955
Oaxaca,20,Taniche,20542,738.6076571939918
Oaxaca,20,Tataltepec de Valdés,20543,1480.0612867229531
Oaxaca,20,Teococuilco de Marcos Pérez,20544,1112.7843645024382
Oaxaca,20,Teotitlán de Flores Magón,20545,533.1635915186437
Oaxaca,20,Teotitlán del Valle,20546,598.4420277370882
Oaxaca,20,Teotongo,20547,641.263313440621
Oaxaca,20,Tepelmeme Villa de Morelos,20548,601.8348016965502
Oaxaca,20,Tezoatlan de Segura y Luna,20549,820.8084586003108
Oaxaca,20,San Jerónimo Tlacochahuaya,20550,572.8406272201217
Oaxaca,20,Tlacolula de Matamoros,20551,638.4921677596219
Oaxaca,20,Tlacotepec Plumas,20552,644.42915004724955
Oaxaca,20,Tlalixtac de Cabrera,20553,694.6868115981227
Oaxaca,20,Totontepec Villa de Morelos,20554,2167.3777960395782
Oaxaca,20,Trinidad Zaachila,20555,870.0226913464211
Oaxaca,20,La Trinidad Vista Hermosa,20556,574.4100797127684
Oaxaca,20,Unión Hidalgo,20557,1052.5012223410881
Oaxaca,20,Valerio Trujano,20558,571.5114465761012
Oaxaca,20,San Juan Bautista Valle Nacional,20559,3143.1153312179213
Oaxaca,20,Villa Díaz Ordaz,20560,792.6472092080681
Oaxaca,20,Yaxe,20561,603.6905587691866
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,20562,992.8186315081206
Oaxaca,20,Yogana,20563,738.2432512466606
Oaxaca,20,Yutanduchi de Guerrero,20564,794.7223221415513
Oaxaca,20,Villa de Zaachila,20565,826.4522350251988
Oaxaca,20,San Mateo Yucutindoo,20566,1541.4682083833923
Oaxaca,20,Zapotitlán Lagunas,20567,886.7193455488575
Oaxaca,20,Zapotitlán Palmas,20568,755.4406645908286
Oaxaca,20,Santa Inés de Zaragoza,20569,641.3876569418953
Oaxaca,20,Zimatlán de Álvarez,20570,1515.4125562077993
Puebla,21,Acajete,21001,759.5371885820468
Puebla,21,Acateno,21002,1772.2931150625504
Puebla,21,Acatlán,21003,694.6285109189504
Puebla,21,Acatzingo,21004,662.3055147898381
Puebla,21,Acteopan,21005,916.5699363636427
Puebla,21,Ahuacatlán,21006,1466.3788847101757
Puebla,21,Ahuatlán,21007,772.7315181268635
Puebla,21,Ahuazotepec,21008,1063.8006194214286
Puebla,21,Ahuehuetitla,21009,865.0917087534566
Puebla,21,Ajalpan,21010,1058.4899809171875
Puebla,21,Albino Zertuche,21011,815.8769967359533
Puebla,21,Aljojuca,21012,633.0770128116795
Puebla,21,Altepexi,21013,544.594664859404
Puebla,21,Amixtlán,21014,1673.691375092204
Puebla,21,Amozoc,21015,816.6493950288562
Puebla,21,Aquixtla,21016,851.4442870939846
Puebla,21,Atempan,21017,1393.470011859399
Puebla,21,Atexcal,21018,556.220000666064
Puebla,21,Atlixco,21019,863.1394432245796
Puebla,21,Atoyatempan,21020,743.3300783642676
Puebla,21,Atzala,21021,778.3892228840627
Puebla,21,Atzitzihuacán,21022,943.1926586827385
Puebla,21,Atzitzintla,21023,837.3476213214283
Puebla,21,Axutla,21024,780.0199606024045
Puebla,21,Ayotoxco de Guerrero,21025,2314.6959620940465
Puebla,21,Calpan,21026,1103.727672496529
Puebla,21,Caltepec,21027,622.4514290530609
Puebla,21,Camocuautla,21028,1630.2349191162514
Puebla,21,Caxhuacan,21029,2129.9125399389604
Puebla,21,Coatepec,21030,1798.435306473276
Puebla,21,Coatzingo,21031,723.8131025441135
Puebla,21,Cohetzala,21032,875.951295587647
Puebla,21,Cohuecan,21033,890.6259150887771
Puebla,21,Coronango,21034,768.2813983040961
Puebla,21,Coxcatlán,21035,481.94628747562797
Puebla,21,Coyomeapan,21036,1518.9746071416896
Puebla,21,Coyotepec,21037,586.6269778481249
Puebla,21,Cuapiaxtla de Madero,21038,628.6435858708907
Puebla,21,Cuautempan,21039,1249.4571109327799
Puebla,21,Cuautinchán,21040,773.3509678887655
Puebla,21,Cuautlancingo,21041,764.848000756623
Puebla,21,Cuayuca de Andrade,21042,708.8239134345783
Puebla,21,Cuetzalan del Progreso,21043,2712.061118561918
Puebla,21,Cuyoaco,21044,662.9772284975219
Puebla,21,Chalchicomula de Sesma,21045,643.2250363212273
Puebla,21,Chapulco,21046,587.8188154746194
Puebla,21,Chiautla,21047,820.9760827784235
Puebla,21,Chiautzingo,21048,1111.4953319228985
Puebla,21,Chiconcuautla,21049,1755.7240949817487
Puebla,21,Chichiquila,21050,1838.0627783718846
Puebla,21,Chietla,21051,849.4809233435751
Puebla,21,Chigmecatitlán,21052,683.1410556605041
Puebla,21,Chignahuapan,21053,773.7149573775151
Puebla,21,Chignautla,21054,1036.8613936133106
Puebla,21,Chila,21055,644.3617092049843
Puebla,21,Chila de la Sal,21056,776.0265138992822
Puebla,21,Honey,21057,1058.9977841561367
Puebla,21,Chilchotla,21058,1340.829215619269
Puebla,21,Chinantla,21059,885.3605308817648
Puebla,21,Domingo Arenas,21060,906.9317176412746
Puebla,21,Eloxochitlán,21061,2342.812584317848
Puebla,21,Epatlán,21062,832.3398570816912
Puebla,21,Esperanza,21063,699.7957318923454
Puebla,21,Francisco Z. Mena,21064,1490.9117283109058
Puebla,21,General Felipe Ángeles,21065,606.7317945434274
Puebla,21,Guadalupe,21066,725.502156224631
Puebla,21,Guadalupe Victoria,21067,628.2788675849272
Puebla,21,Hermenegildo Galeana,21068,1901.1756556414268
Puebla,21,Huaquechula,21069,836.3404917330703
Puebla,21,Huatlatlauca,21070,651.9466586107577
Puebla,21,Huauchinango,21071,1787.4044411989591
Puebla,21,Huehuetla,21072,2050.4415940460567
Puebla,21,Huehuetlán el Chico,21073,846.6553527254072
Puebla,21,Huejotzingo,21074,949.5565471159703
Puebla,21,Hueyapan,21075,1905.806270961466
Puebla,21,Hueytamalco,21076,1955.9716151151151
Puebla,21,Hueytlalpan,21077,1824.363258191365
Puebla,21,Huitzilan de Serdán,21078,1522.4834444166127
Puebla,21,Huitziltepec,21079,612.9919454190745
Puebla,21,Atlequizayan,21080,1878.2432417776724
Puebla,21,Ixcamilpa de Guerrero,21081,814.2046031596758
Puebla,21,Ixcaquixtla,21082,591.4130259682215
Puebla,21,Ixtacamaxtitlán,21083,763.948107555074
Puebla,21,Ixtepec,21084,1933.9414031520632
Puebla,21,Izúcar de Matamoros,21085,833.5162445959154
Puebla,21,Jalpan,21086,1965.154582017825
Puebla,21,Jolalpan,21087,864.4057516384767
Puebla,21,Jonotla,21088,2271.051029218206
Puebla,21,Jopala,21089,2056.0373838900746
Puebla,21,Juan C. Bonilla,21090,791.3615732723704
Puebla,21,Juan Galindo,21091,2221.6308185007706
Puebla,21,Juan N. Méndez,21092,598.8196591284276
Puebla,21,Lafragua,21093,783.0439375661325
Puebla,21,Libres,21094,660.6399478617184
Puebla,21,La Magdalena Tlatlauquitepec,21095,674.3718786005874
Puebla,21,Mazapiltepec de Juárez,21096,781.666581066511
Puebla,21,Mixtla,21097,658.9971848165834
Puebla,21,Molcaxac,21098,604.6580630681086
Puebla,21,Cañada Morelos,21099,648.5744235126562
Puebla,21,Naupan,21100,1655.9810765815766
Puebla,21,Nauzontla,21101,1853.2658977661997
Puebla,21,Nealtican,21102,1039.5751571838664
Puebla,21,Nicolás Bravo,21103,741.1180621268337
Puebla,21,Nopalucan,21104,776.5037873203802
Puebla,21,Ocotepec,21105,777.4369548268529
Puebla,21,Ocoyucan,21106,842.8938942391928
Puebla,21,Olintla,21107,1987.2091667500758
Puebla,21,Oriental,21108,552.6726528504912
Puebla,21,Pahuatlán,21109,1563.7105190598563
Puebla,21,Palmar de Bravo,21110,604.1731719448417
Puebla,21,Pantepec,21111,1788.0934145780298
Puebla,21,Petlalcingo,21112,611.733391686127
Puebla,21,Piaxtla,21113,835.7638101153899
Puebla,21,Puebla,21114,768.2039088726747
Puebla,21,Quecholac,21115,619.1515479710094
Puebla,21,Quimixtlán,21116,1724.555719509763
Puebla,21,Rafael Lara Grajales,21117,661.6500171745265
Puebla,21,Los Reyes de Juárez,21118,651.5776567153756
Puebla,21,San Andrés Cholula,21119,758.400464008755
Puebla,21,San Antonio Cañada,21120,650.201657473305
Puebla,21,San Diego la Mesa Tochimiltzingo,21121,809.7408356465297
Puebla,21,San Felipe Teotlalcingo,21122,1139.6966618071203
Puebla,21,San Felipe Tepatlán,21123,1818.5635104915566
Puebla,21,San Gabriel Chilac,21124,615.6134407655653
Puebla,21,San Gregorio Atzompa,21125,781.7817091776202
Puebla,21,San Jerónimo Tecuanipan,21126,845.5202957870089
Puebla,21,San Jerónimo Xayacatlán,21127,592.5948980919661
Puebla,21,San José Chiapa,21128,639.012369213244
Puebla,21,San José Miahuatlán,21129,616.2024772546648
Puebla,21,San Juan Atenco,21130,732.3978957315192
Puebla,21,San Juan Atzompa,21131,603.3071592033846
Puebla,21,San Martín Texmelucan,21132,752.8387189478535
Puebla,21,San Martín Totoltepec,21133,840.9299642995162
Puebla,21,San Matías Tlalancaleca,21134,762.3589063630243
Puebla,21,San Miguel Ixitlán,21135,615.5776719429406
Puebla,21,San Miguel Xoxtla,21136,753.6216729153017
Puebla,21,San Nicolás Buenos Aires,21137,585.9042188788908
Puebla,21,San Nicolás de los Ranchos,21138,1311.9416167795168
Puebla,21,San Pablo Anicano,21139,705.8900287852399
Puebla,21,San Pedro Cholula,21140,786.0472446473748
Puebla,21,San Pedro Yeloixtlahuaca,21141,670.7799996281143
Puebla,21,San Salvador el Seco,21142,714.6749908465916
Puebla,21,San Salvador el Verde,21143,1099.0913324858084
Puebla,21,San Salvador Huixcolotla,21144,639.3725676888633
Puebla,21,San Sebastián Tlacotepec,21145,2626.9906877054773
Puebla,21,Santa Catarina Tlaltempan,21146,707.0713718553507
Puebla,21,Santa Inés Ahuatempan,21147,736.3185630825642
Puebla,21,Santa Isabel Cholula,21148,826.2989744950115
Puebla,21,Santiago Miahuatlán,21149,472.68903381033385
Puebla,21,Huehuetlán el Grande,21150,747.281832022874
Puebla,21,Santo Tomás Hueyotlipan,21151,667.7110609418453
Puebla,21,Soltepec,21152,743.5106709169204
Puebla,21,Tecali de Herrera,21153,755.0912924648626
Puebla,21,Tecamachalco,21154,606.7464488590416
Puebla,21,Tecomatlán,21155,773.474045074549
Puebla,21,Tehuacán,21156,594.1439412252273
Puebla,21,Tehuitzingo,21157,783.1700890677733
Puebla,21,Tenampulco,21158,1780.583479295453
Puebla,21,Teopantlán,21159,795.0824493823715
Puebla,21,Teotlalco,21160,949.1970025851532
Puebla,21,Tepanco de López,21161,646.1533648505625
Puebla,21,Tepango de Rodríguez,21162,1532.7161181888648
Puebla,21,Tepatlaxco de Hidalgo,21163,799.5078511465744
Puebla,21,Tepeaca,21164,702.9664807527786
Puebla,21,Tepemaxalco,21165,932.6116430738125
Puebla,21,Tepeojuma,21166,796.3278225302219
Puebla,21,Tepetzintla,21167,1250.8874851052421
Puebla,21,Tepexco,21168,911.1380181281351
Puebla,21,Tepexi de Rodríguez,21169,645.28492785889
Puebla,21,Tepeyahualco,21170,566.8728890337276
Puebla,21,Tepeyahualco de Cuauhtémoc,21171,677.7425083603491
Puebla,21,Tetela de Ocampo,21172,1092.1282503035009
Puebla,21,Teteles de Ávila Castillo,21173,1607.984260647367
Puebla,21,Teziutlán,21174,1729.5276236294753
Puebla,21,Tianguismanalco,21175,963.2951596362097
Puebla,21,Tilapa,21176,849.5982539024709
Puebla,21,Tlacotepec de Benito Juárez,21177,555.2701711062903
Puebla,21,Tlacuilotepec,21178,1958.5997052885823
Puebla,21,Tlachichuca,21179,793.2425892978454
Puebla,21,Tlahuapan,21180,1025.894336740891
Puebla,21,Tlaltenango,21181,780.6883443551334
Puebla,21,Tlanepantla,21182,690.5600012821682
Puebla,21,Tlaola,21183,2057.7835384710415
Puebla,21,Tlapacoya,21184,1852.2560874454796
Puebla,21,Tlapanalá,21185,875.6185711719473
Puebla,21,Tlatlauquitepec,21186,1535.9636909000426
Puebla,21,Tlaxco,21187,1839.8922536645207
Puebla,21,Tochimilco,21188,1146.8830002215855
Puebla,21,Tochtepec,21189,621.0235573418365
Puebla,21,Totoltepec de Guerrero,21190,541.340536986683
Puebla,21,Tulcingo,21191,820.2117277137196
Puebla,21,Tuzamapan de Galeana,21192,2289.296690226276
Puebla,21,Tzicatlacoyan,21193,725.4253715119015
Puebla,21,Venustiano Carranza,21194,1622.5021657009445
Puebla,21,Vicente Guerrero,21195,1014.7691443211371
Puebla,21,Xayacatlán de Bravo,21196,596.5838224676424
Puebla,21,Xicotepec,21197,2100.907616707458
Puebla,21,Xicotlán,21198,772.7151527095712
Puebla,21,Xiutetelco,21199,1075.0077728518877
Puebla,21,Xochiapulco,21200,1333.0092043694065
Puebla,21,Xochiltepec,21201,828.5021047148009
Puebla,21,Xochitlán de Vicente Suárez,21202,1654.5877631141668
Puebla,21,Xochitlán Todos Santos,21203,626.4601650005907
Puebla,21,Yaonáhuac,21204,1928.7466693206416
Puebla,21,Yehualtepec,21205,537.9768372714027
Puebla,21,Zacapala,21206,683.4489964297185
Puebla,21,Zacapoaxtla,21207,1430.8172392927663
Puebla,21,Zacatlán,21208,1039.066403548279
Puebla,21,Zapotitlán,21209,575.1715060496617
Puebla,21,Zapotitlán de Méndez,21210,1705.8900039423079
Puebla,21,Zaragoza,21211,990.0847966402406
Puebla,21,Zautla,21212,854.3269983169589
Puebla,21,Zihuateutla,21213,2081.9391166265586
Puebla,21,Zinacatepec,21214,510.0224474425863
Puebla,21,Zongozotla,21215,1418.9500386887887
Puebla,21,Zoquiapan,21216,2065.181244603132
Puebla,21,Zoquitlán,21217,1752.931438473633
Querétaro,22,Amealco de Bonfil,22001,808.7687382797546
Querétaro,22,Pinal de Amoles,22002,673.331892472607
Querétaro,22,Arroyo Seco,22003,730.8632785186429
Querétaro,22,Cadereyta de Montes,22004,485.45714045586635
Querétaro,22,Colón,22005,474.41140736710406
Querétaro,22,Corregidora,22006,564.5981654545444
Querétaro,22,Ezequiel Montes,22007,452.2491742550427
Querétaro,22,Huimilpan,22008,635.6865132975977
Querétaro,22,Jalpan de Serra,22009,992.2588346881098
Querétaro,22,Landa de Matamoros,22010,1092.9239390349283
Querétaro,22,El Marqués,22011,530.4057829174191
Querétaro,22,Pedro Escobedo,22012,590.9217586581902
Querétaro,22,Peñamiller,22013,474.58245065355874
Querétaro,22,Querétaro,22014,567.7165849502612
Querétaro,22,San Joaquín,22015,674.9285077189774
Querétaro,22,San Juan del Río,22016,582.6147352187013
Querétaro,22,Tequisquiapan,22017,490.43914533876233
Querétaro,22,Tolimán,22018,419.5313488823538
Quintana Roo,23,Cozumel,23001,1342.6933510922681
Quintana Roo,23,Felipe Carrillo Puerto,23002,1291.1601259768252
Quintana Roo,23,Isla Mujeres,23003,1166.6302592948746
Quintana Roo,23,Othón P. Blanco,23004,1345.8670072076914
Quintana Roo,23,Benito Juárez,23005,1256.9028468860088
Quintana Roo,23,José María Morelos,23006,1213.9641788962208
Quintana Roo,23,Lázaro Cárdenas,23007,1257.6380763059362
Quintana Roo,23,Solidaridad,23008,1277.7792530882086
Quintana Roo,23,Tulum,23009,1241.731286400408
Quintana Roo,23,Bacalar,23010,1290.6281933414812
Quintana Roo,23,Puerto Morelos,23011,1288.444734752058
San Luis Potosí,24,Ahualulco del Sonido 13,24001,385.9595651633192
San Luis Potosí,24,Alaquines,24002,655.7857963787187
San Luis Potosí,24,Aquismón,24003,1571.552042043271
San Luis Potosí,24,Armadillo de los Infante,24004,466.2569170212375
San Luis Potosí,24,Cárdenas,24005,514.9563556401778
San Luis Potosí,24,Catorce,24006,367.8055390606857
San Luis Potosí,24,Cedral,24007,376.44812453356445
San Luis Potosí,24,Cerritos,24008,542.6911692156467
San Luis Potosí,24,Cerro de San Pedro,24009,364.3698848714693
San Luis Potosí,24,Ciudad del Maíz,24010,571.5780842080038
San Luis Potosí,24,Ciudad Fernández,24011,559.3380649497454
San Luis Potosí,24,Tancanhuitz,24012,1731.901330570864
San Luis Potosí,24,Ciudad Valles,24013,1286.6709526593306
San Luis Potosí,24,Coxcatlán,24014,1840.414905413014
San Luis Potosí,24,Charcas,24015,388.41354253787057
San Luis Potosí,24,Ebano,24016,866.8965184185687
San Luis Potosí,24,Guadalcázar,24017,439.6112024369624
San Luis Potosí,24,Huehuetlán,24018,1967.5358327942715
San Luis Potosí,24,Lagunillas,24019,671.9901041353997
San Luis Potosí,24,Matehuala,24020,430.0705472857791
San Luis Potosí,24,Mexquitic de Carmona,24021,387.5727044437689
San Luis Potosí,24,Moctezuma,24022,363.10255265441555
San Luis Potosí,24,Rayón,24023,696.4318751340537
San Luis Potosí,24,Rioverde,24024,536.0116491226006
San Luis Potosí,24,Salinas,24025,335.03857364990887
San Luis Potosí,24,San Antonio,24026,1604.7137794621576
San Luis Potosí,24,San Ciro de Acosta,24027,606.1599625021747
San Luis Potosí,24,San Luis Potosí,24028,384.7965069665567
San Luis Potosí,24,San Martín Chalchicuautla,24029,1482.201355133095
San Luis Potosí,24,San Nicolás Tolentino,24030,589.1003822447425
San Luis Potosí,24,Santa Catarina,24031,913.6310093362795
San Luis Potosí,24,Santa María del Río,24032,451.15855941057333
San Luis Potosí,24,Santo Domingo,24033,376.88365606561666
San Luis Potosí,24,San Vicente Tancuayalab,24034,1149.787822230543
San Luis Potosí,24,Soledad de Graciano Sánchez,24035,345.5849023838184
San Luis Potosí,24,Tamasopo,24036,1308.518178054055
San Luis Potosí,24,Tamazunchale,24037,1691.1204663185877
San Luis Potosí,24,Tampacán,24038,1608.797566049881
San Luis Potosí,24,Tampamolón Corona,24039,1515.3100810000055
San Luis Potosí,24,Tamuín,24040,1103.542271248858
San Luis Potosí,24,Tanlajás,24041,1463.5727098441191
San Luis Potosí,24,Tanquián de Escobedo,24042,1321.0518730665353
San Luis Potosí,24,Tierra Nueva,24043,423.4773170374588
San Luis Potosí,24,Vanegas,24044,318.4748216756172
San Luis Potosí,24,Venado,24045,380.542278744163
San Luis Potosí,24,Villa de Arriaga,24046,399.0939105437745
San Luis Potosí,24,Villa de Guadalupe,24047,400.5228191210606
San Luis Potosí,24,Villa de la Paz,24048,509.4964350815985
San Luis Potosí,24,Villa de Ramos,24049,336.71275127769525
San Luis Potosí,24,Villa de Reyes,24050,435.6873920274776
San Luis Potosí,24,Villa Hidalgo,24051,399.2334728278483
San Luis Potosí,24,Villa Juárez,24052,522.3531815888799
San Luis Potosí,24,Axtla de Terrazas,24053,1860.288555941967
San Luis Potosí,24,Xilitla,24054,1880.1192369379962
San Luis Potosí,24,Zaragoza,24055,440.927078294833
San Luis Potosí,24,Villa de Arista,24056,361.7756083827217
San Luis Potosí,24,Matlapa,24057,1799.4373457845506
San Luis Potosí,24,El Naranjo,24058,1328.582503202531
Sinaloa,25,Ahome,25001,308.35173983170716
Sinaloa,25,Angostura,25002,498.93494930662257
Sinaloa,25,Badiraguato,25003,914.6425841697419
Sinaloa,25,Concordia,25004,872.8023710854251
Sinaloa,25,Cosalá,25005,870.6742824319925
Sinaloa,25,Culiacán,25006,682.0944568315863
Sinaloa,25,Choix,25007,774.3157526587246
Sinaloa,25,Elota,25008,694.6150592126502
Sinaloa,25,Escuinapa,25009,992.9178407103217
Sinaloa,25,El Fuerte,25010,514.1892110039413
Sinaloa,25,Guasave,25011,405.5783142665136
Sinaloa,25,Mazatlán,25012,750.2242593095888
Sinaloa,25,Mocorito,25013,677.4775222712581
Sinaloa,25,Rosario,25014,929.309315382891
Sinaloa,25,Salvador Alvarado,25015,533.0041589373873
Sinaloa,25,San Ignacio,25016,853.5275443704172
Sinaloa,25,Sinaloa,25017,709.4652502085852
Sinaloa,25,Navolato,25018,492.48365353957433
Sonora,26,Aconchi,26001,435.65369210704347
Sonora,26,Agua Prieta,26002,364.1519220796926
Sonora,26,Álamos,26003,612.5203599944851
Sonora,26,Altar,26004,307.82807780078053
Sonora,26,Arivechi,26005,669.1164024677068
Sonora,26,Arizpe,26006,491.3597715841619
Sonora,26,Atil,26007,314.35539643699883
Sonora,26,Bacadéhuachi,26008,518.1169143485246
Sonora,26,Bacanora,26009,628.5671600525616
Sonora,26,Bacerac,26010,502.5681188378172
Sonora,26,Bacoachi,26011,454.31526656649504
Sonora,26,Bácum,26012,353.30652543655185
Sonora,26,Banámichi,26013,496.80202615711426
Sonora,26,Baviácora,26014,415.8903029850936
Sonora,26,Bavispe,26015,429.5661424163053
Sonora,26,Benjamín Hill,26016,344.4863847862746
Sonora,26,Caborca,26017,195.41554256168408
Sonora,26,Cajeme,26018,413.46023494550354
Sonora,26,Cananea,26019,509.3647280174415
Sonora,26,Carbó,26020,349.8396664428113
Sonora,26,La Colorada,26021,401.5116161683849
Sonora,26,Cucurpe,26022,470.30801644895183
Sonora,26,Cumpas,26023,500.8724463693232
Sonora,26,Divisaderos,26024,508.82557297044366
Sonora,26,Empalme,26025,304.7744911788915
Sonora,26,Etchojoa,26026,325.80182571260565
Sonora,26,Fronteras,26027,438.02183279271196
Sonora,26,Granados,26028,502.3083507158156
Sonora,26,Guaymas,26029,302.377549347855
