nombre_estado,cve_ent,n_month,n_day,normal_pr_mm
Michoacán,16,5,3,0.1447567937672727
Michoacán,16,5,4,0.1619055603741944
Michoacán,16,5,5,0.4286690154545157
Michoacán,16,5,6,0.395939426267224
Michoacán,16,5,7,0.3581442174581572
Michoacán,16,5,8,0.454099534779289
Michoacán,16,5,9,0.35930049824708254
Michoacán,16,5,10,0.7938864300783235
Michoacán,16,5,11,0.5491233181188676
Michoacán,16,5,12,0.7046695692444302
Michoacán,16,5,13,0.6188221401891192
Michoacán,16,5,14,0.650644241756227
Michoacán,16,5,15,1.0468655059056098
Michoacán,16,5,16,0.7246990703073779
Michoacán,16,5,17,0.5555675510925606
Michoacán,16,5,18,0.8074764773838005
Michoacán,16,5,19,0.6052366771194795
Michoacán,16,5,20,0.578550229357057
Michoacán,16,5,21,0.5850128544389757
Michoacán,16,5,22,0.600724285681346
Michoacán,16,5,23,1.3590622716219805
Michoacán,16,5,24,1.589353508317159
Michoacán,16,5,25,1.0225637395252214
Michoacán,16,5,26,2.7250346151000864
Michoacán,16,5,27,2.5566301907220703
Michoacán,16,5,28,1.7293431603517408
Michoacán,16,5,29,2.3851222589376992
Michoacán,16,5,30,1.5370359414071693
Michoacán,16,5,31,2.010125901776555
Michoacán,16,6,1,2.5718440728996836
Michoacán,16,6,2,3.286844073203952
Michoacán,16,6,3,2.485070068302701
Michoacán,16,6,4,1.8091761719873087
Michoacán,16,6,5,2.0059381649941495
Michoacán,16,6,6,3.1208015894344743
Michoacán,16,6,7,3.4357822275785437
Michoacán,16,6,8,3.6556806115954763
Michoacán,16,6,9,4.623559423871666
Michoacán,16,6,10,4.958318056481647
Michoacán,16,6,11,4.113788430627313
Michoacán,16,6,12,4.603009901916634
Michoacán,16,6,13,5.062137460996142
Michoacán,16,6,14,6.237755926286209
Michoacán,16,6,15,6.016410593456151
Michoacán,16,6,16,5.585365070392477
Michoacán,16,6,17,4.972599218209791
Michoacán,16,6,18,6.888563260878589
Michoacán,16,6,19,7.004589940827894
Michoacán,16,6,20,6.762526243991939
Michoacán,16,6,21,5.940121070046084
Michoacán,16,6,22,6.408805358568323
Michoacán,16,6,23,7.097560350358949
Michoacán,16,6,24,5.794850865939661
Michoacán,16,6,25,7.051340034917663
Michoacán,16,6,26,6.025761286447163
Michoacán,16,6,27,6.385763066513178
Michoacán,16,6,28,7.035361678395935
Michoacán,16,6,29,8.577375431595645
Michoacán,16,6,30,8.133540900717797
Michoacán,16,7,1,6.999558184145835
Michoacán,16,7,2,7.758394225594725
Michoacán,16,7,3,8.353608591395982
Michoacán,16,7,4,8.750943801928894
Michoacán,16,7,5,5.667633748347652
Michoacán,16,7,6,6.34694437308947
Michoacán,16,7,7,6.489575434518553
Michoacán,16,7,8,7.1241234866515954
Michoacán,16,7,9,6.273862012643804
Michoacán,16,7,10,6.819862498050634
Michoacán,16,7,11,6.294910153919174
Michoacán,16,7,12,6.633807243638335
Michoacán,16,7,13,7.0549028425761104
Michoacán,16,7,14,8.379201887070778
Michoacán,16,7,15,6.729488820301347
Michoacán,16,7,16,5.165906772880206
Michoacán,16,7,17,6.572985222643954
Michoacán,16,7,18,6.311004915564412
Michoacán,16,7,19,6.155823785741811
Michoacán,16,7,20,6.204038693939526
Michoacán,16,7,21,7.337295982410395
Michoacán,16,7,22,5.956538854558981
Michoacán,16,7,23,6.397010970568656
Michoacán,16,7,24,5.362392425450305
Michoacán,16,7,25,7.575685816339303
Michoacán,16,7,26,5.163747037486026
Michoacán,16,7,27,6.09901287779359
Michoacán,16,7,28,7.65732409496739
Michoacán,16,7,29,5.944872069941606
Michoacán,16,7,30,6.58712423334149
Michoacán,16,7,31,6.67903186441082
Michoacán,16,8,1,6.27246279520293
Michoacán,16,8,2,4.832597897729291
Michoacán,16,8,3,5.147445335665195
Michoacán,16,8,4,5.34013922936502
Michoacán,16,8,5,6.114428075302994
Michoacán,16,8,6,5.485115698999503
Michoacán,16,8,7,6.6671988732610314
Michoacán,16,8,8,6.365203656360384
Michoacán,16,8,9,6.613150826789705
Michoacán,16,8,10,5.525391512561622
Michoacán,16,8,11,6.297496542384319
Michoacán,16,8,12,5.236930732542927
Michoacán,16,8,13,6.2961703611685715
Michoacán,16,8,14,6.431837805646459
Michoacán,16,8,15,6.740003662709707
Michoacán,16,8,16,6.126729170887802
Michoacán,16,8,17,5.892394498483322
Michoacán,16,8,18,4.8962062390707874
Michoacán,16,8,19,5.8175299491532755
Michoacán,16,8,20,7.268017386862708
Michoacán,16,8,21,5.454099975924632
Michoacán,16,8,22,6.313793972406301
Michoacán,16,8,23,6.3894936310597625
Michoacán,16,8,24,7.3643779945834895
Michoacán,16,8,25,6.079105900820972
Michoacán,16,8,26,5.755177158578313
Michoacán,16,8,27,5.942144207570786
Michoacán,16,8,28,7.212656999590273
Michoacán,16,8,29,6.265951975540226
Michoacán,16,8,30,7.1537742393977215
Michoacán,16,8,31,7.177160020131239
Michoacán,16,9,1,7.353820350509293
Michoacán,16,9,2,7.335064084917434
Michoacán,16,9,3,6.153694494551599
Michoacán,16,9,4,8.524217064188365
Michoacán,16,9,5,7.446498865981628
Michoacán,16,9,6,7.0322437401157485
Michoacán,16,9,7,5.475030497901921
Michoacán,16,9,8,5.859749342952274
Michoacán,16,9,9,4.829526787967391
Michoacán,16,9,10,7.811776562235003
Michoacán,16,9,11,7.327460010400865
Michoacán,16,9,12,4.6812910437810515
Michoacán,16,9,13,7.161079008774681
Michoacán,16,9,14,6.371771739563307
Michoacán,16,9,15,6.834385445202846
Michoacán,16,9,16,4.423917670975439
Michoacán,16,9,17,6.143329165278703
Michoacán,16,9,18,5.433225987612123
Michoacán,16,9,19,6.12479219976474
Michoacán,16,9,20,6.784073548928271
Michoacán,16,9,21,6.663331123211504
Michoacán,16,9,22,4.8195274498883975
Michoacán,16,9,23,5.6707620666815055
Michoacán,16,9,24,5.573355716514685
Michoacán,16,9,25,5.0346384460715665
Michoacán,16,9,26,4.606193308743714
Michoacán,16,9,27,2.9987699883016283
Michoacán,16,9,28,5.099989588247981
Michoacán,16,9,29,4.3265550310037035
Michoacán,16,9,30,3.8480324146682396
Michoacán,16,10,1,2.427521038613727
Michoacán,16,10,2,3.51523242072538
Michoacán,16,10,3,3.620993781162299
Michoacán,16,10,4,4.321240881388646
Michoacán,16,10,5,4.037048856568325
Michoacán,16,10,6,3.843434617344324
Michoacán,16,10,7,4.235103855594176
Michoacán,16,10,8,3.3939628609481334
Michoacán,16,10,9,4.189932161346428
Michoacán,16,10,10,3.677022260276501
Michoacán,16,10,11,3.127364338714644
Michoacán,16,10,12,3.6018077805445032
Michoacán,16,10,13,3.354976313022126
Michoacán,16,10,14,2.7608287272462717
Michoacán,16,10,15,3.5104616674860587
Michoacán,16,10,16,2.0194703885741903
Michoacán,16,10,17,1.1858428066643703
Michoacán,16,10,18,2.4644074546278945
Michoacán,16,10,19,2.999709452755507
Michoacán,16,10,20,1.8259070125040278
Michoacán,16,10,21,2.033432971370515
Michoacán,16,10,22,1.3116760697623053
Michoacán,16,10,23,2.258363484569696
Michoacán,16,10,24,1.9038798554694745
Michoacán,16,10,25,2.0991532809682414
Michoacán,16,10,26,1.2101386016844593
Michoacán,16,10,27,1.340305867806022
Michoacán,16,10,28,1.1571086827946846
Michoacán,16,10,29,1.5381097479163621
Michoacán,16,10,30,0.9281838086911713
Michoacán,16,10,31,0.823869403730406
Michoacán,16,11,1,0.9847163852260021
Michoacán,16,11,2,0.8710544440956138
Michoacán,16,11,3,1.2512641064294727
Michoacán,16,11,4,1.1443328552875454
Michoacán,16,11,5,0.4997557556454677
Michoacán,16,11,6,0.472409649853971
Michoacán,16,11,7,0.275322502064428
Michoacán,16,11,8,0.24260111960037112
Michoacán,16,11,9,0.6164529846268558
Michoacán,16,11,10,0.2674143203192188
Michoacán,16,11,11,0.8591184061175908
Michoacán,16,11,12,0.7409063587617238
Michoacán,16,11,13,0.4033446460258959
Michoacán,16,11,14,0.2852121918811617
Michoacán,16,11,15,0.23721519594255674
Michoacán,16,11,16,0.3799363830359922
Michoacán,16,11,17,0.5274591716410639
Michoacán,16,11,18,0.3102803061568493
Michoacán,16,11,19,0.5774539353289884
Michoacán,16,11,20,0.2564559200803371
Michoacán,16,11,21,0.2230704749810428
Michoacán,16,11,22,0.30233775075725783
Michoacán,16,11,23,0.156162087467568
Michoacán,16,11,24,0.13637105922200868
Michoacán,16,11,25,0.41892321680206257
Michoacán,16,11,26,0.9505396932051658
Michoacán,16,11,27,0.7748850743664751
Michoacán,16,11,28,0.2214663401535736
Michoacán,16,11,29,0.14864378449837026
Michoacán,16,11,30,0.14807003135332097
Michoacán,16,12,1,0.11163409952906309
Michoacán,16,12,2,0.08826065993278814
Michoacán,16,12,3,0.16177196980915107
Michoacán,16,12,4,0.5261480188132344
Michoacán,16,12,5,0.8925951482214213
Michoacán,16,12,6,0.27198953955101884
Michoacán,16,12,7,0.10879096981487607
Michoacán,16,12,8,0.2927368797603033
Michoacán,16,12,9,0.20929031412403734
Michoacán,16,12,10,0.2395857078267427
Michoacán,16,12,11,0.05482740151611094
Michoacán,16,12,12,0.15493602328005568
Michoacán,16,12,13,0.29130452036022153
Michoacán,16,12,14,0.4096048160958192
Michoacán,16,12,15,0.1931721427520377
Michoacán,16,12,16,0.24092188729297467
Michoacán,16,12,17,0.03046554480588976
Michoacán,16,12,18,0.13375296794723843
Michoacán,16,12,19,0.3012527940804168
Michoacán,16,12,20,0.2619775735777529
Michoacán,16,12,21,0.07549360640892563
Michoacán,16,12,22,0.2669091103891455
Michoacán,16,12,23,0.11182919620191117
Michoacán,16,12,24,0.2020372676303747
Michoacán,16,12,25,0.20394857439458444
Michoacán,16,12,26,0.5404985987284902
Michoacán,16,12,27,0.21381054279144884
Michoacán,16,12,28,0.17347262647063583
Michoacán,16,12,29,0.10173119205016926
Michoacán,16,12,30,0.5507360159405964
Michoacán,16,12,31,0.2666550844684449
Morelos,17,1,1,0.2751110104740867
Morelos,17,1,2,0.1368844219753962
Morelos,17,1,3,0.1072184570568487
Morelos,17,1,4,0.09214149844678991
Morelos,17,1,5,0.06804112788743873
Morelos,17,1,6,0.07139059193483023
Morelos,17,1,7,0.08824004334993452
Morelos,17,1,8,0.7897053564539986
Morelos,17,1,9,0.10883416494122493
Morelos,17,1,10,0.23757395678894427
Morelos,17,1,11,0.1712469486500494
Morelos,17,1,12,0.08300306973504715
Morelos,17,1,13,0.611521126408841
Morelos,17,1,14,0.3553073574108742
Morelos,17,1,15,0.21602146921337137
Morelos,17,1,16,0.24178299170563186
Morelos,17,1,17,0.2513713076057626
Morelos,17,1,18,0.527761102889046
Morelos,17,1,19,0.4925020285002125
Morelos,17,1,20,0.03248659719750776
Morelos,17,1,21,0.0884347965629008
Morelos,17,1,22,0.1395447390040118
Morelos,17,1,23,0.14713178235309307
Morelos,17,1,24,0.3454169668663602
Morelos,17,1,25,0.3326895014070389
Morelos,17,1,26,0.8446138052961027
Morelos,17,1,27,0.24623650013976286
Morelos,17,1,28,0.14008549802728867
Morelos,17,1,29,0.24200478143562457
Morelos,17,1,30,0.32179615908674525
Morelos,17,1,31,1.2058387751050335
Morelos,17,2,1,0.1990062485189385
Morelos,17,2,2,0.16603629636986975
Morelos,17,2,3,0.126105444687137
Morelos,17,2,4,0.19424252270006837
Morelos,17,2,5,0.07409793313293694
Morelos,17,2,6,0.07966154572228895
Morelos,17,2,7,0.04147405524549793
Morelos,17,2,8,0.012702528984876544
Morelos,17,2,9,0.010596786387373228
Morelos,17,2,10,0.07553292763581773
Morelos,17,2,11,0.12622376683848704
Morelos,17,2,12,0.2175707373520449
Morelos,17,2,13,0.026721492494160712
Morelos,17,2,14,0.04965023039975999
Morelos,17,2,15,0.014209253642826172
Morelos,17,2,16,0.03339904134146603
Morelos,17,2,17,0.16203051651272465
Morelos,17,2,18,0.06707087133855381
Morelos,17,2,19,0.006379919675386597
Morelos,17,2,20,0.09699186657624607
Morelos,17,2,21,0.07231098443037585
Morelos,17,2,22,0.07561217349692075
Morelos,17,2,23,0.09405955348306658
Morelos,17,2,24,0.13026993538885823
Morelos,17,2,25,0.17014214776233422
Morelos,17,2,26,0.06167399137043335
Morelos,17,2,27,0.060709053400368515
Morelos,17,2,28,0.0928092233423992
Morelos,17,2,29,0.03181538850162342
Morelos,17,3,1,0.10671581010257032
Morelos,17,3,2,0.17325608434587414
Morelos,17,3,3,0.19046590683027245
Morelos,17,3,4,0.021766719188086505
Morelos,17,3,5,0.06867477344125131
Morelos,17,3,6,0.13928438234835192
Morelos,17,3,7,0.08275780132065845
Morelos,17,3,8,0.14948482147806993
Morelos,17,3,9,0.12881984174354152
Morelos,17,3,10,0.0816022666419082
Morelos,17,3,11,0.06068887394805258
Morelos,17,3,12,0.041162332385154245
Morelos,17,3,13,0.13149017846359826
Morelos,17,3,14,0.10553725770283848
Morelos,17,3,15,0.12536529128767646
Morelos,17,3,16,0.07496772354896888
Morelos,17,3,17,0.03102188888313789
Morelos,17,3,18,0.12083421830753793
Morelos,17,3,19,0.13515899825800748
