cve_ent,nombre_estado,date_year_month,n_year,n_month,pr_mm,anomaly_pr_mm,anomaly_pr_prop
28,Tamaulipas,2004-01-15,2004,1,26.874424352594925,3.6948645198673447,0.159401841386587
28,Tamaulipas,2004-02-15,2004,2,15.4403921494558,-2.841463882863426,-0.1554253505683558
28,Tamaulipas,2004-03-15,2004,3,40.99463271670278,23.516623162699695,1.3454977862346773
28,Tamaulipas,2004-04-15,2004,4,52.655949983411276,17.15461391626924,0.4832103750637867
28,Tamaulipas,2004-05-15,2004,5,68.49423775166284,-1.8070673719170856,-0.025704606319050725
28,Tamaulipas,2004-06-15,2004,6,151.30571542239525,51.7071771367046,0.5191559838798697
28,Tamaulipas,2004-07-15,2004,7,64.41519261520008,-31.766466345516662,-0.3302757166882614
28,Tamaulipas,2004-08-15,2004,8,68.70943694686841,-16.91270936107206,-0.1975272764156766
28,Tamaulipas,2004-09-15,2004,9,132.21572612612692,-7.760091827962782,-0.05543880322605433
28,Tamaulipas,2004-10-15,2004,10,48.147969480496094,-21.988765869060295,-0.3135128226238345
28,Tamaulipas,2004-11-15,2004,11,24.31934769239194,-0.6371594507925842,-0.025530794318971383
28,Tamaulipas,2004-12-15,2004,12,14.371233605960692,-6.513786790840987,-0.31188797842105553
29,Tlaxcala,2004-01-15,2004,1,14.568035662567127,4.992474087889198,0.5213766366550797
29,Tlaxcala,2004-02-15,2004,2,3.918491078909983,-4.578367711421255,-0.5388306225155913
29,Tlaxcala,2004-03-15,2004,3,22.70249858587486,10.39060265183466,0.8439482194701219
29,Tlaxcala,2004-04-15,2004,4,47.387349289207016,11.949185603648573,0.33718410777920854
29,Tlaxcala,2004-05-15,2004,5,93.83748311612618,17.959680914157374,0.23669216019664013
29,Tlaxcala,2004-06-15,2004,6,126.7062152154662,-1.4486693284858774,-0.011304050826006877
29,Tlaxcala,2004-07-15,2004,7,110.92895839924198,-16.39398750463704,-0.12875909670683783
29,Tlaxcala,2004-08-15,2004,8,92.8077342019154,-32.00272318675067,-0.2564105913584835
29,Tlaxcala,2004-09-15,2004,9,135.945647585026,10.13954001243583,0.08059656409435696
29,Tlaxcala,2004-10-15,2004,10,83.19880237623978,21.562143140516064,0.34982660332146875
29,Tlaxcala,2004-11-15,2004,11,11.011903124640845,-6.92499536732214,-0.38607540598086304
29,Tlaxcala,2004-12-15,2004,12,4.152094515180627,-3.828379559584347,-0.4797183129370786
30,Veracruz,2004-01-15,2004,1,49.307796863652285,2.777480622127456,0.059691849238900335
30,Veracruz,2004-02-15,2004,2,31.66816558036338,-10.387300444362914,-0.24699049674674287
30,Veracruz,2004-03-15,2004,3,54.94165215315405,25.642399224577407,0.8751895240157276
30,Veracruz,2004-04-15,2004,4,68.40425878423291,27.676157192258856,0.6795346728783638
30,Veracruz,2004-05-15,2004,5,139.43760306100512,53.13969327874345,0.6157703403572607
30,Veracruz,2004-06-15,2004,6,269.50994561559884,42.01666569125655,0.18469409604200213
30,Veracruz,2004-07-15,2004,7,165.1511994686544,-107.74752340226712,-0.39482604487390976
30,Veracruz,2004-08-15,2004,8,185.4535516588929,-75.58716090873358,-0.2895608128144057
30,Veracruz,2004-09-15,2004,9,238.73981928354263,-93.97481292242938,-0.2824486927411502
30,Veracruz,2004-10-15,2004,10,207.2543903271503,-6.30854226432632,-0.029539500079790983
30,Veracruz,2004-11-15,2004,11,82.33838963535663,-31.560393416279567,-0.2770915770186202
30,Veracruz,2004-12-15,2004,12,58.16054911740607,-14.004293539633714,-0.19405978069111157
31,Yucatán,2004-01-15,2004,1,16.318795350108612,-16.617330934387763,-0.5045320384932407
31,Yucatán,2004-02-15,2004,2,34.87905123462325,5.561026794426162,0.18967945148451412
31,Yucatán,2004-03-15,2004,3,16.474900635083742,-15.50507893534348,-0.48483704941705025
31,Yucatán,2004-04-15,2004,4,61.0051832330862,29.271633597169043,0.9224191410354664
31,Yucatán,2004-05-15,2004,5,124.20792815537068,32.091847424906845,0.3483848549615258
31,Yucatán,2004-06-15,2004,6,115.7442072886812,-42.718127516538374,-0.2695790616050628
31,Yucatán,2004-07-15,2004,7,177.90593689677942,29.256650792568706,0.1968166249520923
31,Yucatán,2004-08-15,2004,8,159.2916411483507,-1.4464747276315961,-0.00899895286036341
31,Yucatán,2004-09-15,2004,9,172.67809021536308,-22.54481579365583,-0.11548243110680005
31,Yucatán,2004-10-15,2004,10,119.53538771210593,-3.448284697873376,-0.0280385569100437
31,Yucatán,2004-11-15,2004,11,26.46623418018304,-22.284555422534677,-0.4571116817622248
31,Yucatán,2004-12-15,2004,12,19.410821714633222,-20.40207245126374,-0.512448865592389
32,Zacatecas,2004-01-15,2004,1,31.816210685390537,17.154114410439455,1.169963290975368
32,Zacatecas,2004-02-15,2004,2,9.205627111216325,0.9638728221345172,0.11694995850718327
32,Zacatecas,2004-03-15,2004,3,15.942338531447824,11.386013479600702,2.498946705960946
32,Zacatecas,2004-04-15,2004,4,5.231829005286648,-1.9627512347623899,-0.2728096941412404
32,Zacatecas,2004-05-15,2004,5,34.86476009649122,14.246812154273766,0.6909907908488747
32,Zacatecas,2004-06-15,2004,6,127.18981192889758,52.78722880406296,0.7094811307222378
32,Zacatecas,2004-07-15,2004,7,95.3024692623126,-7.4096026871788325,-0.07213955036193309
32,Zacatecas,2004-08-15,2004,8,112.7801932994718,17.129680015603455,0.17908612748126684
32,Zacatecas,2004-09-15,2004,9,126.3551431362761,44.88516378668649,0.550941145990515
32,Zacatecas,2004-10-15,2004,10,24.579664753915537,-8.512641652902069,-0.2572392975047612
32,Zacatecas,2004-11-15,2004,11,9.386488010984914,-0.7403928981799499,-0.07311164264901068
32,Zacatecas,2004-12-15,2004,12,7.480968503346984,-4.7898671827183,-0.3903456378409219
01,Aguascalientes,2005-01-15,2005,1,6.8763485429326385,-10.01549699994817,-0.5929190492846576
01,Aguascalientes,2005-02-15,2005,2,29.64091940531089,22.056153253832658,2.9079542880216596
01,Aguascalientes,2005-03-15,2005,3,7.514346415905675,3.0527361082789195,0.6842229369652743
01,Aguascalientes,2005-04-15,2005,4,2.575956434098445,-3.788002901627178,-0.5952273893961435
01,Aguascalientes,2005-05-15,2005,5,11.288562135473919,-9.436035815002255,-0.45530609749587203
01,Aguascalientes,2005-06-15,2005,6,23.737685636904384,-65.2635460625584,-0.7332881221569918
01,Aguascalientes,2005-07-15,2005,7,107.65213422316877,-22.954322291676576,-0.17575181889317606
01,Aguascalientes,2005-08-15,2005,8,139.59602007812836,28.6942320496631,0.2587355223010302
01,Aguascalientes,2005-09-15,2005,9,61.74344243035715,-24.642850805815982,-0.2852634356985827
01,Aguascalientes,2005-10-15,2005,10,13.534668070440189,-22.310150885091588,-0.6224093616644856
01,Aguascalientes,2005-11-15,2005,11,3.6546943346044243,-6.87155690455518,-0.6528019090967272
01,Aguascalientes,2005-12-15,2005,12,7.194791917296973,-2.7454776934696294,-0.27619750781165137
02,Baja California,2005-01-15,2005,1,38.2801077119616,14.559151362120481,0.613767469886095
02,Baja California,2005-02-15,2005,2,54.047048355287416,26.49609944674281,0.9617127720245365
02,Baja California,2005-03-15,2005,3,19.496272125086023,-4.450199200793577,-0.18583945585269285
02,Baja California,2005-04-15,2005,4,5.986896944322852,-0.24052908596249356,-0.038624157845110904
02,Baja California,2005-05-15,2005,5,0.7079241313871393,-0.1750881710390395,-0.19828508680792378
02,Baja California,2005-06-15,2005,6,0.002776795610601489,-0.12256036585755031,-0.977845392554968
02,Baja California,2005-07-15,2005,7,3.413090086883453,-0.40166352848596,-0.10529212866269574
02,Baja California,2005-08-15,2005,8,10.092873113289366,2.5845019351620104,0.34421605882923395
02,Baja California,2005-09-15,2005,9,3.3688858469522334,-5.057706305925334,-0.6002077962439651
02,Baja California,2005-10-15,2005,10,7.0495398995099485,-0.32092148035105783,-0.043541572747120186
02,Baja California,2005-11-15,2005,11,5.954460518155798,-6.2919532714319715,-0.5137792483201539
02,Baja California,2005-12-15,2005,12,10.988751564615026,-13.73958012136595,-0.5556209895532587
03,Baja California Sur,2005-01-15,2005,1,27.292869710557543,12.553798404668623,0.851736052030145
03,Baja California Sur,2005-02-15,2005,2,22.43017214020446,15.004503733858977,2.020626684735495
03,Baja California Sur,2005-03-15,2005,3,3.2830011611173355,0.08792082545167101,0.02751756332078378
03,Baja California Sur,2005-04-15,2005,4,0.4655704502357844,0.00837348060773685,0.018314820884637734
03,Baja California Sur,2005-05-15,2005,5,0.13000890812713403,-0.05644370199709359,-0.30272411825979206
03,Baja California Sur,2005-06-15,2005,6,0.0032510535060252623,-0.15499158628071802,-0.9794552624349129
03,Baja California Sur,2005-07-15,2005,7,5.202774984342019,-6.863624795969857,-0.5688212657406628
03,Baja California Sur,2005-08-15,2005,8,17.474460960697744,-16.758376062604714,-0.4895409647525622
03,Baja California Sur,2005-09-15,2005,9,18.214951890725974,-24.26605388995225,-0.5712212656930373
03,Baja California Sur,2005-10-15,2005,10,9.537803240992783,-1.702716943194508,-0.15148026206027557
03,Baja California Sur,2005-11-15,2005,11,0.7537557684104748,-5.458172535074576,-0.8786599375289637
03,Baja California Sur,2005-12-15,2005,12,7.874249787847557,-9.669405465965603,-0.5511625328971242
04,Campeche,2005-01-15,2005,1,13.612219757177437,-26.312703319325728,-0.6590545777359663
04,Campeche,2005-02-15,2005,2,14.603409546554612,-20.189675704346104,-0.5802783960880111
04,Campeche,2005-03-15,2005,3,20.406423177229417,-7.009516540929287,-0.25567303594144525
04,Campeche,2005-04-15,2005,4,28.744595566162744,-0.8746987881832489,-0.02953138510725208
04,Campeche,2005-05-15,2005,5,113.37232169610738,13.107100209455638,0.13072429318076736
04,Campeche,2005-06-15,2005,6,278.4926924281465,92.0226174676738,0.4934980451269752
04,Campeche,2005-07-15,2005,7,173.73083702039727,11.061237180254636,0.06799818276509345
04,Campeche,2005-08-15,2005,8,254.374484365775,47.36092379684024,0.228781745827077
04,Campeche,2005-09-15,2005,9,261.00539697348694,21.875514202438012,0.09147963420106041
04,Campeche,2005-10-15,2005,10,233.0587562137103,61.946547463068214,0.3620229550852301
04,Campeche,2005-11-15,2005,11,70.62907128489651,-9.069174162992354,-0.11379389987853977
04,Campeche,2005-12-15,2005,12,49.89443317554282,-1.8154338405964623,-0.035108074055379856
05,Coahuila,2005-01-15,2005,1,19.234048507832426,4.094956740067152,0.2704889304381052
05,Coahuila,2005-02-15,2005,2,22.113652297430065,11.29330189482634,1.0437094432827987
05,Coahuila,2005-03-15,2005,3,9.511645437773039,0.3347422576135912,0.036476603385912056
05,Coahuila,2005-04-15,2005,4,7.1123842198615,-12.257515579082163,-0.6328125445311094
05,Coahuila,2005-05-15,2005,5,37.77872232093098,-1.8134062718801403,-0.045802191908656475
05,Coahuila,2005-06-15,2005,6,18.683263293796237,-28.642390030212056,-0.6052191151829652
05,Coahuila,2005-07-15,2005,7,60.82680283486338,6.866204138255867,0.12724477311419347
05,Coahuila,2005-08-15,2005,8,61.17103578141261,8.741175004607548,0.16672130871792507
05,Coahuila,2005-09-15,2005,9,24.285972572363,-33.2814760392555,-0.5781301211347848
05,Coahuila,2005-10-15,2005,10,28.957058980508503,-1.5135724738508216,-0.0496731574505746
05,Coahuila,2005-11-15,2005,11,4.509364133736293,-8.15671375631276,-0.6439810197852155
05,Coahuila,2005-12-15,2005,12,7.935678438209253,-5.108864225406293,-0.3916476305187899
06,Colima,2005-01-15,2005,1,20.09306972002545,3.0015134072292398,0.17561381493281852
06,Colima,2005-02-15,2005,2,11.326939454396564,8.132976684505344,2.5463592629109884
06,Colima,2005-03-15,2005,3,6.357899784244153,2.861606894535847,0.8184688711175422
06,Colima,2005-04-15,2005,4,0.6231959802379055,-2.1162210691746575,-0.7725078113346988
06,Colima,2005-05-15,2005,5,3.263843659280151,-6.379488004057149,-0.661543979484926
06,Colima,2005-06-15,2005,6,62.03317378720015,-51.46392801516914,-0.453438256994284
06,Colima,2005-07-15,2005,7,177.76165475833082,-15.714259505546863,-0.0812207533187543
06,Colima,2005-08-15,2005,8,175.3946877302094,-20.51306713965124,-0.10470778532109587
06,Colima,2005-09-15,2005,9,182.55314716811895,-46.35064155066402,-0.20248962155714928
06,Colima,2005-10-15,2005,10,56.19360415264152,-40.51125534189271,-0.4189164386737195
06,Colima,2005-11-15,2005,11,4.124075881787056,-11.070542001213287,-0.7285831132087204
06,Colima,2005-12-15,2005,12,7.507021536349969,-3.4394790422131454,-0.31420809029588764
07,Chiapas,2005-01-15,2005,1,21.825066964733193,-24.86568150701444,-0.5325612101091195
07,Chiapas,2005-02-15,2005,2,17.23204768721774,-19.643705709025678,-0.5326997796613644
07,Chiapas,2005-03-15,2005,3,42.556711783711314,7.681506513809467,0.2202569548870525
07,Chiapas,2005-04-15,2005,4,40.723941002419515,-6.416087730043266,-0.13610699659215214
07,Chiapas,2005-05-15,2005,5,149.4744722587503,-13.110593010553174,-0.08063835991846474
07,Chiapas,2005-06-15,2005,6,412.61079649540085,96.46165747224848,0.3051144082514308
07,Chiapas,2005-07-15,2005,7,346.60690638272047,75.64793495290985,0.2791859393092867
07,Chiapas,2005-08-15,2005,8,377.69896221777844,60.94299040504052,0.19239728948526102
07,Chiapas,2005-09-15,2005,9,392.6423417409073,8.741057290068056,0.02276902329871574
07,Chiapas,2005-10-15,2005,10,285.8367285216222,55.67430387031985,0.24189136847453183
07,Chiapas,2005-11-15,2005,11,55.253946916966,-38.68568083380856,-0.41181428711260337
07,Chiapas,2005-12-15,2005,12,60.00761369500777,2.1973865046258325,0.03801034196577969
08,Chihuahua,2005-01-15,2005,1,36.67121680027653,16.73188656597023,0.8391398492002726
08,Chihuahua,2005-02-15,2005,2,31.43191800697336,17.8632714000621,1.3165109179690297
08,Chihuahua,2005-03-15,2005,3,7.386545900800186,-0.8216767650325743,-0.10010410273747264
08,Chihuahua,2005-04-15,2005,4,3.2790913739600414,-3.003024471163464,-0.47802755396409363
08,Chihuahua,2005-05-15,2005,5,18.816587738178573,8.346429131840125,0.7971635813412937
08,Chihuahua,2005-06-15,2005,6,13.49893015738152,-29.834872821799472,-0.6884896032811415
08,Chihuahua,2005-07-15,2005,7,95.27611520832615,-15.29081898278416,-0.13829468181106136
08,Chihuahua,2005-08-15,2005,8,107.76981878827043,4.568462253045212,0.04426746320418647
08,Chihuahua,2005-09-15,2005,9,40.08065495824669,-26.32993376382816,-0.39647192218123045
08,Chihuahua,2005-10-15,2005,10,31.338921040132266,1.0139207644506065,0.03343514444297281
08,Chihuahua,2005-11-15,2005,11,4.254123308429211,-8.438142404509982,-0.6648255398488606
08,Chihuahua,2005-12-15,2005,12,11.849419215234011,-10.033479029741038,-0.45850777705119644
09,Ciudad de México,2005-01-15,2005,1,8.846913794378922,-4.2783852073054085,-0.32596478044091615
09,Ciudad de México,2005-02-15,2005,2,7.5627901980876535,-1.6297342441956717,-0.1772890846718122
09,Ciudad de México,2005-03-15,2005,3,8.682534829998035,-1.0577678141673736,-0.10859701723960219
09,Ciudad de México,2005-04-15,2005,4,21.258809248545646,-6.444468893602593,-0.23262477676957186
09,Ciudad de México,2005-05-15,2005,5,28.43624109508866,-37.46942831730438,-0.5685311848188063
09,Ciudad de México,2005-06-15,2005,6,103.87429152421814,-69.61835856514102,-0.4012755498822767
09,Ciudad de México,2005-07-15,2005,7,174.17217084814612,-20.330364589423084,-0.10452493353717056
09,Ciudad de México,2005-08-15,2005,8,171.94165299885643,-16.076922889721487,-0.08550709850737763
09,Ciudad de México,2005-09-15,2005,9,105.77465159322128,-73.23204515140316,-0.4091022653519934
09,Ciudad de México,2005-10-15,2005,10,71.30158442384528,2.7555271812405806,0.040199645203340545
09,Ciudad de México,2005-11-15,2005,11,13.747575850606259,-7.57188968384378,-0.35516320386214156
09,Ciudad de México,2005-12-15,2005,12,6.873513665482911,-2.044685641559524,-0.22927113099444826
10,Durango,2005-01-15,2005,1,22.7166161995039,2.0876919209328513,0.10120217092955776
10,Durango,2005-02-15,2005,2,32.60267722510374,22.59076339041843,2.256388115542397
10,Durango,2005-03-15,2005,3,6.933038099766028,0.7847528491513707,0.12763767736263004
10,Durango,2005-04-15,2005,4,2.7652141074880556,-2.25779704643124,-0.44949074912357156
10,Durango,2005-05-15,2005,5,6.539787271088537,-6.640510945091313,-0.503820993741975
10,Durango,2005-06-15,2005,6,16.06589475753785,-61.68591009687778,-0.7933694942822225
10,Durango,2005-07-15,2005,7,163.20008642019795,10.848393770364368,0.07120625692881803
10,Durango,2005-08-15,2005,8,149.17796271826214,10.131843115596553,0.07286678078143448
10,Durango,2005-09-15,2005,9,52.560343984934455,-59.401729263547246,-0.5305522445240427
10,Durango,2005-10-15,2005,10,34.802289773729484,-4.445608267516569,-0.11326997086174219
10,Durango,2005-11-15,2005,11,5.1247239324172975,-8.71130282356113,-0.6296101458315735
10,Durango,2005-12-15,2005,12,9.40777532905836,-11.167919381118566,-0.542772408826362
11,Guanajuato,2005-01-15,2005,1,9.823615565844557,-4.545554510136265,-0.31634078280794453
11,Guanajuato,2005-02-15,2005,2,14.959481630015144,9.477646636811832,1.7289186282627536
11,Guanajuato,2005-03-15,2005,3,11.155762242158065,5.21596214618194,0.8781376581537575
11,Guanajuato,2005-04-15,2005,4,4.554414079442994,-7.131033745940183,-0.6102490766721086
11,Guanajuato,2005-05-15,2005,5,16.63834778819868,-18.500688971674897,-0.5264996049294511
11,Guanajuato,2005-06-15,2005,6,30.234689164545646,-72.5844440261794,-0.7059429677503544
11,Guanajuato,2005-07-15,2005,7,129.4272216129941,-12.803857609720069,-0.09002151765769141
11,Guanajuato,2005-08-15,2005,8,114.97132922209704,-1.7481055138676993,-0.014976987489891054
11,Guanajuato,2005-09-15,2005,9,66.32702162743169,-37.3830509205595,-0.36045728251960024
11,Guanajuato,2005-10-15,2005,10,26.86640043220621,-13.781756586888687,-0.3390499741578582
11,Guanajuato,2005-11-15,2005,11,2.328603087381508,-7.900056474443511,-0.7723452351398785
11,Guanajuato,2005-12-15,2005,12,5.628418031256589,-2.159072751336237,-0.27724883555077273
12,Guerrero,2005-01-15,2005,1,13.399480641615439,1.723697802130566,0.14763016971345233
12,Guerrero,2005-02-15,2005,2,3.0043266088214824,0.5904546253795959,0.2446089226892968
12,Guerrero,2005-03-15,2005,3,4.398879836287915,2.5536925252082554,1.3839746836943254
12,Guerrero,2005-04-15,2005,4,1.3527633997130912,-2.472662533607612,-0.6463757439583179
12,Guerrero,2005-05-15,2005,5,18.74973254272913,-23.41353906521022,-0.5553065066421802
12,Guerrero,2005-06-15,2005,6,175.49241435946692,-64.6319094492481,-0.26916019345351455
12,Guerrero,2005-07-15,2005,7,300.26803530103484,44.82272279523488,0.17546895793680758
12,Guerrero,2005-08-15,2005,8,288.2464257947449,30.413236304915756,0.11795702626606759
12,Guerrero,2005-09-15,2005,9,248.029506339211,-25.629231066704875,-0.0936539841908619
12,Guerrero,2005-10-15,2005,10,99.60595242890577,-21.58356514654679,-0.17809762410440216
12,Guerrero,2005-11-15,2005,11,4.293443434289684,-12.700163597596667,-0.7473494928867319
12,Guerrero,2005-12-15,2005,12,3.2579023127159075,-0.9515803941798713,-0.22605637329761125
13,Hidalgo,2005-01-15,2005,1,13.692356822912645,-5.15652204058752,-0.2735718170788845
13,Hidalgo,2005-02-15,2005,2,18.99394753008521,2.8142621217341564,0.17393800007270788
13,Hidalgo,2005-03-15,2005,3,15.78055219716146,-0.9377881454811341,-0.056093375673730426
13,Hidalgo,2005-04-15,2005,4,17.170346955070748,-18.642930974760624,-0.5205591906802708
13,Hidalgo,2005-05-15,2005,5,41.97223680246443,-17.399266741505237,-0.29305753944094737
13,Hidalgo,2005-06-15,2005,6,62.1183118304741,-56.117670575219336,-0.4746243016162996
13,Hidalgo,2005-07-15,2005,7,126.18582796779083,-10.431683645997623,-0.07635685588746136
13,Hidalgo,2005-08-15,2005,8,143.16588711308265,24.985123745958404,0.21141447249196577
13,Hidalgo,2005-09-15,2005,9,111.74869536719348,-54.699442318763175,-0.32862754176298725
13,Hidalgo,2005-10-15,2005,10,154.47349294617237,67.80149254519134,0.782276770254675
13,Hidalgo,2005-11-15,2005,11,19.907900217699925,-10.606294251319934,-0.3475855888015718
13,Hidalgo,2005-12-15,2005,12,14.426667407487018,-1.5516349010377581,-0.09710887121029915
14,Jalisco,2005-01-15,2005,1,10.44423163185905,-5.590659612094743,-0.34865591085332676
14,Jalisco,2005-02-15,2005,2,20.043234142599427,14.513219019518608,2.6244447251046887
14,Jalisco,2005-03-15,2005,3,6.298670190456614,2.121869121277194,0.5080129712028778
14,Jalisco,2005-04-15,2005,4,2.1743256536676516,-2.192786729477478,-0.5021136478970724
14,Jalisco,2005-05-15,2005,5,4.725997474350005,-13.616094037893848,-0.7423414079471106
14,Jalisco,2005-06-15,2005,6,59.38626487240184,-94.38766278367807,-0.6138079726673754
14,Jalisco,2005-07-15,2005,7,222.04779527285274,5.020215601032078,0.023131694177410178
14,Jalisco,2005-08-15,2005,8,193.7774511335774,-0.5831218441443298,-0.003000206447277603
14,Jalisco,2005-09-15,2005,9,141.80286710137074,-33.70253218991482,-0.19203131257505573
14,Jalisco,2005-10-15,2005,10,43.52141197322961,-22.655144994779498,-0.34234396639479725
14,Jalisco,2005-11-15,2005,11,5.693858226308961,-7.27627517979842,-0.5610023391411043
14,Jalisco,2005-12-15,2005,12,8.301309308172954,-3.7991368155224503,-0.3139666733512315
15,Estado de México,2005-01-15,2005,1,8.746616140911303,-3.9630955740329767,-0.31181632305421264
15,Estado de México,2005-02-15,2005,2,5.535355046116959,-0.4094003239768238,-0.06886748040741754
15,Estado de México,2005-03-15,2005,3,9.801915174828839,2.202834778713929,0.28988175725054127
15,Estado de México,2005-04-15,2005,4,12.931527823133711,-7.6623463551098165,-0.3720692031422009
15,Estado de México,2005-05-15,2005,5,25.67792581562709,-36.1454093824676,-0.5846564127711691
15,Estado de México,2005-06-15,2005,6,98.7546540523469,-74.11187972958521,-0.42872312013310776
15,Estado de México,2005-07-15,2005,7,182.40387250009556,-9.891305398944013,-0.05143813540731234
15,Estado de México,2005-08-15,2005,8,179.2688013634089,-0.6480257837374666,-0.0036018075352533515
15,Estado de México,2005-09-15,2005,9,121.63722753394273,-44.11318735648797,-0.26614224396149466
15,Estado de México,2005-10-15,2005,10,71.20730468385621,-3.3631022889070863,-0.04509969068742582
15,Estado de México,2005-11-15,2005,11,11.350168326260178,-6.931444381195693,-0.37914840950376394
15,Estado de México,2005-12-15,2005,12,5.848655975654469,-0.49906085904760733,-0.07862052956100872
16,Michoacán,2005-01-15,2005,1,12.40253375779699,-1.4967225746554504,-0.10768364427964779
16,Michoacán,2005-02-15,2005,2,8.101371972480848,4.696366437962488,1.3792536870653842
16,Michoacán,2005-03-15,2005,3,7.4517669578667425,4.353725078669898,1.405315114655127
16,Michoacán,2005-04-15,2005,4,2.456403233423552,-2.6985291949360364,-0.5234848821858887
16,Michoacán,2005-05-15,2005,5,7.940691740126406,-20.508446495904913,-0.7208811151239237
16,Michoacán,2005-06-15,2005,6,81.12837445571844,-76.53309443762211,-0.48542674995244056
16,Michoacán,2005-07-15,2005,7,193.9719326881148,-12.877814928815894,-0.06225685589263848
16,Michoacán,2005-08-15,2005,8,179.63721046652364,-10.841309620662571,-0.056916179397552356
16,Michoacán,2005-09-15,2005,9,135.69950558505562,-42.055588214744546,-0.23659287233765802
16,Michoacán,2005-10-15,2005,10,56.35257006268926,-24.36418080385304,-0.3018478883538928
16,Michoacán,2005-11-15,2005,11,5.738223849282465,-8.945271616914322,-0.6092058691002724
16,Michoacán,2005-12-15,2005,12,5.967970037128447,-1.7131729913629874,-0.22303620502942934
17,Morelos,2005-01-15,2005,1,4.71748669453031,-4.288989231750591,-0.4762117022081099
17,Morelos,2005-02-15,2005,2,1.5677422044549876,-0.9743459269700336,-0.383285659897182
17,Morelos,2005-03-15,2005,3,6.8274960378235425,2.602516515110577,0.6159832257457749
17,Morelos,2005-04-15,2005,4,10.000942042130536,-3.6290688893107017,-0.2662557577954168
17,Morelos,2005-05-15,2005,5,29.264310160270544,-33.09659316825001,-0.530726647654467
17,Morelos,2005-06-15,2005,6,132.83243347483437,-76.81897983713847,-0.3664128880582722
17,Morelos,2005-07-15,2005,7,231.10466824562323,33.631640639272945,0.17031004713370498
17,Morelos,2005-08-15,2005,8,229.55683088590393,29.610988600456096,0.14809504544827037
17,Morelos,2005-09-15,2005,9,122.02307098634783,-82.63079964636249,-0.4037587923008743
17,Morelos,2005-10-15,2005,10,54.40154477218454,-13.202530745397986,-0.1952919353503216
17,Morelos,2005-11-15,2005,11,3.976844331300156,-8.598926831860439,-0.6837693466504937
17,Morelos,2005-12-15,2005,12,2.0540549666178896,-0.3258511467364298,-0.13691764767861547
18,Nayarit,2005-01-15,2005,1,9.093163087401983,-10.004405409198736,-0.5238575481993676
18,Nayarit,2005-02-15,2005,2,34.05672677397562,25.09919360157336,2.802020725851488
18,Nayarit,2005-03-15,2005,3,4.661008036013694,0.9105095945638464,0.24277029007692813
18,Nayarit,2005-04-15,2005,4,0.8312164894610846,-1.5141420655107152,-0.6455908681003025
18,Nayarit,2005-05-15,2005,5,0.050155245776300546,-4.671728864592546,-0.9893781286020629
18,Nayarit,2005-06-15,2005,6,36.178527269824265,-95.70514960923276,-0.7256785060443718
18,Nayarit,2005-07-15,2005,7,287.81725378003983,-4.050833719396053,-0.01387898812131656
18,Nayarit,2005-08-15,2005,8,305.0981056628522,13.300565713441927,0.045581486793027384
18,Nayarit,2005-09-15,2005,9,174.50699980074944,-70.22032400999518,-0.28693291340160604
18,Nayarit,2005-10-15,2005,10,99.50622275171757,25.625774899916223,0.3468546231787822
18,Nayarit,2005-11-15,2005,11,1.231689386923271,-11.00795969313054,-0.8993688970274092
18,Nayarit,2005-12-15,2005,12,9.113891519714882,-9.389183371760462,-0.5074390838728219
19,Nuevo León,2005-01-15,2005,1,16.71006478847278,-3.947114855594279,-0.191077142359457
19,Nuevo León,2005-02-15,2005,2,47.324514471015874,31.417695857066878,1.9751087014669353
19,Nuevo León,2005-03-15,2005,3,17.485217684443988,2.45478446215445,0.16332093864826874
19,Nuevo León,2005-04-15,2005,4,13.646860037101469,-20.222702217783258,-0.5970759842007319
19,Nuevo León,2005-05-15,2005,5,54.9934995542329,-2.9500867446395773,-0.05091308517603756
19,Nuevo León,2005-06-15,2005,6,17.923058664092885,-41.59031861371665,-0.698839832590449
19,Nuevo León,2005-07-15,2005,7,127.49183028985767,69.64205593874496,1.2038431734592485
19,Nuevo León,2005-08-15,2005,8,29.85557259796125,-32.232996686776715,-0.5191454249647194
19,Nuevo León,2005-09-15,2005,9,59.51278896164749,-52.82154025582726,-0.47021725792804514
19,Nuevo León,2005-10-15,2005,10,76.39423467020912,29.774366851283155,0.6386626184125698
19,Nuevo León,2005-11-15,2005,11,12.729705972833429,-3.7199523203667013,-0.22614161668661742
19,Nuevo León,2005-12-15,2005,12,12.077917268696048,-3.8180484112411364,-0.24018977444446923
20,Oaxaca,2005-01-15,2005,1,14.327742805322,-1.061387919045977,-0.06896997225225453
20,Oaxaca,2005-02-15,2005,2,13.677014362510578,-0.8795058202905697,-0.06042005982513083
20,Oaxaca,2005-03-15,2005,3,14.370342898065836,0.6154251626185641,0.04474219144419711
20,Oaxaca,2005-04-15,2005,4,25.095409800519768,-1.4140853815302243,-0.05334259939011304
20,Oaxaca,2005-05-15,2005,5,81.34722025727966,-10.048708055861084,-0.1099469991861366
20,Oaxaca,2005-06-15,2005,6,205.54937484245082,-50.12872356939559,-0.19606186013104734
20,Oaxaca,2005-07-15,2005,7,286.49902183187555,29.049852151523112,0.11283723380266193
20,Oaxaca,2005-08-15,2005,8,320.28157221036577,58.55683783619605,0.2237344436559114
20,Oaxaca,2005-09-15,2005,9,238.22736510043475,-43.808666690039985,-0.1553300350027104
