cve_ent,nombre_estado,n_year,pr_mm,anomaly_pr_mm,anomaly_pr_prop
18,Nayarit,1992,1212.3755483991977,108.6029056614259,0.09839246005594939
19,Nuevo León,1992,549.06876530126,34.90964334399894,0.0678965749184953
20,Oaxaca,1992,1448.3118240872475,21.857866139099315,0.015323218823368326
21,Puebla,1992,1041.8788108765177,74.04784200289498,0.07650906447958888
22,Querétaro,1992,775.3842879227205,132.26717834662816,0.2056657743623264
23,Quintana Roo,1992,1265.8610979639152,-19.496460481700524,-0.015168122172384169
24,San Luis Potosí,1992,709.6247186805622,105.78339911104308,0.17518410165514425
25,Sinaloa,1992,743.9286620038537,50.27743631967394,0.0724823001214811
26,Sonora,1992,453.0941673294671,77.60199488366987,0.20666741034361194
27,Tabasco,1992,2210.3644668830416,218.9837544842485,0.10996579062999125
28,Tamaulipas,1992,768.663746763921,66.565255756169,0.09480899988921074
29,Tlaxcala,1992,841.8748799169051,106.52617051878951,0.14486483644743375
30,Veracruz,1992,1927.933648733852,189.2486962957737,0.1088458814981972
31,Yucatán,1992,1080.4932111854037,-12.210548449123507,-0.01117461923367732
32,Zacatecas,1992,493.0789291000424,28.081054592064106,0.06038964075218004
01,Aguascalientes,1993,504.7099530123892,-24.523935560202858,-0.04633855860278881
02,Baja California,1993,210.79804482362002,64.24896894337093,0.4384126515807663
03,Baja California Sur,1993,192.48348221680953,42.54542362359234,0.28375333136077424
04,Campeche,1993,1198.5521701270918,-131.26973311473762,-0.09871226575132301
05,Coahuila,1993,341.4638434690609,-20.09934369028565,-0.0555901275464406
06,Colima,1993,998.2699614575351,107.47486316140112,0.12065048782483578
07,Chiapas,1993,1963.6079068385486,-34.23654061010939,-0.017136739876736185
08,Chihuahua,1993,498.43124432855285,51.549923708853385,0.1153548410512394
09,Ciudad de México,1993,963.9129768523833,4.441722965481063,0.004629344493112486
10,Durango,1993,662.1425624068876,52.37881981011958,0.08590018748418317
11,Guanajuato,1993,596.1494416065685,-0.6098752047563494,-0.0010219785222878577
12,Guerrero,1993,1285.7350451229338,54.35733492317263,0.04414351053532914
13,Hidalgo,1993,898.1785568029675,78.5999784635842,0.09590291955024274
14,Jalisco,1993,891.5803720129401,11.214844586617232,0.012738850213050618
15,Estado de México,1993,901.2827494383271,-17.41669765263407,-0.01895799296253373
16,Michoacán,1993,966.1887233757762,76.35612920672952,0.08580954407276263
17,Morelos,1993,873.8952207295868,-112.15314374137267,-0.1137400028055883
18,Nayarit,1993,1143.1549013568706,39.38225861909882,0.03567968356365129
19,Nuevo León,1993,522.5244792227828,8.365357265521766,0.016269977344128744
20,Oaxaca,1993,1543.763388243722,117.30943029557375,0.0822384975287355
21,Puebla,1993,887.7708085927792,-80.06016028084355,-0.08272122184106058
22,Querétaro,1993,668.0520655810507,24.93495600495828,0.03877203021607377
23,Quintana Roo,1993,1443.3912075427384,158.03364909712263,0.12294917321545368
24,San Luis Potosí,1993,745.6297505608634,141.78843099134428,0.23481074645972524
25,Sinaloa,1993,729.4970176434238,35.845791959244025,0.051676967663234055
26,Sonora,1993,423.9798367948527,48.48766434905548,0.12913095906427913
27,Tabasco,1993,1985.8734771542565,-5.5072352445365595,-0.002765536097767368
28,Tamaulipas,1993,788.2894654440715,86.1909744363195,0.12276194229189397
29,Tlaxcala,1993,674.5188629950101,-60.829846403105535,-0.08272244939804801
30,Veracruz,1993,1937.0965032296292,198.411550791551,0.1141158727539038
31,Yucatán,1993,1138.3966174361065,45.692857801579294,0.04181632706824586
32,Zacatecas,1993,428.20861514119537,-36.789259366782915,-0.07911704845040468
01,Aguascalientes,1994,480.8945103651459,-48.339378207446146,-0.09133840302219366
02,Baja California,1994,172.27944042935124,25.73036454910215,0.17557507199927636
03,Baja California Sur,1994,176.87471811492733,26.93665952171014,0.1796519160941616
04,Campeche,1994,1154.624628288426,-175.1972749534034,-0.13174491601191773
05,Coahuila,1994,292.4112533393999,-69.15193381994669,-0.19125822615749416
06,Colima,1994,857.2569277775066,-33.53817051862745,-0.037649702589043765
07,Chiapas,1994,1623.48773234996,-374.35671509869803,-0.18738031160372334
08,Chihuahua,1994,392.87701266038044,-54.00430795931902,-0.12084709176125362
09,Ciudad de México,1994,991.8156576852851,32.34440379838293,0.03371065434983373
10,Durango,1994,555.538860171352,-54.22488242541601,-0.0889276922148428
11,Guanajuato,1994,551.9701802284507,-44.78913658287422,-0.07505393769501052
12,Guerrero,1994,1043.1896630293277,-188.1880471704335,-0.15282723214139107
13,Hidalgo,1994,750.704727898556,-68.87385044082725,-0.08403568890292169
14,Jalisco,1994,820.4710626677531,-59.89446475856971,-0.06803363249997568
15,Estado de México,1994,923.474017334109,4.774570243147878,0.005197097111864424
16,Michoacán,1994,831.2467290709689,-58.585865098077875,-0.06583919883580705
17,Morelos,1994,859.2768968863805,-126.77146758457889,-0.12856516186464653
18,Nayarit,1994,1081.489393305267,-22.283249432504817,-0.020188260308059428
19,Nuevo León,1994,482.79077471190396,-31.368347245357086,-0.0610090260111432
20,Oaxaca,1994,1125.5220752852545,-300.9318826628937,-0.21096501642139412
21,Puebla,1994,838.1523892515851,-129.67857962203766,-0.13398887180987779
22,Querétaro,1994,628.0450671462011,-15.072042429891326,-0.023435922020214935
23,Quintana Roo,1994,1050.5773994336434,-234.78015901197227,-0.18265746948723915
24,San Luis Potosí,1994,590.5384351230688,-13.30288444645032,-0.02203043086871564
25,Sinaloa,1994,717.9615698094252,24.31034412524548,0.03504692736795366
26,Sonora,1994,428.8694869265053,53.377314480708094,0.14215293526102246
27,Tabasco,1994,1636.5465490125748,-354.8341633862183,-0.1781849955545614
28,Tamaulipas,1994,714.3945176870334,12.29602667928134,0.017513250401140053
29,Tlaxcala,1994,745.5622549357656,10.21354553765002,0.013889390716425991
30,Veracruz,1994,1438.4211342520246,-300.26381818605364,-0.17269593192545174
31,Yucatán,1994,971.1810074393993,-121.52275219512785,-0.11121289839413855
32,Zacatecas,1994,463.48869159454284,-1.5091829134354384,-0.0032455694878870773
01,Aguascalientes,1995,580.2390928533497,51.00520428075765,0.09637554469220569
02,Baja California,1995,154.45316623535564,7.904090355106547,0.053934767637602056
03,Baja California Sur,1995,126.99677102635059,-22.941287566866606,-0.15300509945314453
04,Campeche,1995,1708.5244506046731,378.7025473628437,0.28477689113079396
05,Coahuila,1995,262.782700110448,-98.78048704889858,-0.27320393933070536
06,Colima,1995,772.3362207250149,-118.45887757111916,-0.13298106129872186
07,Chiapas,1995,2289.3225004356473,291.47805298698927,0.14589627003204406
08,Chihuahua,1995,347.51941056735734,-99.36191005234213,-0.22234518532695646
09,Ciudad de México,1995,910.3054683059842,-49.165785580918055,-0.05124258322669194
10,Durango,1995,480.3512314517725,-129.4125111449955,-0.2122338573196783
11,Guanajuato,1995,570.1786485479545,-26.5806682633704,-0.044541689613493383
12,Guerrero,1995,1338.9579368037416,107.58022660398046,0.0873657414072634
13,Hidalgo,1995,765.0159519759002,-54.562626363483105,-0.06657400254901367
14,Jalisco,1995,866.245598961828,-14.11992846449482,-0.016038711222341115
15,Estado de México,1995,980.5543182420457,61.85487115108458,0.06732873449194564
16,Michoacán,1995,984.5728687054763,94.74027453642952,0.1064697732553851
17,Morelos,1995,1130.6661305280718,144.61776605711236,0.146663968287908
18,Nayarit,1995,1064.978920372873,-38.79372236489871,-0.03514647932265804
19,Nuevo León,1995,441.27805173814266,-72.88107021911839,-0.14174808363154268
20,Oaxaca,1995,1656.1046888588971,229.65073091074896,0.1609941418937104
21,Puebla,1995,1057.5908250179207,89.75985614429794,0.09274331885531821
22,Querétaro,1995,592.9107470010076,-50.20636257508477,-0.07806721641751695
23,Quintana Roo,1995,1452.6002760836577,167.242717638042,0.13011376993051552
24,San Luis Potosí,1995,524.2410008603773,-79.60031870914179,-0.13182323920113512
25,Sinaloa,1995,578.0677150206091,-115.58351066357068,-0.16663058664614253
26,Sonora,1995,314.58375378215953,-60.90841866363769,-0.162209556238965
27,Tabasco,1995,2435.8648497928484,444.4841373940553,0.22320399842511035
28,Tamaulipas,1995,655.9493353743031,-46.14915563344891,-0.06573031593788081
29,Tlaxcala,1995,869.2288238170893,133.88011441897368,0.18206343834961622
30,Veracruz,1995,1759.963637745697,21.278685307618844,0.01223837894138367
31,Yucatán,1995,1171.4168321476923,78.71307251316512,0.07203514385224775
32,Zacatecas,1995,433.3194421543387,-31.678432353639607,-0.06812597237602229
01,Aguascalientes,1996,489.3647807758077,-39.86910779678436,-0.07533362594053865
02,Baja California,1996,111.31045859541604,-35.238617284833055,-0.24045608662607937
03,Baja California Sur,1996,147.58890325354764,-2.349155339669551,-0.015667505379957085
04,Campeche,1996,1233.149536455934,-96.67236678589552,-0.07269572455546745
05,Coahuila,1996,320.7572100424804,-40.80597711686619,-0.11285987779193449
06,Colima,1996,965.9542929222158,75.15919462608178,0.0843731569356885
07,Chiapas,1996,2069.761389433375,71.91694198471691,0.03599726799379114
08,Chihuahua,1996,430.34501447468654,-16.53630614501293,-0.037003798060034586
09,Ciudad de México,1996,896.8818787965686,-62.58937509033365,-0.06523319467548257
10,Durango,1996,580.9680653145816,-28.795677282186375,-0.04722431865095123
11,Guanajuato,1996,570.9397989416415,-25.81951786968341,-0.043266216617522314
12,Guerrero,1996,1380.8665654912425,149.4888552914813,0.12139967619458561
13,Hidalgo,1996,749.022638607368,-70.5559397320153,-0.08608807208574752
14,Jalisco,1996,907.0070896201498,26.641562193826985,0.030261932531265086
15,Estado de México,1996,887.6412531501725,-31.05819394078867,-0.0338066971076707
16,Michoacán,1996,972.3751436405469,82.54254947150014,0.09276188578884428
17,Morelos,1996,962.9562864324058,-23.09207803855361,-0.023418808722372467
18,Nayarit,1996,1084.4128405351973,-19.35980220257443,-0.017539664830390097
19,Nuevo León,1996,406.56674038965207,-107.59238156760898,-0.20925891805251778
20,Oaxaca,1996,1547.063968402433,120.61001045428475,0.0845523332752875
21,Puebla,1996,902.8367400650435,-64.99422880857924,-0.06715452480738508
22,Querétaro,1996,596.0547975959278,-47.06231198016462,-0.07317844802976167
23,Quintana Roo,1996,1206.0562337592528,-79.30132468636293,-0.06169592590427687
24,San Luis Potosí,1996,543.1486659010002,-60.692653668518915,-0.10051093176562835
25,Sinaloa,1996,698.9345820569165,5.283356372736762,0.007616733276187247
26,Sonora,1996,330.8392059487025,-44.652966497094724,-0.11891850156620891
27,Tabasco,1996,1998.2737172194993,6.89300482070621,0.0034614198971541607
28,Tamaulipas,1996,554.1064690393046,-147.9920219684475,-0.21078527281269072
29,Tlaxcala,1996,688.3733741392283,-46.9753352588873,-0.06388171306826214
30,Veracruz,1996,1528.4537619068853,-210.23119053119285,-0.12091390693661626
31,Yucatán,1996,906.7437427073559,-185.9600169271713,-0.17018337796272312
32,Zacatecas,1996,443.1583091994113,-21.83956530856699,-0.04696702179913356
01,Aguascalientes,1997,417.8054707393421,-111.42841783324991,-0.21054664154970473
02,Baja California,1997,145.46782223235752,-1.0812536478915717,-0.007378099393646848
03,Baja California Sur,1997,230.34870883339522,80.41065024017803,0.5362924596638441
04,Campeche,1997,1401.5969929955024,71.775089753673,0.05397346033983968
05,Coahuila,1997,381.79246695011534,20.22927979076877,0.05594950069364615
06,Colima,1997,830.971389789315,-59.823708506819,-0.06715765345054844
07,Chiapas,1997,1912.5653946981433,-85.27905275051467,-0.04268553182877679
08,Chihuahua,1997,431.6993328210905,-15.181987798608986,-0.03397319847147742
09,Ciudad de México,1997,992.2979487940795,32.826694907177284,0.034213317777050084
10,Durango,1997,553.7656781032674,-55.99806449350058,-0.09183567434663241
11,Guanajuato,1997,502.2633379846051,-94.4959788267198,-0.15834856057487617
12,Guerrero,1997,1264.7595173170719,33.3818071173107,0.027109315720759076
13,Hidalgo,1997,747.0411565318586,-72.53742180752465,-0.08850575615885274
14,Jalisco,1997,857.4216177832184,-22.943909643104462,-0.02606179925079429
15,Estado de México,1997,875.6470471487786,-43.05239994218255,-0.046862333572211125
16,Michoacán,1997,778.1258299716912,-111.70676419735548,-0.12553683123022788
17,Morelos,1997,970.8354041823663,-15.21296028859308,-0.015428209037956499
18,Nayarit,1997,1103.8094252802305,0.03678254245869539,3.332438315146209e-5
19,Nuevo León,1997,534.2792143646486,20.120092407387574,0.039132034321974034
20,Oaxaca,1997,1454.4266432600289,27.972685311880696,0.019609946157755697
21,Puebla,1997,930.3198401342646,-37.51112873935813,-0.03875793392209198
22,Querétaro,1997,525.4178156519047,-117.69929392418771,-0.1830137811164263
23,Quintana Roo,1997,1397.9737597445567,112.61620129894095,0.08761468788118992
24,San Luis Potosí,1997,544.6570660600368,-59.184253509482346,-0.09801292424253948
25,Sinaloa,1997,671.222475975283,-22.428749708896703,-0.03233433298812989
26,Sonora,1997,355.4023724808768,-20.089799964920417,-0.05350257991814837
27,Tabasco,1997,2028.2027601184805,36.82204771968736,0.018490712243231466
28,Tamaulipas,1997,748.1826840275884,46.084193019836334,0.06563778958375159
29,Tlaxcala,1997,718.7496129830284,-16.59909641508716,-0.022573095189999795
30,Veracruz,1997,1645.4168383942283,-93.26811404384989,-0.053642906331629714
31,Yucatán,1997,1142.085627033266,49.381867398738905,0.045192365234705045
32,Zacatecas,1997,410.2047269894407,-54.79314751853758,-0.11783526446548834
01,Aguascalientes,1998,441.6112169694968,-87.62267160309523,-0.1655651187406464
02,Baja California,1998,163.40201045512137,16.85293457487228,0.11499857282377858
03,Baja California Sur,1998,147.36278507722633,-2.575273515990858,-0.017175582638278585
04,Campeche,1998,1289.9063241601968,-39.915579081632586,-0.03001573292207528
05,Coahuila,1998,292.055183272999,-69.50800388634758,-0.192243033458255
06,Colima,1998,1045.6192716492135,154.82417335307946,0.17380447383379072
07,Chiapas,1998,2006.7027644993343,8.858317050676305,0.004433937317787076
08,Chihuahua,1998,342.4782354798237,-104.40308513987577,-0.23362597701577206
09,Ciudad de México,1998,1142.650921678649,183.17966779174674,0.1909173068496527
10,Durango,1998,461.84255410249943,-147.92118849426856,-0.24258770760020032
11,Guanajuato,1998,629.3194527781835,32.56013596685864,0.054561587979619346
12,Guerrero,1998,1406.025627128885,174.64791692912377,0.14183131258790724
13,Hidalgo,1998,932.692952663961,113.11437432457774,0.1380152889717643
14,Jalisco,1998,923.1147803956735,42.749252969350664,0.04855852670006813
15,Estado de México,1998,1010.1975956108896,91.49814851992846,0.09959530160778376
16,Michoacán,1998,974.5669609821795,84.73436681313274,0.0952250652183182
17,Morelos,1998,1089.6178193290812,103.56945485812173,0.1050348629843217
18,Nayarit,1998,1258.3823535022113,154.60971076443957,0.14007387461692225
19,Nuevo León,1998,402.6851288791814,-111.47399307807967,-0.21680835429648534
20,Oaxaca,1998,1471.582414339984,45.128456391835925,0.03163681248902697
21,Puebla,1998,1035.5222024014413,67.69123352781855,0.06994117330901149
22,Querétaro,1998,719.4431779028102,76.32606832671786,0.11868144571216248
23,Quintana Roo,1998,1391.8248221881522,106.46726374253649,0.08283085359632339
24,San Luis Potosí,1998,581.2040537705695,-22.637265798949556,-0.03748876578218886
25,Sinaloa,1998,661.6564140011826,-31.994811682997124,-0.046125214658763396
26,Sonora,1998,304.0310347434851,-71.4611377023121,-0.19031325536520366
27,Tabasco,1998,1901.4923973849102,-89.8883150138829,-0.04513868917892879
28,Tamaulipas,1998,545.6997835287101,-156.39870747904195,-0.2227589283870361
29,Tlaxcala,1998,716.4833486356016,-18.865360762514,-0.025654985888199
30,Veracruz,1998,1788.1182596941585,49.4333072560803,0.028431434450940773
31,Yucatán,1998,1123.5986319785661,30.89487234403896,0.028273786075717594
32,Zacatecas,1998,384.6442859674951,-80.3535885404832,-0.17280420609557973
01,Aguascalientes,1999,403.49510703288996,-125.73878153970207,-0.23758641359651933
02,Baja California,1999,93.30910802820374,-53.23996785204535,-0.36329105135777034
03,Baja California Sur,1999,84.851374340092,-65.0866842531252,-0.43409048285536195
04,Campeche,1999,1408.8212092772683,78.99930603543885,0.05940592935253582
05,Coahuila,1999,304.68780394716475,-56.875383212181816,-0.1573041317038616
06,Colima,1999,1067.6110815329653,176.81598323683124,0.19849231722877186
07,Chiapas,1999,2208.142218512307,210.29777106364895,0.10526233477897098
08,Chihuahua,1999,394.216092440213,-52.66522817948646,-0.11785059197921836
09,Ciudad de México,1999,970.1125214246845,10.641267537782255,0.011090762224166224
10,Durango,1999,512.7006099750417,-97.06313262172625,-0.1591815417039536
11,Guanajuato,1999,458.02132566475694,-138.73799114656794,-0.23248567259559383
12,Guerrero,1999,1358.9440654657249,127.5663552659637,0.10359644665426755
13,Hidalgo,1999,907.6701374453891,88.091559106005775,0.10748396973051132
14,Jalisco,1999,860.6336198084032,-19.73190761791966,-0.022413312428991045
15,Estado de México,1999,866.5416791628904,-52.15776792807071,-0.05677348352959935
16,Michoacán,1999,882.2914124000324,-7.541181769014315,-0.008474832028440703
17,Morelos,1999,1053.3445023578793,67.29613788691984,0.06824831348209372
18,Nayarit,1999,1230.4912286676724,126.71858592990066,0.11480497071896151
19,Nuevo León,1999,365.5313872233721,-148.62773473388893,-0.2890695280638111
20,Oaxaca,1999,1630.2842716018436,203.83031365369538,0.1428930197977723
21,Puebla,1999,1117.169190809343,149.3382219357203,0.15430196670553178
22,Querétaro,1999,574.5682272714731,-68.54888230461927,-0.10658849109115281
23,Quintana Roo,1999,1480.0744892499495,194.71693080433374,0.1514885329182684
24,San Luis Potosí,1999,489.4798133821794,-114.36150618733973,-0.1893899978041723
25,Sinaloa,1999,621.2771007694906,-72.3741249146891,-0.10433791830080487
26,Sonora,1999,341.86552316752443,-33.626649278272794,-0.0895535293299006
27,Tabasco,1999,2267.4735980828314,276.09288568403827,0.13864394887678716
28,Tamaulipas,1999,511.08498844035614,-191.0135025673959,-0.27206083621291655
29,Tlaxcala,1999,762.7544550626578,27.405745664542223,0.037269047071523224
30,Veracruz,1999,1967.799888604388,229.1149361663097,0.13177484273101478
31,Yucatán,1999,1230.6036458673348,137.8998862328076,0.12620061477497843
32,Zacatecas,1999,347.65296789874236,-117.34490660923592,-0.2523557913751766
01,Aguascalientes,2000,446.48374151014775,-82.75014706244428,-0.15635836791485797
02,Baja California,2000,115.64913138745908,-30.899944492790013,-0.2108504902346812
03,Baja California Sur,2000,125.3130401095424,-24.625018483674793,-0.1642346093761465
04,Campeche,2000,1333.7365113621788,3.914608120349385,0.002943708560376682
05,Coahuila,2000,375.59154527372306,14.028358114376488,0.03879918811589071
06,Colima,2000,795.9290941752703,-94.86600412086375,-0.1064958757657271
07,Chiapas,2000,2151.3398786219177,153.4954311732597,0.07683052170016572
08,Chihuahua,2000,412.41273508610766,-34.468585533591806,-0.07713140814611251
09,Ciudad de México,2000,1009.6945187903715,50.22326490346927,0.05234473122567291
10,Durango,2000,591.6042014949351,-18.15954110183293,-0.02978127401360053
11,Guanajuato,2000,457.56554818261134,-139.19376862871354,-0.2332494268752605
12,Guerrero,2000,1253.4518118142093,22.074101614448182,0.017926344964346638
13,Hidalgo,2000,671.077871483864,-148.5007068555193,-0.18119154255643066
14,Jalisco,2000,801.5332165021063,-78.83231092421659,-0.08954497702184733
15,Estado de México,2000,898.6854473794682,-20.013999711492943,-0.02178514396070094
16,Michoacán,2000,825.7320569652333,-64.10053720381347,-0.07203662534262699
17,Morelos,2000,908.7110342512565,-77.33733021970295,-0.07843157902421595
18,Nayarit,2000,1226.790823644576,123.01818090680422,0.11145246416116349
19,Nuevo León,2000,454.9683778179007,-59.19074413936033,-0.1151214509508994
20,Oaxaca,2000,1411.850976037367,-14.602981910781182,-0.010237261307604014
21,Puebla,2000,924.6476687436648,-43.183300129957956,-0.04461863850070367
22,Querétaro,2000,538.6030572795224,-104.51405229656996,-0.162511696144206
23,Quintana Roo,2000,1259.068704123424,-26.28885432219181,-0.02045256135108658
24,San Luis Potosí,2000,501.0095521013785,-102.83176746814058,-0.17029601011976087
25,Sinaloa,2000,716.3326063372874,22.68138065310768,0.03269853755500252
26,Sonora,2000,377.7180556856158,2.225883239818586,0.0059279084975863115
27,Tabasco,2000,2256.770289394968,265.38957699617504,0.13326913098223692
28,Tamaulipas,2000,553.0349232950068,-149.06356771274523,-0.21231147712450985
29,Tlaxcala,2000,671.9008044567341,-63.447904941381466,-0.08628274467675846
30,Veracruz,2000,1799.2712110580467,60.586258619968476,0.03484602459750465
31,Yucatán,2000,1007.4639237475458,-85.23983588698138,-0.07800818395233787
32,Zacatecas,2000,411.96144039436336,-53.036434113614916,-0.11405736890675816
01,Aguascalientes,2001,552.4125022559122,23.178613683320123,0.043796540969505283
02,Baja California,2001,133.95177758112945,-12.597298299119643,-0.08595958878248663
03,Baja California Sur,2001,146.42533544325786,-3.512723149959328,-0.023427828684172616
04,Campeche,2001,1338.014837041917,8.19293380008753,0.006160925594709232
05,Coahuila,2001,279.9830691569345,-81.58011800241206,-0.22563170394462317
06,Colima,2001,745.6882343947593,-145.1068639013747,-0.16289589399282448
07,Chiapas,2001,1922.007862920119,-75.8365845285391,-0.037959203793561616
08,Chihuahua,2001,410.50859650551814,-36.372724114181324,-0.0813923572901694
09,Ciudad de México,2001,1111.271067174616,151.79981328771385,0.15821194504031202
10,Durango,2001,527.8463879962659,-81.91735460050211,-0.13434277717406595
11,Guanajuato,2001,619.3364539875078,22.577137176182873,0.03783290271330778
12,Guerrero,2001,1127.884287554369,-103.49342264539223,-0.08404685401411313
13,Hidalgo,2001,795.6578934987508,-23.920684840632475,-0.029186566697607174
14,Jalisco,2001,826.4132518703657,-53.95227555595716,-0.061283948400026815
15,Estado de México,2001,970.9764059084847,52.276958817523564,0.05690322224864426
16,Michoacán,2001,855.7799095452564,-34.052684623790356,-0.03826864159273667
17,Morelos,2001,1047.6067090023128,61.55834453135333,0.06242933587175613
18,Nayarit,2001,1004.1727863965757,-99.59985634119607,-0.0902358443077108
19,Nuevo León,2001,514.4308246426564,0.2717026853953257,5.284408537983903e-4
20,Oaxaca,2001,1419.1870207409106,-7.266937207237561,-0.005094407125267842
21,Puebla,2001,965.3303085103215,-2.500660363301222,-0.0025837779981472703
22,Querétaro,2001,663.5126406835919,20.39553110749955,0.03171355699266525
23,Quintana Roo,2001,1269.1179337892709,-16.23962465634486,-0.012634324627914006
24,San Luis Potosí,2001,550.633486692759,-53.20783287676011,-0.08811558790758503
25,Sinaloa,2001,627.3747213469524,-66.27650433722738,-0.09554730372148604
26,Sonora,2001,377.29108971637413,1.7989172705769079,0.004790824956108996
27,Tabasco,2001,2143.3870011124986,152.00628871370554,0.076332108555275
28,Tamaulipas,2001,643.5746051116903,-58.523885896061756,-0.08335566397822607
29,Tlaxcala,2001,781.0526408411274,45.70393144301181,0.0621527322464747
30,Veracruz,2001,1784.122542713232,45.43759027515375,0.026133308516553676
31,Yucatán,2001,1144.4709999462789,51.76724031175172,0.047375365789046185
32,Zacatecas,2001,398.55211269371654,-66.44576181426174,-0.1428947645934276
01,Aguascalientes,2002,661.6052999476616,132.37141137506956,0.2501189251733129
02,Baja California,2002,95.53892055755942,-51.01015532268967,-0.34807558503045105
03,Baja California Sur,2002,91.77670734578804,-58.16135124742915,-0.38790252316939244
04,Campeche,2002,1396.0168366193764,66.19493337754693,0.04977729214429198
05,Coahuila,2002,367.77983969303676,6.216652533690194,0.017193820484136892
06,Colima,2002,965.8269894369587,75.03189114082465,0.08423024698310723
07,Chiapas,2002,1890.8175706313602,-107.02687681729776,-0.05357117615136461
08,Chihuahua,2002,407.36815887959233,-39.51316174010714,-0.08841981062290415
09,Ciudad de México,2002,1047.789654745877,88.31840085897477,0.09204903273671741
10,Durango,2002,558.11298577430955,-51.65075682245845,-0.08470617915472664
11,Guanajuato,2002,678.4443200667182,81.68500325539333,0.13688098527202275
12,Guerrero,2002,1190.5026332855007,-40.87507691426049,-0.033194588935371826
13,Hidalgo,2002,793.0325972281033,-26.545981111279957,-0.0323897937462775
14,Jalisco,2002,958.8771358047112,78.51160837838836,0.08918069362382995
15,Estado de México,2002,940.9950069801934,22.29555988923221,0.024268611415659978
16,Michoacán,2002,947.264037630935,57.43144346188831,0.06454185184744729
17,Morelos,2002,1042.77668993322,56.728325462260614,0.0575309766805372
18,Nayarit,2002,1096.163711346519,-7.608931391252781,-0.0068935676575383915
19,Nuevo León,2002,601.2544830995569,87.09536114229581,0.16939378768725905
20,Oaxaca,2002,1413.2563794076477,-13.197578540500444,-0.009252018592653503
21,Puebla,2002,915.8748900823624,-51.956078791260325,-0.053683009184679886
22,Querétaro,2002,667.4413201839443,24.32421060785191,0.03782236585788411
23,Quintana Roo,2002,1297.6837972630576,12.32623881744189,0.009589735351420832
24,San Luis Potosí,2002,614.069887910552,10.228568341032883,0.016939165985403036
25,Sinaloa,2002,534.0058936646711,-159.6453320195086,-0.23015216597079197
26,Sonora,2002,317.1726038271132,-58.319568618684,-0.15531500494088862
27,Tabasco,2002,1996.251791566253,4.871079167459811,0.002446081322939082
28,Tamaulipas,2002,779.9338257525694,77.83533474481737,0.11086099135905703
29,Tlaxcala,2002,718.4199094762987,-16.928799921816903,-0.02302145867050363
30,Veracruz,2002,1528.121119021542,-210.56383341653623,-0.12110522560241418
31,Yucatán,2002,1385.6025505245366,292.8987908900094,0.26804958645696825
32,Zacatecas,2002,541.8260610128553,76.82818650487707,0.1652226616867232
01,Aguascalientes,2003,672.7847686749309,143.55088010233885,0.27124279680863406
02,Baja California,2003,146.03645298893338,-0.5126228913157149,-0.0034979605858081212
03,Baja California Sur,2003,201.52850766862514,51.590449075407946,0.3440784118418735
04,Campeche,2003,1284.9790454692331,-44.84285777259629,-0.0337209498980869
05,Coahuila,2003,440.70364936732403,79.14046220797746,0.21888418129553389
06,Colima,2003,946.9809596286309,56.18586133249687,0.0630738330733591
07,Chiapas,2003,2066.261205197081,68.41675774842292,0.034245287632775595
08,Chihuahua,2003,368.4351863496758,-78.44613427002366,-0.17554131410380008
09,Ciudad de México,2003,1141.3303217947855,181.8590679078833,0.1895409238902742
10,Durango,2003,665.1443426874525,55.38060009068454,0.09082304542221248
11,Guanajuato,2003,810.4573984016167,213.69808159029185,0.3580976041264823
12,Guerrero,2003,1320.5780256004716,89.20031540071045,0.07243944296038936
13,Hidalgo,2003,860.2752070370346,40.69662869765136,0.04965555441933366
14,Jalisco,2003,970.0952441992503,89.72971677292742,0.10192325116959652
15,Estado de México,2003,1013.3401188785901,94.640671787629,0.10301592331127044
16,Michoacán,2003,919.0339432198049,29.201349050758154,0.032816677251553454
17,Morelos,2003,1126.027562544757,139.97919807379765,0.14195976903110644
18,Nayarit,2003,1146.8633098035332,43.09066706576141,0.03903944109257893
19,Nuevo León,2003,690.0226091609113,175.86348720365027,0.3420409746581696
20,Oaxaca,2003,1550.3355792852528,123.88162133710466,0.08684586042671823
21,Puebla,2003,1091.9905218595304,124.15955298590768,0.12828640225307789
22,Querétaro,2003,770.4401861372174,127.32307656112505,0.19797805821874254
23,Quintana Roo,2003,1059.8505807608888,-225.50697768472696,-0.1754429934324522
24,San Luis Potosí,2003,636.909233150427,33.067913580907884,0.05476258829800208
25,Sinaloa,2003,691.7195905645236,-1.9316351196561072,-0.0027847353945793835
26,Sonora,2003,346.8223186052093,-28.669853840587905,-0.07635273367709532
27,Tabasco,2003,1978.9548074728618,-12.425904925931263,-0.006239843967838359
28,Tamaulipas,2003,870.7212184237917,168.62272741603965,0.24016961947035126
29,Tlaxcala,2003,789.3272737901352,53.97856439201962,0.07340539760544515
30,Veracruz,2003,1790.9778988336311,52.29294639555292,0.030076148253440002
31,Yucatán,2003,1078.2415309226587,-14.46222871186842,-0.013235269472034718
32,Zacatecas,2003,592.0171152284416,127.01924072046336,0.2731609060683653
01,Aguascalientes,2004,695.2709251762531,166.03703660366102,0.31373092348920256
02,Baja California,2004,132.81383836009084,-13.73523752015825,-0.09372449084142873
03,Baja California Sur,2004,149.07325174783065,-0.8648068453865392,-0.005767760723998468
