date_year,nombre_estado,cve_ent,nombre_municipio,cve_mun,hombres,mujeres,total
2026,Sonora,26,Pitiquito,26047,5529,5203,10732
2026,Sonora,26,Puerto Peñasco,26048,39478,38221,77699
2026,Sonora,26,Quiriego,26049,1787,1548,3335
2026,Sonora,26,Rayón,26050,962,877,1839
2026,Sonora,26,Rosario,26051,3116,2855,5971
2026,Sonora,26,Sahuaripa,26052,3440,3207,6647
2026,Sonora,26,San Felipe de Jesús,26053,260,248,508
2026,Sonora,26,San Ignacio Río Muerto,26072,8616,8144,16760
2026,Sonora,26,San Javier,26054,434,329,763
2026,Sonora,26,San Luis Río Colorado,26055,110670,109496,220166
2026,Sonora,26,San Miguel de Horcasitas,26056,5716,4833,10549
2026,Sonora,26,San Pedro de la Cueva,26057,983,850,1833
2026,Sonora,26,Santa Ana,26058,9419,9705,19124
2026,Sonora,26,Santa Cruz,26059,1052,1091,2143
2026,Sonora,26,Soyopa,26061,906,756,1662
2026,Sonora,26,Suaqui Grande,26062,722,606,1328
2026,Sonora,26,Sáric,26060,892,855,1747
2026,Sonora,26,Tepache,26063,940,856,1796
2026,Sonora,26,Trincheras,26064,1058,860,1918
2026,Sonora,26,Tubutama,26065,701,663,1364
2026,Sonora,26,Ures,26066,5366,5127,10493
2026,Sonora,26,Villa Hidalgo,26067,966,885,1851
2026,Sonora,26,Villa Pesqueira,26068,741,626,1367
2026,Sonora,26,Yécora,26069,3390,3338,6728
2026,Tabasco,27,Balancán,27001,34309,34385,68694
2026,Tabasco,27,Centla,27003,62201,62482,124683
2026,Tabasco,27,Centro,27004,383430,402565,785995
2026,Tabasco,27,Comalcalco,27005,113592,117381,230973
2026,Tabasco,27,Cunduacán,27006,77381,79917,157298
2026,Tabasco,27,Cárdenas,27002,142811,148448,291259
2026,Tabasco,27,Emiliano Zapata,27007,16723,18416,35139
2026,Tabasco,27,Huimanguillo,27008,104566,107181,211747
2026,Tabasco,27,Jalapa,27009,22059,22015,44074
2026,Tabasco,27,Jalpa de Méndez,27010,49734,50206,99940
2026,Tabasco,27,Jonuta,27011,17374,17326,34700
2026,Tabasco,27,Macuspana,27012,91739,95711,187450
2026,Tabasco,27,Nacajuca,27013,78088,81358,159446
2026,Tabasco,27,Paraíso,27014,53954,54464,108418
2026,Tabasco,27,Tacotalpa,27015,27663,27424,55087
2026,Tabasco,27,Teapa,27016,32422,33744,66166
2026,Tabasco,27,Tenosique,27017,32761,34725,67486
2026,Tamaulipas,28,Abasolo,28001,6829,6811,13640
2026,Tamaulipas,28,Aldama,28002,16373,16015,32388
2026,Tamaulipas,28,Altamira,28003,133542,135066,268608
2026,Tamaulipas,28,Antiguo Morelos,28004,5613,5569,11182
2026,Tamaulipas,28,Burgos,28005,2652,2450,5102
2026,Tamaulipas,28,Bustamante,28006,4694,4311,9005
2026,Tamaulipas,28,Camargo,28007,8518,8331,16849
2026,Tamaulipas,28,Casas,28008,2442,2200,4642
2026,Tamaulipas,28,Ciudad Madero,28009,112128,123837,235965
2026,Tamaulipas,28,Cruillas,28010,1044,1017,2061
2026,Tamaulipas,28,El Mante,28021,64655,68708,133363
2026,Tamaulipas,28,González,28012,24353,24532,48885
2026,Tamaulipas,28,Guerrero,28014,2644,2462,5106
2026,Tamaulipas,28,Gustavo Díaz Ordaz,28015,8949,8786,17735
2026,Tamaulipas,28,Gómez Farías,28011,5291,5036,10327
2026,Tamaulipas,28,Güémez,28013,9109,8410,17519
2026,Tamaulipas,28,Hidalgo,28016,13431,12751,26182
2026,Tamaulipas,28,Jaumave,28017,8809,8499,17308
2026,Tamaulipas,28,Jiménez,28018,4444,4448,8892
2026,Tamaulipas,28,Llera,28019,9786,9374,19160
2026,Tamaulipas,28,Mainero,28020,1487,1436,2923
2026,Tamaulipas,28,Matamoros,28022,277280,287586,564866
2026,Tamaulipas,28,Mier,28024,2180,2258,4438
2026,Tamaulipas,28,Miguel Alemán,28025,15095,15273,30368
2026,Tamaulipas,28,Miquihuana,28026,2124,1944,4068
2026,Tamaulipas,28,Méndez,28023,2173,1975,4148
2026,Tamaulipas,28,Nuevo Laredo,28027,216774,217791,434565
2026,Tamaulipas,28,Nuevo Morelos,28028,2080,1888,3968
2026,Tamaulipas,28,Ocampo,28029,8018,7605,15623
2026,Tamaulipas,28,Padilla,28030,7943,7828,15771
2026,Tamaulipas,28,Palmillas,28031,1014,965,1979
2026,Tamaulipas,28,Reynosa,28032,355459,357444,712903
2026,Tamaulipas,28,Río Bravo,28033,69980,69958,139938
2026,Tamaulipas,28,San Carlos,28034,5286,4774,10060
2026,Tamaulipas,28,San Fernando,28035,30894,30668,61562
2026,Tamaulipas,28,San Nicolás,28036,614,541,1155
2026,Tamaulipas,28,Soto la Marina,28037,14182,13482,27664
2026,Tamaulipas,28,Tampico,28038,168657,184846,353503
2026,Tamaulipas,28,Tula,28039,16399,16503,32902
2026,Tamaulipas,28,Valle Hermoso,28040,34740,35964,70704
2026,Tamaulipas,28,Victoria,28041,187700,197056,384756
2026,Tamaulipas,28,Villagrán,28042,3624,3408,7032
2026,Tamaulipas,28,Xicoténcatl,28043,13378,13395,26773
2026,Tlaxcala,29,Acuamanala de Miguel Hidalgo,29022,3822,3795,7617
2026,Tlaxcala,29,Altzayanca,29004,9932,9862,19794
2026,Tlaxcala,29,Amaxac de Guerrero,29001,6359,6548,12907
2026,Tlaxcala,29,Apetatitlán de Antonio Carvajal,29002,8364,8948,17312
2026,Tlaxcala,29,Apizaco,29005,42565,46805,89370
2026,Tlaxcala,29,Atlangatepec,29003,3651,3783,7434
2026,Tlaxcala,29,Benito Juárez,29045,3358,3430,6788
2026,Tlaxcala,29,Calpulalpan,29006,26770,28084,54854
2026,Tlaxcala,29,Chiautempan,29010,40131,43057,83188
2026,Tlaxcala,29,Contla de Juan Cuamatzi,29018,21549,22085,43634
2026,Tlaxcala,29,Cuapiaxtla,29008,8635,8615,17250
2026,Tlaxcala,29,Cuaxomulco,29009,3012,3058,6070
2026,Tlaxcala,29,El Carmen Tequexquitla,29007,9517,9729,19246
2026,Tlaxcala,29,Emiliano Zapata,29046,2497,2595,5092
2026,Tlaxcala,29,Españita,29012,4935,5030,9965
2026,Tlaxcala,29,Huamantla,29013,51868,53906,105774
2026,Tlaxcala,29,Hueyotlipan,29014,8176,8330,16506
2026,Tlaxcala,29,Ixtacuixtla de Mariano Matamoros,29015,21962,23058,45020
2026,Tlaxcala,29,Ixtenco,29016,4003,4332,8335
2026,Tlaxcala,29,La Magdalena Tlaltelulco,29048,10131,10930,21061
2026,Tlaxcala,29,Lázaro Cárdenas,29047,1727,1744,3471
2026,Tlaxcala,29,Mazatecochco de José María Morelos,29017,6095,6178,12273
2026,Tlaxcala,29,Muñoz de Domingo Arenas,29011,2578,2561,5139
2026,Tlaxcala,29,Nanacamilpa de Mariano Arista,29021,10097,10531,20628
2026,Tlaxcala,29,Natívitas,29023,14159,15089,29248
2026,Tlaxcala,29,Panotla,29024,14870,15987,30857
2026,Tlaxcala,29,Papalotla de Xicohténcatl,29041,16736,17834,34570
2026,Tlaxcala,29,San Damián Texóloc,29049,3241,3252,6493
2026,Tlaxcala,29,San Francisco Tetlanohcan,29050,5963,6181,12144
2026,Tlaxcala,29,San Jerónimo Zacualpan,29051,2115,2326,4441
2026,Tlaxcala,29,San José Teacalco,29052,3341,3502,6843
2026,Tlaxcala,29,San Juan Huactzinco,29053,4092,4465,8557
2026,Tlaxcala,29,San Lorenzo Axocomanitla,29054,3113,3334,6447
2026,Tlaxcala,29,San Lucas Tecopilco,29055,1744,1834,3578
2026,Tlaxcala,29,San Pablo del Monte,29025,43243,43272,86515
2026,Tlaxcala,29,Sanctórum de Lázaro Cárdenas,29020,5771,5895,11666
2026,Tlaxcala,29,Santa Ana Nopalucan,29056,4389,4530,8919
2026,Tlaxcala,29,Santa Apolonia Teacalco,29057,2509,2783,5292
2026,Tlaxcala,29,Santa Catarina Ayometla,29058,4915,5295,10210
2026,Tlaxcala,29,Santa Cruz Quilehtla,29059,4088,4077,8165
2026,Tlaxcala,29,Santa Cruz Tlaxcala,29026,11633,12010,23643
2026,Tlaxcala,29,Santa Isabel Xiloxoxtla,29060,2782,2921,5703
2026,Tlaxcala,29,Tenancingo,29027,7378,7594,14972
2026,Tlaxcala,29,Teolocholco,29028,13424,14182,27606
2026,Tlaxcala,29,Tepetitla de Lardizábal,29019,11665,12526,24191
2026,Tlaxcala,29,Tepeyanco,29029,7791,8526,16317
2026,Tlaxcala,29,Terrenate,29030,8868,8734,17602
2026,Tlaxcala,29,Tetla de la Solidaridad,29031,18236,18668,36904
2026,Tlaxcala,29,Tetlatlahuca,29032,8208,8681,16889
2026,Tlaxcala,29,Tlaxcala,29033,51988,57272,109260
2026,Tlaxcala,29,Tlaxco,29034,23687,24526,48213
2026,Tlaxcala,29,Tocatlán,29035,3294,3351,6645
2026,Tlaxcala,29,Totolac,29036,12337,13462,25799
2026,Tlaxcala,29,Tzompantepec,29038,9730,10409,20139
2026,Tlaxcala,29,Xaloztoc,29039,13685,13573,27258
2026,Tlaxcala,29,Xaltocan,29040,6137,6572,12709
2026,Tlaxcala,29,Xicohtzinco,29042,7536,8315,15851
2026,Tlaxcala,29,Yauhquemehcan,29043,21594,22892,44486
2026,Tlaxcala,29,Zacatelco,29044,24492,26704,51196
2026,Tlaxcala,29,Ziltlaltépec de Trinidad Sánchez Santos,29037,4827,5251,10078
2026,Veracruz,30,Acajete,30001,4724,4565,9289
2026,Veracruz,30,Acatlán,30002,1690,1737,3427
2026,Veracruz,30,Acayucan,30003,44805,48323,93128
2026,Veracruz,30,Actopan,30004,23607,24364,47971
2026,Veracruz,30,Acula,30005,2973,2959,5932
2026,Veracruz,30,Acultzingo,30006,11982,12398,24380
2026,Veracruz,30,Agua Dulce,30204,25441,26980,52421
2026,Veracruz,30,Alpatláhuac,30008,5368,5394,10762
2026,Veracruz,30,Alto Lucero de Gutiérrez Barrios,30009,16124,15981,32105
2026,Veracruz,30,Altotonga,30010,33537,36050,69587
2026,Veracruz,30,Alvarado,30011,29015,29921,58936
2026,Veracruz,30,Amatitlán,30012,4327,4539,8866
2026,Veracruz,30,Amatlán de los Reyes,30014,23870,25724,49594
2026,Veracruz,30,Angel R. Cabada,30015,18066,19204,37270
2026,Veracruz,30,Apazapan,30017,2222,2254,4476
2026,Veracruz,30,Aquila,30018,970,1026,1996
2026,Veracruz,30,Astacinga,30019,3177,3602,6779
2026,Veracruz,30,Atlahuilco,30020,5594,5854,11448
2026,Veracruz,30,Atoyac,30021,12585,13278,25863
2026,Veracruz,30,Atzacan,30022,11239,11596,22835
2026,Veracruz,30,Atzalan,30023,27093,27269,54362
2026,Veracruz,30,Ayahualulco,30025,14129,14331,28460
2026,Veracruz,30,Banderilla,30026,12124,13521,25645
2026,Veracruz,30,Benito Juárez,30027,9193,9759,18952
2026,Veracruz,30,Boca del Río,30028,74266,84440,158706
2026,Veracruz,30,Calcahualco,30029,6732,6782,13514
2026,Veracruz,30,Camarón de Tejeda,30007,3542,3524,7066
2026,Veracruz,30,Camerino Z. Mendoza,30030,21578,24469,46047
2026,Veracruz,30,Carlos A. Carrillo,30208,13047,14285,27332
2026,Veracruz,30,Carrillo Puerto,30031,8980,9197,18177
2026,Veracruz,30,Castillo de Teayo,30157,10824,10608,21432
2026,Veracruz,30,Catemaco,30032,25671,27481,53152
2026,Veracruz,30,Cazones de Herrera,30033,12444,13246,25690
2026,Veracruz,30,Cerro Azul,30034,14059,15852,29911
2026,Veracruz,30,Chacaltianguis,30054,6660,7044,13704
2026,Veracruz,30,Chalma,30055,7207,7497,14704
2026,Veracruz,30,Chiconamel,30056,3444,3728,7172
2026,Veracruz,30,Chiconquiaco,30057,7485,7580,15065
2026,Veracruz,30,Chicontepec,30058,29590,31319,60909
2026,Veracruz,30,Chinameca,30059,8603,8999,17602
2026,Veracruz,30,Chinampa de Gorostiza,30060,8946,9211,18157
2026,Veracruz,30,Chocamán,30062,11333,11325,22658
2026,Veracruz,30,Chontla,30063,7774,7919,15693
2026,Veracruz,30,Chumatlán,30064,2026,2156,4182
2026,Veracruz,30,Citlaltépetl,30035,6299,6636,12935
2026,Veracruz,30,Coacoatzintla,30036,5467,5711,11178
2026,Veracruz,30,Coahuitlán,30037,4420,4592,9012
2026,Veracruz,30,Coatepec,30038,48366,52462,100828
2026,Veracruz,30,Coatzacoalcos,30039,168433,179568,348001
2026,Veracruz,30,Coatzintla,30040,30305,32033,62338
2026,Veracruz,30,Coetzala,30041,1202,1236,2438
2026,Veracruz,30,Colipa,30042,2949,3066,6015
2026,Veracruz,30,Comapa,30043,11122,10629,21751
2026,Veracruz,30,Cosamaloapan de Carpio,30045,30090,32943,63033
2026,Veracruz,30,Cosautlán de Carvajal,30046,8697,8794,17491
2026,Veracruz,30,Coscomatepec,30047,30506,31470,61976
2026,Veracruz,30,Cosoleacaque,30048,71447,76343,147790
2026,Veracruz,30,Cotaxtla,30049,11299,11275,22574
2026,Veracruz,30,Coxquihui,30050,8806,9235,18041
2026,Veracruz,30,Coyutla,30051,11539,12457,23996
2026,Veracruz,30,Cuichapa,30052,6296,6906,13202
2026,Veracruz,30,Cuitláhuac,30053,14652,15925,30577
2026,Veracruz,30,Córdoba,30044,110524,124997,235521
2026,Veracruz,30,El Higo,30205,10658,10790,21448
2026,Veracruz,30,Emiliano Zapata,30065,42638,45721,88359
2026,Veracruz,30,Espinal,30066,14340,15062,29402
2026,Veracruz,30,Filomeno Mata,30067,9877,9864,19741
2026,Veracruz,30,Fortín,30068,34430,38395,72825
2026,Veracruz,30,Gutiérrez Zamora,30069,12603,14259,26862
2026,Veracruz,30,Hidalgotitlán,30070,10470,10061,20531
2026,Veracruz,30,Huatusco,30071,31487,33814,65301
2026,Veracruz,30,Huayacocotla,30072,11220,11998,23218
2026,Veracruz,30,Hueyapan de Ocampo,30073,22768,24012,46780
2026,Veracruz,30,Huiloapan de Cuauhtémoc,30074,3782,4070,7852
2026,Veracruz,30,Ignacio de la Llave,30075,9056,9963,19019
2026,Veracruz,30,Ilamatlán,30076,6924,7635,14559
2026,Veracruz,30,Isla,30077,22640,23643,46283
2026,Veracruz,30,Ixcatepec,30078,7325,7364,14689
2026,Veracruz,30,Ixhuacán de los Reyes,30079,6175,6089,12264
2026,Veracruz,30,Ixhuatlancillo,30081,13566,14796,28362
2026,Veracruz,30,Ixhuatlán de Madero,30083,28467,30090,58557
2026,Veracruz,30,Ixhuatlán del Café,30080,12238,12282,24520
2026,Veracruz,30,Ixhuatlán del Sureste,30082,8485,8382,16867
2026,Veracruz,30,Ixmatlahuacan,30084,3106,3166,6272
2026,Veracruz,30,Ixtaczoquitlán,30085,35812,38036,73848
2026,Veracruz,30,Jalacingo,30086,22923,24088,47011
2026,Veracruz,30,Jalcomulco,30088,2803,2781,5584
2026,Veracruz,30,Jamapa,30090,6062,6362,12424
2026,Veracruz,30,Jesús Carranza,30091,15772,15816,31588
2026,Veracruz,30,Jilotepec,30093,8852,9282,18134
2026,Veracruz,30,José Azueta,30169,12114,12517,24631
2026,Veracruz,30,Juan Rodríguez Clara,30094,21029,21478,42507
2026,Veracruz,30,Juchique de Ferrer,30095,8501,8600,17101
2026,Veracruz,30,Jáltipan,30089,21699,23751,45450
2026,Veracruz,30,La Antigua,30016,14092,15201,29293
2026,Veracruz,30,La Perla,30127,14411,14967,29378
2026,Veracruz,30,Landero y Coss,30096,853,903,1756
2026,Veracruz,30,Las Choapas,30061,43004,44520,87524
2026,Veracruz,30,Las Minas,30107,1613,1562,3175
2026,Veracruz,30,Las Vigas de Ramírez,30132,10533,10634,21167
2026,Veracruz,30,Lerdo de Tejada,30097,10158,11708,21866
2026,Veracruz,30,Los Reyes,30137,3128,3173,6301
2026,Veracruz,30,Magdalena,30098,1625,1651,3276
2026,Veracruz,30,Maltrata,30099,9333,9929,19262
2026,Veracruz,30,Manlio Fabio Altamirano,30100,12649,13110,25759
2026,Veracruz,30,Mariano Escobedo,30101,18715,20175,38890
2026,Veracruz,30,Martínez de la Torre,30102,54222,59132,113354
2026,Veracruz,30,Mecatlán,30103,6439,6658,13097
2026,Veracruz,30,Mecayapan,30104,8843,9206,18049
2026,Veracruz,30,Medellín,30105,42209,45777,87986
2026,Veracruz,30,Miahuatlán,30106,2478,2558,5036
2026,Veracruz,30,Minatitlán,30108,82570,88045,170615
2026,Veracruz,30,Misantla,30109,34026,35772,69798
2026,Veracruz,30,Mixtla de Altamirano,30110,6267,6164,12431
2026,Veracruz,30,Moloacán,30111,9087,9600,18687
2026,Veracruz,30,Nanchital de Lázaro Cárdenas del Rio,30206,15628,16533,32161
2026,Veracruz,30,Naolinco,30112,11540,12074,23614
2026,Veracruz,30,Naranjal,30113,2361,2528,4889
2026,Veracruz,30,Naranjos Amatlán,30013,14786,16516,31302
2026,Veracruz,30,Nautla,30114,5932,6154,12086
2026,Veracruz,30,Nogales,30115,19557,21531,41088
2026,Veracruz,30,Oluta,30116,8567,9246,17813
2026,Veracruz,30,Omealca,30117,12559,13387,25946
2026,Veracruz,30,Orizaba,30118,63926,75963,139889
2026,Veracruz,30,Otatitlán,30119,2950,3227,6177
2026,Veracruz,30,Oteapan,30120,8642,8935,17577
2026,Veracruz,30,Ozuluama de Mascareñas,30121,12931,12410,25341
2026,Veracruz,30,Pajapan,30122,9319,9234,18553
2026,Veracruz,30,Papantla,30124,84265,85776,170041
2026,Veracruz,30,Paso de Ovejas,30126,18258,18435,36693
2026,Veracruz,30,Paso del Macho,30125,16943,17278,34221
2026,Veracruz,30,Perote,30128,38913,39424,78337
2026,Veracruz,30,Platón Sánchez,30129,9660,10111,19771
2026,Veracruz,30,Playa Vicente,30130,19485,21015,40500
2026,Veracruz,30,Poza Rica de Hidalgo,30131,106961,119388,226349
2026,Veracruz,30,Pueblo Viejo,30133,31153,31266,62419
2026,Veracruz,30,Puente Nacional,30134,12163,12533,24696
2026,Veracruz,30,Pánuco,30123,54294,54765,109059
2026,Veracruz,30,Rafael Delgado,30135,12272,12735,25007
2026,Veracruz,30,Rafael Lucio,30136,4253,4504,8757
2026,Veracruz,30,Río Blanco,30138,21540,24517,46057
2026,Veracruz,30,Saltabarranca,30139,3299,3533,6832
2026,Veracruz,30,San Andrés Tenejapan,30140,1533,1607,3140
2026,Veracruz,30,San Andrés Tuxtla,30141,85130,92023,177153
2026,Veracruz,30,San Juan Evangelista,30142,18050,18668,36718
2026,Veracruz,30,San Rafael,30211,15832,16505,32337
2026,Veracruz,30,Santiago Sochiapan,30212,7209,7711,14920
2026,Veracruz,30,Santiago Tuxtla,30143,29930,32241,62171
2026,Veracruz,30,Sayula de Alemán,30144,17311,17820,35131
2026,Veracruz,30,Sochiapa,30146,1942,1951,3893
2026,Veracruz,30,Soconusco,30145,8597,9033,17630
2026,Veracruz,30,Soledad Atzompa,30147,12195,12326,24521
2026,Veracruz,30,Soledad de Doblado,30148,14836,15155,29991
2026,Veracruz,30,Soteapan,30149,17963,18554,36517
2026,Veracruz,30,Tamalín,30150,6309,6285,12594
2026,Veracruz,30,Tamiahua,30151,12772,12755,25527
2026,Veracruz,30,Tampico Alto,30152,7080,6630,13710
2026,Veracruz,30,Tancoco,30153,3050,3256,6306
2026,Veracruz,30,Tantima,30154,7201,6983,14184
2026,Veracruz,30,Tantoyuca,30155,54744,56447,111191
2026,Veracruz,30,Tatahuicapan de Juárez,30209,8282,8566,16848
2026,Veracruz,30,Tatatila,30156,3281,3023,6304
2026,Veracruz,30,Tecolutla,30158,12808,13192,26000
2026,Veracruz,30,Tehuipango,30159,13359,14179,27538
2026,Veracruz,30,Tempoal,30161,19001,19663,38664
2026,Veracruz,30,Tenampa,30162,3576,3691,7267
2026,Veracruz,30,Tenochtitlán,30163,2695,2855,5550
2026,Veracruz,30,Teocelo,30164,8731,9278,18009
2026,Veracruz,30,Tepatlaxco,30165,4661,4398,9059
2026,Veracruz,30,Tepetlán,30166,5310,5138,10448
2026,Veracruz,30,Tepetzintla,30167,7834,8075,15909
2026,Veracruz,30,Tequila,30168,7959,8237,16196
2026,Veracruz,30,Texcatepec,30170,5711,5971,11682
2026,Veracruz,30,Texhuacán,30171,2709,3003,5712
2026,Veracruz,30,Texistepec,30172,11272,11192,22464
2026,Veracruz,30,Tezonapa,30173,30383,31073,61456
2026,Veracruz,30,Tierra Blanca,30174,55658,59888,115546
2026,Veracruz,30,Tihuatlán,30175,51038,53162,104200
2026,Veracruz,30,Tlachichilco,30180,6142,6335,12477
2026,Veracruz,30,Tlacojalpan,30176,2639,2748,5387
2026,Veracruz,30,Tlacolulan,30177,6107,5901,12008
2026,Veracruz,30,Tlacotalpan,30178,6992,7680,14672
2026,Veracruz,30,Tlacotepec de Mejía,30179,2108,2153,4261
2026,Veracruz,30,Tlalixcoyan,30181,20420,21123,41543
2026,Veracruz,30,Tlalnelhuayocan,30182,9914,10253,20167
2026,Veracruz,30,Tlaltetela,30024,8485,8234,16719
2026,Veracruz,30,Tlapacoyan,30183,32362,34285,66647
2026,Veracruz,30,Tlaquilpa,30184,3797,4338,8135
2026,Veracruz,30,Tlilapan,30185,2762,2914,5676
2026,Veracruz,30,Tomatlán,30186,3712,3818,7530
2026,Veracruz,30,Tonayán,30187,2924,3121,6045
2026,Veracruz,30,Totutla,30188,9365,9428,18793
2026,Veracruz,30,Tres Valles,30207,24409,25684,50093
2026,Veracruz,30,Tuxpan,30189,85641,90427,176068
2026,Veracruz,30,Tuxtilla,30190,1222,1255,2477
2026,Veracruz,30,Ursulo Galván,30191,16483,17451,33934
2026,Veracruz,30,Uxpanapa,30210,15815,15288,31103
2026,Veracruz,30,Vega de Alatorre,30192,10691,11404,22095
2026,Veracruz,30,Veracruz,30193,308590,337051,645641
2026,Veracruz,30,Villa Aldama,30194,6215,6388,12603
2026,Veracruz,30,Xalapa,30087,246920,279140,526060
2026,Veracruz,30,Xico,30092,20405,21036,41441
2026,Veracruz,30,Xoxocotla,30195,2943,2831,5774
2026,Veracruz,30,Yanga,30196,9279,10465,19744
2026,Veracruz,30,Yecuatla,30197,6434,6620,13054
2026,Veracruz,30,Zacualpan,30198,3765,4051,7816
2026,Veracruz,30,Zaragoza,30199,5882,6116,11998
2026,Veracruz,30,Zentla,30200,7332,7186,14518
2026,Veracruz,30,Zongolica,30201,23038,23554,46592
2026,Veracruz,30,Zontecomatlán de López y Fuentes,30202,7626,7875,15501
2026,Veracruz,30,Zozocolco de Hidalgo,30203,7956,8312,16268
2026,Veracruz,30,Álamo Temapache,30160,56391,57093,113484
2026,Yucatán,31,Abalá,31001,3800,3634,7434
2026,Yucatán,31,Acanceh,31002,9221,9209,18430
2026,Yucatán,31,Akil,31003,6103,6349,12452
2026,Yucatán,31,Baca,31004,3410,3499,6909
2026,Yucatán,31,Bokobá,31005,1284,1237,2521
2026,Yucatán,31,Buctzotz,31006,5092,5073,10165
2026,Yucatán,31,Cacalchén,31007,4262,4046,8308
2026,Yucatán,31,Calotmul,31008,2317,2316,4633
2026,Yucatán,31,Cansahcab,31009,2655,2717,5372
2026,Yucatán,31,Cantamayec,31010,1474,1355,2829
2026,Yucatán,31,Celestún,31011,4481,4245,8726
2026,Yucatán,31,Cenotillo,31012,2204,2345,4549
2026,Yucatán,31,Chacsinkín,31016,1695,1656,3351
2026,Yucatán,31,Chankom,31017,2626,2539,5165
2026,Yucatán,31,Chapab,31018,1813,1804,3617
2026,Yucatán,31,Chemax,31019,20497,20168,40665
2026,Yucatán,31,Chichimilá,31021,4733,4666,9399
2026,Yucatán,31,Chicxulub Pueblo,31020,2628,2503,5131
2026,Yucatán,31,Chikindzonot,31022,2338,2274,4612
2026,Yucatán,31,Chocholá,31023,2748,2663,5411
2026,Yucatán,31,Chumayel,31024,1829,1881,3710
2026,Yucatán,31,Conkal,31013,6417,6413,12830
2026,Yucatán,31,Cuncunul,31014,929,898,1827
2026,Yucatán,31,Cuzamá,31015,2961,2879,5840
2026,Yucatán,31,Dzemul,31026,2161,2157,4318
2026,Yucatán,31,Dzidzantún,31027,4797,4690,9487
2026,Yucatán,31,Dzilam González,31029,3578,3395,6973
2026,Yucatán,31,Dzilam de Bravo,31028,1595,1498,3093
2026,Yucatán,31,Dzitás,31030,2210,2113,4323
2026,Yucatán,31,Dzoncauich,31031,1493,1531,3024
2026,Yucatán,31,Dzán,31025,2956,3076,6032
2026,Yucatán,31,Espita,31032,9255,9005,18260
2026,Yucatán,31,Halachó,31033,11604,11349,22953
2026,Yucatán,31,Hocabá,31034,3516,3513,7029
2026,Yucatán,31,Hoctún,31035,3354,3429,6783
2026,Yucatán,31,Homún,31036,4444,4274,8718
2026,Yucatán,31,Huhí,31037,3035,2923,5958
2026,Yucatán,31,Hunucmá,31038,18361,18464,36825
2026,Yucatán,31,Ixil,31039,2365,2287,4652
2026,Yucatán,31,Izamal,31040,15239,15572,30811
2026,Yucatán,31,Kanasín,31041,58068,58935,117003
2026,Yucatán,31,Kantunil,31042,2989,3145,6134
2026,Yucatán,31,Kaua,31043,1772,1707,3479
2026,Yucatán,31,Kinchil,31044,4109,4014,8123
2026,Yucatán,31,Kopomá,31045,1505,1422,2927
2026,Yucatán,31,Mama,31046,1716,1876,3592
2026,Yucatán,31,Maní,31047,3126,3259,6385
2026,Yucatán,31,Maxcanú,31048,12964,12777,25741
2026,Yucatán,31,Mayapán,31049,2123,1966,4089
2026,Yucatán,31,Mocochá,31051,1906,1865,3771
2026,Yucatán,31,Motul,31052,20661,21036,41697
2026,Yucatán,31,Muna,31053,7073,7336,14409
2026,Yucatán,31,Muxupip,31054,1611,1678,3289
2026,Yucatán,31,Mérida,31050,493933,535202,1029135
2026,Yucatán,31,Opichén,31055,3906,3773,7679
2026,Yucatán,31,Oxkutzcab,31056,16768,18235,35003
2026,Yucatán,31,Panabá,31057,4359,4397,8756
2026,Yucatán,31,Peto,31058,14125,14332,28457
2026,Yucatán,31,Progreso,31059,33288,33735,67023
2026,Yucatán,31,Quintana Roo,31060,552,552,1104
2026,Yucatán,31,Río Lagartos,31061,2081,1969,4050
2026,Yucatán,31,Sacalum,31062,2796,2662,5458
2026,Yucatán,31,Samahil,31063,2939,2919,5858
2026,Yucatán,31,San Felipe,31065,1128,1065,2193
2026,Yucatán,31,Sanahcat,31064,989,980,1969
2026,Yucatán,31,Santa Elena,31066,2196,2297,4493
2026,Yucatán,31,Seyé,31067,5575,5333,10908
2026,Yucatán,31,Sinanché,31068,1897,1750,3647
2026,Yucatán,31,Sotuta,31069,5129,4951,10080
2026,Yucatán,31,Sucilá,31070,2273,2195,4468
2026,Yucatán,31,Sudzal,31071,1017,914,1931
2026,Yucatán,31,Suma,31072,1083,1052,2135
2026,Yucatán,31,Tahdziú,31073,2895,2730,5625
2026,Yucatán,31,Tahmek,31074,2195,2127,4322
2026,Yucatán,31,Teabo,31075,3709,3728,7437
2026,Yucatán,31,Tecoh,31076,10002,9947,19949
2026,Yucatán,31,Tekal de Venegas,31077,1541,1496,3037
2026,Yucatán,31,Tekantó,31078,2171,2182,4353
2026,Yucatán,31,Tekax,31079,23551,24349,47900
2026,Yucatán,31,Tekit,31080,5845,5685,11530
2026,Yucatán,31,Tekom,31081,1796,1836,3632
2026,Yucatán,31,Telchac Pueblo,31082,2216,2201,4417
2026,Yucatán,31,Telchac Puerto,31083,1059,965,2024
2026,Yucatán,31,Temax,31084,4170,4153,8323
2026,Yucatán,31,Temozón,31085,8829,8591,17420
2026,Yucatán,31,Tepakán,31086,1317,1264,2581
2026,Yucatán,31,Tetiz,31087,2857,2858,5715
2026,Yucatán,31,Teya,31088,1118,1130,2248
2026,Yucatán,31,Ticul,31089,22349,23040,45389
2026,Yucatán,31,Timucuy,31090,4244,4081,8325
2026,Yucatán,31,Tinum,31091,6836,6616,13452
